x,y,z,nx,ny,nz,t1x,t1y,t1z,t2x,t2y,t2z
-1.0,-1.0,0.09510627451794396,-0.1355404303796826,-0.048635748642971446,1.0,0.9905796193684588,-0.006652219423151827,0.13677633446099255,0.0,1.0091183426070571,0.04907922606204878
-0.9710144927536232,-1.0,0.09644108132708686,-0.1257000822541759,-0.043490680307063184,1.0,0.9919274302350826,-0.005509707301109269,0.12668708013322233,8.673617379884035e-19,1.00785200662837,0.04383216941710657
-0.9420289855072463,-1.0,0.09762890868758083,-0.11697309981578326,-0.038494166686191836,1.0,0.9930306370242716,-0.004533430071135953,0.11776927418881183,0.0,1.0068064740891918,0.03875617623432644
-0.9130434782608696,-1.0,0.09867406253319498,-0.1093345428765112,-0.0336462077803574,1.0,0.9939263305649193,-0.003700586551539967,0.10998524932430463,0.0,1.0059515175229512,0.03384645377554306
-0.8840579710144928,-1.0,0.09958084879769849,-0.1027594712483662,-0.02894680358955984,1.0,0.994645743207316,-0.002990206797968288,0.10330006864891837,-4.336808689942018e-19,1.0052608036415989,0.02909908703929644
-0.855072463768116,-1.0,0.10035357341486063,-0.09722294474335484,-0.024395954113799197,1.0,0.9952149197387089,-0.0023830220647117813,0.09768103569943434,0.0,1.0047117576749887,0.024510901937833562
-0.8260869565217391,-1.0,0.10099654231845054,-0.09270002317348358,-0.019993659353075448,1.0,0.9956552776346138,-0.0018613552956521229,0.09309727963159516,0.0,1.004285397613851,0.020079340133159266
-0.7971014492753623,-1.0,0.10151406144223735,-0.08916576635075898,-0.015739919307388602,1.0,0.9959840810468606,-0.0014090283051180373,0.08951941097033542,-2.168404344971009e-19,1.0039661479292992,0.015802346155756937
-0.7681159420289855,-1.0,0.1019104367199903,-0.08659523408718758,-0.011634733976738657,1.0,0.9962148476275124,-0.0010112822611298945,0.08691924225785932,2.168404344971009e-19,1.0037416397575127,0.011678266959954105
-0.7391304347826086,-1.0,0.1021899740854786,-0.08496348619477592,-0.007678103361125627,1.0,0.9963577029538663,-0.0006547085519036729,0.08526956738020405,0.0,1.0036025026648088,0.0077057637489447595
-0.7101449275362319,-1.0,0.10235697947247138,-0.08424558248553045,-0.0038700274605494977,1.0,0.9964196937913724,-0.0003271875750063192,0.08454399312191507,0.0,1.0035421517375809,0.0038837356850433685
-0.681159420289855,-1.0,0.10241575881473786,-0.08441658277145772,-0.00021050627501024988,1.0,0.9964050685771237,-1.7833421469522602e-05,0.08471681648755727,0.0,1.00355657272828,0.00021125495588708316
-0.6521739130434783,-1.0,0.10237061804604722,-0.08545154686456428,0.0033004601954920777,1.0,0.9963155312199046,0.00028305717455174466,0.08576294146445315,0.0,1.0036441072316973,-0.003312487426358399
-0.6231884057971014,-1.0,0.10222586310016864,-0.08732553457685667,0.0066628719509575106,1.0,0.9961504725060377,0.0005840528910085922,0.08765782913247475,0.0,1.0038052392948777,-0.006688225773122033
-0.5942028985507246,-1.0,0.10198579991087128,-0.09001360572034134,0.009876728991386042,1.0,0.9959071820003542,0.000892633830647143,0.09037747531856455,0.0,1.0040423844296793,-0.009916654526876983
-0.5652173913043479,-1.0,0.1016547344119244,-0.09349082010702484,0.01294203131677766,1.0,0.995581042276423,0.0012152361669726993,0.09389841032120697,-2.168404344971009e-19,1.0043596816640985,-0.012998454453405603
-0.536231884057971,-1.0,0.1012369725370971,-0.09773223754891373,0.015858778927132403,1.0,0.9951657065460285,0.0015572958624688478,0.09819771557597716,0.0,1.0047627890114605,-0.01593431094514173
-0.5072463768115942,-1.0,0.1007368202201586,-0.1027129178580145,0.018626971822450208,1.0,0.9946532602377007,0.001923291699227498,0.10325305248539893,2.168404344971009e-19,1.0052586825362229,-0.018724925153875638
-0.4782608695652174,-1.0,0.1001585833948781,-0.10840792084633366,0.021246610002731134,1.0,0.994034366756291,0.0023167876990032826,0.10904269898611932,0.0,1.0058554590368487,-0.02137101865727403
-0.4492753623188406,-1.0,0.09950656799502479,-0.1147923063258778,0.02371769346797515,1.0,0.9932983975033016,0.0027404748796909426,0.11554558976787828,4.336808689942018e-19,1.00656214223854,-0.023873332346082098
-0.42028985507246375,-1.0,0.09878507995436783,-0.12184113410865338,0.026040222218182273,1.0,0.992433546218435,0.003196212195697773,0.12274135638773682,0.0,1.0073884922827514,-0.02623262019908244
-0.3913043478260869,-1.0,0.0979984252066764,-0.12952946400666693,0.02821419625335249,1.0,0.9914269277883339,0.0036850664380080633,0.13061036383661623,-4.336808689942018e-19,1.0083448182098065,-0.02844963859202252
-0.3623188405797101,-1.0,0.09715090968571971,-0.137832355831925,0.030239615573485798,1.0,0.9902646618344878,0.004207350823342993,0.13913374041143609,0.0,1.0094417930511035,-0.03052513176567558
-0.33333333333333337,-1.0,0.096246839325267,-0.1467248693964341,0.03211648017858221,1.0,0.9889319416185406,0.004762661978248052,0.14829339802386468,0.0,1.0106902710759456,-0.03245981405769648
-0.30434782608695654,-1.0,0.09529052005908731,-0.15618206451220068,0.03384479006864172,1.0,0.987413089073379,0.005349915020877809,0.15807204033552794,-8.673617379884035e-19,1.0121011066746377,-0.034254349483643066
-0.2753623188405797,-1.0,0.09428625782094992,-0.16617900099123137,0.03542454524366433,1.0,0.9856915970697614,0.00596737645855732,0.16845315634996286,0.0,1.0136849743058178,-0.03590932923511916
-0.24637681159420288,-1.0,0.09323835854462403,-0.17669073864553267,0.03685574570365003,1.0,0.9837501603516342,0.0066126946509449495,0.17942099731521802,0.0,1.0154521888957782,-0.0374252476481576
-0.21739130434782605,-1.0,0.09215112816387883,-0.18769233728711116,0.03813839144859884,1.0,0.9815706969125075,0.007282927635090832,0.19096053500070725,8.673617379884035e-19,1.0174125260563875,-0.038802477183446274
-0.18840579710144922,-1.0,0.0910288726124834,-0.19915885672797323,0.03927248247851074,1.0,0.979134361936725,0.00797456816840414,0.20305739961225247,0.0,1.0195750414936564,-0.04004124295258648
-0.1594202898550725,-1.0,0.08987589782420703,-0.21106535678012536,0.04025801879338573,1.0,0.9764215567914716,0.008683565917278986,0.2156977958067243,-1.734723475976807e-18,1.0219478890201046,-0.04114159732203224
-0.13043478260869568,-1.0,0.0886965097328189,-0.22338689725557437,0.041095000393223835,1.0,0.9734119359274528,0.009405346801880373,0.2288683954710759,0.0,1.0245381366715982,-0.042103395129392145
-0.10144927536231885,-1.0,0.08749501427208813,-0.23609853796632646,0.04178342727802503,1.0,0.9700844149281621,0.010134829600551442,0.24255620615117915,0.0,1.0273515805751143,-0.042926270055924365
-0.07246376811594202,-1.0,0.08627571737578393,-0.2491753387243883,0.04232329944778932,1.0,0.9664171833386964,0.010866440019798421,0.2567484142677352,0.0,1.030392556430809,-0.04360961271459428
-0.04347826086956519,-1.0,0.08504292497767557,-0.2625923593417664,0.04271461690251672,1.0,0.9623877263025257,0.011594122547202693,0.2714322025563941,0.0,1.0336637487731415,-0.04415255103486402
-0.01449275362318836,-1.0,0.08380094301153217,-0.2763246596304673,0.042957379642207215,1.0,0.9579728594327571,0.012311350524166358,0.28659454153646746,-1.734723475976807e-18,1.0371659985747712,-0.0445539335527654
0.01449275362318847,-1.0,0.08255407741112285,-0.2903472994024975,0.04305158766686079,1.0,0.9531487817331918,0.013011135002104296,0.30222195526878776,0.0,1.0408981102656267,-0.04481231624637036
0.04347826086956519,-1.0,0.08130663411021691,-0.30463533846986346,0.04299724097647748,1.0,0.9478911517479492,0.013686033078036444,0.3183002622313294,0.0,1.0448566598678366,-0.044925953590214736
0.07246376811594213,-1.0,0.08006291904258346,-0.3191638366445719,0.042794339571057265,1.0,0.9421751924336059,0.014328156541222319,0.33481429284429853,1.734723475976807e-18,1.0490358067012315,-0.04489279453417049
0.10144927536231885,-1.0,0.07882723814199172,-0.33390785373862897,0.04244288345060014,1.0,0.9359758304831578,0.014929181798158747,0.35174758603606726,1.734723475976807e-18,1.0534271119942047,-0.04471048413807233
0.13043478260869557,-1.0,0.07760389734221088,-0.34884244956404165,0.041942872615106125,1.0,0.9292678759457834,0.01548036217417917,0.3690820682750225,0.0,1.058019368733005,-0.04437637160708343
0.1594202898550725,-1.0,0.07639720257701008,-0.36394268393281626,0.041294307064575195,1.0,0.9220262479296192,0.015972543809594144,0.3867977197102886,3.469446951953614e-18,1.0627984481800747,-0.04388752546690202
0.18840579710144922,-1.0,0.07521145978015854,-0.3791836166569591,0.040497186799007386,1.0,0.9142262518863352,0.01639618646837443,0.4048722334652715,0.0,1.0677471696556775,-0.043240756583657405
0.21739130434782616,-1.0,0.07405097488542546,-0.39454030754847713,0.03955151181840266,1.0,0.9058439133881709,0.016741390647251525,0.4232806756949815,0.0,1.0728452013561962,-0.042432649660756175
0.24637681159420288,-1.0,0.07292005382658,-0.40998781641937654,0.03845728212276103,1.0,0.8968563723475406,0.01699793240014725,0.4419951557129666,0.0,1.0780690011062422,-0.04145960372334593
0.2753623188405798,-1.0,0.07182300253739136,-0.42550120308166406,0.037214497712082496,1.0,0.8872423402242782,0.017155307262580542,0.46098451725201434,0.0,1.0833918069170303,-0.04031788191980275
0.30434782608695654,-1.0,0.07076412695162872,-0.44105552734734593,0.03582315858636707,1.0,0.8769826208522926,0.01720278455751032,0.48021406364923513,-3.469446951953614e-18,1.088783687934718,-0.03900367071913499
0.33333333333333326,-1.0,0.06974773300306128,-0.4566258490284289,0.034283264745614744,1.0,0.866060693050546,0.017129473172271793,0.49964533131176975,0.0,1.0942116666738735,-0.03751314825632076
0.3623188405797102,-1.0,0.06877812662545818,-0.4721872279369195,0.0325948161898255,1.0,0.8544633501485268,0.01692439960171264,0.519235927061175,0.0,1.0996399231927996,-0.03584256117146313
0.3913043478260869,-1.0,0.06785961375258864,-0.4877147238848242,0.030757812918999358,1.0,0.8421813879845664,0.016576598644891513,0.5389394456798977,-3.469446951953614e-18,1.105030090924978,-0.03398830880653532
0.42028985507246386,-1.0,0.06699650031822185,-0.5031833966841495,0.028772254933136312,1.0,0.8292103289167211,0.01607521661759313,0.5587054839792793,0.0,1.1103416520914764,-0.03194703307685571
0.4492753623188406,-1.0,0.06619309225612699,-0.5185683061469019,0.026638142232236376,1.0,0.8155511650827757,0.015409626305390452,0.5784797667587479,0.0,1.1155324378711144,-0.029715711744684133
0.4782608695652175,-1.0,0.06545369550007324,-0.5338445120850881,0.024355474816299526,1.0,0.801211099800349,0.014569552148867255,0.5982043979334292,0.0,1.1205592347422744,-0.027291752221937332
0.5072463768115942,-1.0,0.06478261598382978,-0.5489870743107144,0.021924252685325784,1.0,0.7862042619317795,0.013545203354804379,0.6178182467250242,0.0,1.1253784936571256,-0.02467308246157012
0.536231884057971,-1.0,0.06418415964116583,-0.5639710526357874,0.019344475839315155,1.0,0.7705523646413167,0.012327411810655857,0.6372574740744322,1.734723475976807e-18,1.1299471330950972,-0.021858235015861534
0.5652173913043479,-1.0,0.06366263240585052,-0.5787715068723137,0.016616144278267592,1.0,0.7542852776767466,0.0109077709049296,0.65645619839712,0.0,1.1342234208187183,-0.01884642000411404
0.5942028985507246,-1.0,0.0632223402116531,-0.5933634968322997,0.013739258002183147,1.0,0.7374414815491406,0.009278770694950015,0.6753472926613382,0.0,1.1381679126988988,-0.015637582602376434
0.6231884057971016,-1.0,0.06286758899234268,-0.607722082327752,0.01071381701106178,1.0,0.7200683731476794,0.007433924393490475,0.6938632968824381,0.0,1.141744420779874,-0.012232440797636291
0.6521739130434783,-1.0,0.0626026846816885,-0.6218223231706771,0.007539821304903535,1.0,0.7022223956843556,0.00536788094220405,0.711937422006678,-8.673617379884035e-19,1.1449209773886908,-0.008632499577746231
0.681159420289855,-1.0,0.062431933213459745,-0.6356392791730815,0.004217270883708383,1.0,0.6839689715161,0.003076518565810178,0.7295046134444406,4.336808689942018e-19,1.1476707581593617,-0.004840038472469001
0.7101449275362319,-1.0,0.06235964052142558,-0.6491480101469719,0.00074616574747631,1.0,0.6653822242172838,0.0005570146973216734,0.7465026359165033,1.0842021724855044e-19,1.1499729248919515,-0.0008580704070795214
0.7391304347826086,-1.0,0.0623901125393552,-0.6623235759043544,-0.0028734941037926384,1.0,0.6465444859020183,-0.002192111459681507,0.7628731365024222,0.0,1.1518133496316731,0.003309728868836262
0.7681159420289856,-1.0,0.06252765520101777,-0.6751410362572361,-0.006641708670098511,1.0,0.6275455966078771,-0.005170986239184502,0.7785626404338817,0.0,1.153185184461578,0.007659120037867612
0.7971014492753623,-1.0,0.06277657444018252,-0.6875754510176231,-0.010558477951441263,1.0,0.6084820137352647,-0.008378399688974048,0.7935234346755795,0.0,1.1540892472253796,0.012185425870824615
