-0.558394+0.60537i,-0.333405+-0.863858i,0.0176188+0.052931i,-0.343241+0.0567039i,-0.218123+-0.00928666i,1.00974+0.557612i,0.4355+-0.0123207i,0.14396+0.0332672i,-0.0369534+0.00443311i,-0.0386152+-0.015753i,0.78632+0.114688i,0.97187+-0.0756042i,0.874954+-0.0253025i,0.61234+0.00473999i,0.322548+-0.00911379i,1.06354+-0.0241424i,1.3237+-0.0568561i,1.23478+0.00409665i,0.90803+0.0197528i,0.497315+-0.00410048i,0.98212+0.0128412i,0.981882+-0.0353894i,0.874954+-0.0253025i,0.611298+0.00335695i,0.32266+-0.0067915i,-3.16638+2.09706i,0.105246+0.0581039i,-0.197995+-0.0206448i,-0.290024+0.0163751i,-0.212052+0.0059929i,0.876665+0.371767i,0.484575+-0.0845755i,0.192899+0.0504645i,-0.0255957+0.0256579i,-0.0434127+-0.0059667i,0.814364+0.083684i,1.00438+-0.057198i,0.85738+0.013549i,0.583501+0.00137554i,0.312945+-0.0136941i,1.09911+-0.0332422i,1.3291+-0.0160706i,1.19069+0.0155336i,0.886454+-0.00427843i,0.490699+-0.0142045i,1.04045+-0.0339184i,1.0244+0.0232315i,0.833587+0.0191247i,0.581416+-0.00139055i,0.313074+-0.0110125i,-0.558394+0.60537i,-0.0849382+-0.116439i,-0.510545+0.131344i,-0.739022+-0.0301267i,-0.525799+-0.0155685i,0.773637+0.336581i,0.365265+0.014176i,-0.0434838+-0.00598527i,-0.248409+-0.0287894i,-0.260467+-0.00827079i,1.13723+-0.0704525i,1.2921+-0.0300154i,1.036+0.0240696i,0.641418+0.00719051i,0.248708+0.00201064i,1.52056+-0.0622592i,1.73504+0.0111857i,1.52577+0.0290301i,1.0827+-0.00455914i,0.504047+0.000846089i,1.32048+0.0124462i,1.25713+-0.0125327i,1.036+0.0240696i,0.643163+0.00689673i,0.246696+0.000678494i,-3.16638+2.09706i,-0.135711+0.385123i,-0.537527+-0.0457977i,-0.7066+0.0130392i,-0.539198+-0.0155441i,0.76117+0.386144i,0.43103+0.00130966i,-0.0484103+0.0408092i,-0.267981+-0.0244676i,-0.265475+-0.0153807i,1.116+-0.095152i,1.30216+-0.00813992i,1.00684+0.00865215i,0.655707+-0.0124521i,0.256788+-0.00158067i,1.52766+-0.0797726i,1.71456+0.0248428i,1.52764+-0.00594741i,1.10962+-0.00640191i,0.514018+0.00293094i,1.3276+0.000571197i,1.23222+0.0268254i,1.00568+-0.0154818i,0.659197+-0.0130396i,0.254465+-0.00311891i
1.47879+0.388351i,6.15799+-3.02685i,0.024752+-0.951014i,0.35958+0.0552541i,0.0323479+0.040481i,1.17121+0.149362i,0.922129+0.0942222i,0.622998+0.0222776i,0.316481+0.0469487i,0.122964+0.00655256i,1.5379+-0.0756042i,1.40935+-0.0460476i,1.10375+-0.0189666i,0.714365+-0.00619784i,0.362004+-0.016971i,1.68016+-0.0406333i,1.59648+-0.00314168i,1.29437+0.0261705i,0.87945+0.0205024i,0.472169+-0.00666759i,1.55191+-0.0193035i,1.39329+-0.0344778i,1.10375+-0.0189666i,0.716387+-0.00385941i,0.367215+-0.0100558i,1.51777+0.515522i,-1.25076+1.21074i,0.344698+-0.207441i,0.221333+-0.00464617i,0.0607428+0.0281867i,1.14187+0.142813i,0.96424+0.0256824i,0.735849+0.020917i,0.35069+0.062163i,0.135322+0.0203393i,1.55657+-0.0811527i,1.41899+-0.0124338i,1.06674+0.0092758i,0.677733+-0.00500383i,0.347053+-0.0117407i,1.69387+-0.0280109i,1.56749+0.0144767i,1.25857+0.00261446i,0.860656+-0.00820097i,0.457479+-0.0126394i,1.57275+-0.0161423i,1.38687+0.0107058i,1.05663+0.00596457i,0.681776+-0.000326976i,0.353071+-0.00375569i,1.48528+-0.230623i,6.15799+-3.02685i,0.334654+-0.694124i,-0.148843+0.134757i,-0.362416+-0.0242249i,1.49512+-0.0220283i,1.04272+-0.0069651i,0.530733+-0.0181994i,0.0459107+-0.0206416i,-0.183515+-0.0350613i,1.95812+-0.0300154i,1.67975+0.0181398i,1.17085+0.0346637i,0.602034+0.0181082i,0.130357+0.00333261i,2.09049+0.00528395i,1.8985+0.0279767i,1.4343+0.00504373i,0.845791+-0.00423044i,0.267463+0.007081i,1.90917+-0.00553968i,1.66976+0.00157542i,1.17085+0.0346637i,0.59898+0.0188917i,0.121633+0.0048015i,1.44702+0.178402i,-1.25076+1.21074i,0.244601+0.244325i,-0.164559+-0.00682591i,-0.350002+0.000713407i,1.43359+-0.0601896i,1.0722+-0.0365141i,0.575949+0.0523848i,0.0398214+0.0107652i,-0.196467+-0.025832i,1.97763+-0.0204429i,1.65393+0.0295538i,1.15834+-0.00153367i,0.616306+-0.00940242i,0.13255+-0.00941656i,2.08665+0.0211578i,1.89185+0.00210693i,1.46797+-0.00593629i,0.874119+0.00169218i,0.278791+0.000784146i,1.9211+0.00781918i,1.63395+-0.00357494i,1.16471+-0.0101145i,0.610199+-0.00783529i,0.122476+-0.00772043i
1.67324+0.020202i,1.28181+-0.324909i,9.46715+-4.84296i,0.266422+-0.742312i,0.440945+0.0420214i,1.65254+-0.0451944i,1.31859+0.00398897i,0.909719+0.0331309i,0.61801+0.0513571i,0.320539+0.0921135i,1.72136+-0.0253025i,1.43773+-0.0189666i,1.04159+-0.0154138i,0.617628+-0.0255495i,0.273907+-0.0108163i,1.71997+-0.00416584i,1.42803+0.0217671i,1.02148+0.0328039i,0.627406+0.0129603i,0.304699+-0.0206908i,1.70076+-0.0204738i,1.42897+-0.0218343i,1.04159+-0.0154138i,0.626384+-0.0226819i,0.294513+-0.0156451i,1.60429+-0.0125974i,1.61539+0.417403i,1+-3.04065e-16i,0.384609+-0.417403i,0.395715+0.0125974i,1.66185+-0.0792748i,1.30058+-0.0473681i,1+-3.88568e-18i,0.699425+0.0473681i,0.338149+0.0792748i,1.72851+-0.00836358i,1.4201+0.00658284i,1+2.66419e-18i,0.579899+-0.00658284i,0.27149+0.00836358i,1.70992+0.0095407i,1.40063+0.00880681i,1+2.90681e-18i,0.599371+-0.00880681i,0.290075+-0.0095407i,1.70472+-0.00278786i,1.40259+0.00084762i,1+6.40535e-19i,0.597412+-0.00084762i,0.295283+0.00278786i,2.03343+0.043075i,1.67072+-0.751216i,9.46715+-4.84296i,0.469327+-0.713154i,-0.0220396+0.101921i,2.05285+-0.0329815i,1.56482+-0.0374299i,0.942425+-0.0315426i,0.364356+0.0442034i,-0.111293+0.0287242i,2.05562+0.0240696i,1.60482+0.0346637i,0.998248+0.0372828i,0.415724+0.0199882i,-0.0253008+-0.0270208i,2.03584+0.0207191i,1.57139+0.00698376i,0.967626+-0.00676871i,0.377641+0.0108638i,-0.0224906+0.00409714i,2.05461+0.003169i,1.61034+0.0272325i,0.998248+0.0372828i,0.410205+0.0274195i,-0.0242944+-0.00612016i,2.02596+-0.0339749i,1.6014+-0.0380611i,1+-3.04065e-16i,0.398603+0.0380611i,-0.0259577+0.0339749i,2.0887+-0.0356258i,1.60046+-0.0816334i,1+-1.70348e-18i,0.399541+0.0816334i,-0.0886963+0.0356258i,2.04065+0.0294971i,1.5891+0.0146755i,1+7.81037e-19i,0.4109+-0.0146755i,-0.0406508+-0.0294971i,2.02761+0.00959672i,1.59375+-0.00388005i,1+6.35863e-19i,0.406247+0.00388005i,-0.0276069+-0.00959672i,2.03949+0.0053631i,1.60014+-0.000187017i,1+-1.36292e-18i,0.399861+0.000187017i,-0.0394887+-0.0053631i
1.6415+-0.00833978i,1.69709+0.0599003i,0.824752+-0.951014i,8.27478+-4.23759i,0.242766+-0.504559i,1.57614+-0.0286761i,1.35143+-0.0152143i,1.023+0.0222776i,0.65071+0.0685398i,0.559467+-0.0979975i,1.39486+0.00336445i,1.07586+-0.00119401i,0.703754+-0.0189666i,0.336769+-0.0336139i,0.154273+0.0649564i,1.28697+0.0152245i,0.88482+0.0287034i,0.494374+0.0261705i,0.202193+-0.0176183i,0.0319346+0.00788308i,1.38965+-0.00355077i,1.07384+-0.00353243i,0.703754+-0.0189666i,0.352834+-0.0451837i,0.140256+0.00865568i,1.67131+-0.0281867i,1.51072+0.00464617i,1.38735+0.207441i,2.98281+-1.21074i,0.214285+-0.515522i,1.59673+-0.0203393i,1.38136+-0.062163i,0.996202+-0.020917i,0.767811+-0.0256824i,0.590183+-0.142813i,1.385+0.0117407i,1.05432+0.00500383i,0.665312+-0.0092758i,0.313057+0.0124338i,0.175481+0.0811527i,1.27457+0.0126394i,0.871395+0.00820097i,0.473483+-0.00261446i,0.164558+-0.0144767i,0.0381805+0.0280109i,1.37898+0.00375569i,1.05027+0.000326976i,0.675422+-0.00596457i,0.345186+-0.0107058i,0.159296+0.0161423i,2.06534+-0.0254606i,1.92097+0.141583i,1.53465+-0.694124i,8.27478+-4.23759i,0.318195+-0.539623i,1.93812+0.00968111i,1.65154+-0.0314068i,1.13073+-0.0181994i,0.57674+0.029549i,0.311118+0.0822231i,1.60174+0.0196426i,1.11156+0.0275106i,0.57085+0.0346637i,0.112423+-0.011414i,-0.248584+0.00539281i,1.44535+0.00572282i,0.837698+-0.00592262i,0.234297+0.00504373i,-0.16656+0.0258697i,-0.345236+-0.0313624i,1.61046+0.0181737i,1.11461+0.026727i,0.57085+0.0346637i,0.122414+0.00515037i,-0.199625+-0.0190829i,2.08205+-0.000713407i,1.89661+0.00682591i,1.48745+-0.244325i,2.98281+-1.21074i,0.28503+-0.178402i,1.92852+0.025832i,1.69223+-0.0107652i,1.1561+-0.0523848i,0.65985+0.0365141i,0.298465+0.0601896i,1.5995+0.00941656i,1.11574+0.00940242i,0.573711+0.00153367i,0.0781211+-0.0295538i,-0.245582+0.0204429i,1.45326+-0.000784146i,0.857932+-0.00169218i,0.264079+0.00593629i,-0.159802+-0.00210693i,-0.354599+-0.0211578i,1.60958+0.00772043i,1.12185+0.00783529i,0.567338+0.0101145i,0.0981031+0.00357494i,-0.18905+-0.00781918i
1.20083+-0.0196667i,1.24678+0.0403288i,1.40326+0.052931i,0.461349+-0.921962i,5.79197+-3.02685i,1.04183+-0.00541836i,0.988642+-0.0212248i,0.83678+0.0332672i,0.550924+0.0722548i,0.310927+-0.0863079i,0.692947+0.0146051i,0.42884+0.00336445i,0.182134+-0.0253025i,-0.0325063+-0.0184062i,0.102595+-0.0302571i,0.513424+0.0205024i,0.121576+0.0240313i,-0.150863+0.00409665i,-0.305402+-0.0407855i,-0.159793+0.0334348i,0.692835+0.0122828i,0.429882+0.0047475i,0.182134+-0.0253025i,-0.0425181+-0.058621i,-0.0932054+0.0715896i,1.21205+-0.0059929i,1.29002+-0.0163751i,1.198+0.0206448i,0.894754+-0.0581039i,4.16638+-2.09706i,1.04341+0.0059667i,1.0256+-0.0256579i,0.807101+-0.0504645i,0.515425+0.0845755i,0.123335+-0.371767i,0.687055+0.0136941i,0.416499+-0.00137554i,0.14262+-0.013549i,-0.00437604+0.057198i,0.185636+-0.083684i,0.509301+0.0142045i,0.113546+0.00427843i,-0.190692+-0.0155336i,-0.329103+0.0160706i,-0.09911+0.0332422i,0.686926+0.0110125i,0.418584+0.00139055i,0.166413+-0.0191247i,-0.0243997+-0.0232315i,-0.0404546+0.0339184i,1.55261+0.0113547i,1.66758+-0.0431659i,1.56792+0.131344i,1.15077+-0.501562i,5.79197+-3.02685i,1.27422+0.0183693i,1.26957+-0.00432187i,0.995747+-0.00598527i,0.584235+0.0128663i,0.251663+-0.33224i,0.739579+0.00474845i,0.33571+0.0196426i,-0.00322549+0.0240696i,-0.260065+-0.0218755i,-0.138556+0.0943556i,0.479766+-0.00423044i,-0.12692+0.00184278i,-0.55269+0.0290301i,-0.67952+-0.013657i,-0.537857+0.075911i,0.74159+0.0060806i,0.333966+0.0199363i,-0.00322549+0.0240696i,-0.225095+-0.0393581i,-0.321809+0.0114568i,1.5392+0.0155441i,1.7066+-0.0130392i,1.53753+0.0457977i,1.13571+-0.385123i,4.16638+-2.09706i,1.26548+0.0153807i,1.26798+0.0244676i,1.04841+-0.0408092i,0.56897+-0.00130966i,0.23883+-0.386144i,0.743212+0.00158067i,0.344293+0.0124521i,-0.0068416+-0.00865215i,-0.302163+0.00813992i,-0.115996+0.095152i,0.485982+-0.00293094i,-0.109618+0.00640191i,-0.527639+0.00594741i,-0.714561+-0.0248428i,-0.527661+0.0797726i,0.745535+0.00311891i,0.340803+0.0130396i,-0.00567954+0.0154818i,-0.232223+-0.0268254i,-0.327598+-0.000571197i
0.657337+-0.0863079i,0.350924+0.0722548i,0.14396+0.0332672i,-0.0113577+-0.0212248i,0.00260319+-0.00541836i,5.79197+-3.02685i,-0.338651+-0.921962i,0.0176188+0.052931i,-0.353217+0.0403288i,-0.184811+-0.0196667i,1.07404+0.58913i,0.391344+0.0438794i,0.14396+0.0332672i,-0.0266289+-0.0159262i,-0.00346192+-0.0124336i,0.946025+0.0715896i,0.957482+-0.058621i,0.874954+-0.0253025i,0.629882+0.0047475i,0.346425+0.0122828i,1.22585+0.0334348i,1.2946+-0.0407855i,1.23478+0.00409665i,0.921576+0.0240313i,0.513424+0.0205024i,0.469745+-0.371767i,0.315425+0.0845755i,0.11428+-0.0504645i,0.0255957+-0.0256579i,0.00418221+0.0059667i,4.16638+-2.09706i,0.0947545+-0.0581039i,-0.187645+0.0206448i,-0.309976+-0.0163751i,-0.173588+-0.0059929i,0.950911+0.408161i,0.396264+0.0278248i,0.140826+0.0174853i,-0.00494681+-0.0150607i,-0.00282118+-0.00213384i,0.998776+0.0339184i,0.9756+-0.0232315i,0.859233+-0.0191247i,0.618584+0.00139055i,0.340515+0.0110125i,1.28653+0.0332422i,1.2709+0.0160706i,1.19495+-0.0155336i,0.913546+0.00427843i,0.509301+0.0142045i,0.771278+-0.33224i,0.284235+0.0128663i,-0.0434838+-0.00598527i,-0.230427+-0.00432187i,-0.284625+0.0183693i,5.79197+-3.02685i,-0.049227+-0.501562i,-0.510545+0.131344i,-0.732423+-0.0431659i,-0.525855+0.0113547i,0.816624+0.427509i,0.327711+0.0244258i,-0.0434838+-0.00598527i,-0.233255+-0.0200015i,-0.275463+0.0160186i,1.23704+0.0114568i,1.27491+-0.0393581i,1.036+0.0240696i,0.633966+0.0199363i,0.221975+0.0060806i,1.5406+0.075911i,1.72048+-0.013657i,1.52577+0.0290301i,1.07308+0.00184278i,0.479766+-0.00423044i,0.758446+-0.386144i,0.26897+-0.00130966i,0.00917982+-0.0408092i,-0.232019+0.0244676i,-0.293371+0.0153807i,4.16638+-2.09706i,-0.0642888+-0.385123i,-0.540934+0.0457977i,-0.6934+-0.0130392i,-0.539263+0.0155441i,0.810807+0.491139i,0.355923+0.0218093i,-0.0464693+-0.000730172i,-0.237675+-0.00689175i,-0.282792+0.0126663i,1.23125+-0.000571197i,1.26778+-0.0268254i,1.03355+0.0154818i,0.640803+0.0130396i,0.22592+0.00311891i,1.5508+0.0797726i,1.68544+-0.0248428i,1.55082+0.00594741i,1.09038+0.00640191i,0.485982+-0.00293094i
1.55947+-0.0979975i,0.99712+0.0685398i,0.622998+0.0222776i,0.312202+-0.0152143i,0.176143+-0.0286761i,1.04277+-0.504559i,8.27478+-4.23759i,0.024752+-0.951014i,0.311452+0.0599003i,0.0414977+-0.00833978i,1.35737+0.0438794i,0.931853+0.102489i,0.622998+0.0222776i,0.308997+0.0185117i,0.154763+-0.021258i,1.54026+0.00865568i,1.39206+-0.0451837i,1.10375+-0.0189666i,0.72743+-0.00353243i,0.389654+-0.00355077i,1.63193+0.00788308i,1.58783+-0.0176183i,1.29437+0.0261705i,0.88482+0.0287034i,0.486973+0.0152245i,1.59018+-0.142813i,1.11422+-0.0256824i,0.596202+-0.020917i,0.342131+-0.062163i,0.196729+-0.0203393i,1.01428+-0.515522i,2.98281+-1.21074i,0.587353+0.207441i,0.125077+0.00464617i,0.071308+-0.0281867i,1.35682+0.0210121i,0.983688+0.0422154i,0.666681+0.0126611i,0.335721+0.00528906i,0.172041+-0.0117736i,1.5593+0.0161423i,1.38442+-0.0107058i,1.07542+-0.00596457i,0.703864+0.000326976i,0.37898+0.00375569i,1.63818+0.0280109i,1.5502+-0.0144767i,1.27348+-0.00261446i,0.871395+0.00820097i,0.474572+0.0126394i,1.81112+0.0822231i,1.09636+0.029549i,0.530733+-0.0181994i,0.0926919+-0.0314068i,-0.161876+0.00968111i,1.5182+-0.539623i,8.27478+-4.23759i,0.334654+-0.694124i,-0.157489+0.141583i,-0.334656+-0.0254606i,1.59374+0.0244258i,1.03527+0.00191609i,0.530733+-0.0181994i,0.0604464+-0.030124i,-0.165836+-0.0122704i,1.90037+-0.0190829i,1.68126+0.00515037i,1.17085+0.0346637i,0.594999+0.026727i,0.11046+0.0181737i,2.05476+-0.0313624i,1.9119+0.0258697i,1.4343+0.00504373i,0.837698+-0.00592262i,0.245352+0.00572282i,1.79847+0.0601896i,1.17946+0.0365141i,0.556102+-0.0523848i,0.133384+-0.0107652i,-0.171482+0.025832i,1.48503+-0.178402i,2.98281+-1.21074i,0.28745+-0.244325i,-0.181851+0.00682591i,-0.317947+-0.000713407i,1.54746+-0.00654903i,1.0573+-0.0187517i,0.555697+0.0196718i,0.0688927+-0.00819962i,-0.176054+0.000484613i,1.91095+-0.00781918i,1.65695+0.00357494i,1.16734+0.0101145i,0.602237+0.00783529i,0.109575+0.00772043i,2.0454+-0.0211578i,1.91866+-0.00210693i,1.46408+0.00593629i,0.857932+-0.00169218i,0.25326+-0.000784146i
1.70618+0.0921135i,1.41801+0.0513571i,0.909719+0.0331309i,0.518586+0.00398897i,0.266898+-0.0451944i,1.82659+0.0420214i,1.06642+-0.742312i,9.46715+-4.84296i,0.481813+-0.324909i,0.287597+0.020202i,1.68319+0.0332672i,1.35697+0.0222776i,0.909719+0.0331309i,0.579623+0.0330685i,0.289887+0.0136518i,1.68015+-0.0156451i,1.42638+-0.0226819i,1.04159+-0.0154138i,0.628973+-0.0218343i,0.315118+-0.0204738i,1.69034+-0.0206908i,1.42741+0.0129603i,1.02148+0.0328039i,0.628034+0.0217671i,0.334325+-0.00416584i,1.72379+0.0792748i,1.49942+0.0473681i,1+3.88568e-18i,0.500575+-0.0473681i,0.27621+-0.0792748i,1.78136+0.0125974i,1.18461+-0.417403i,1+3.04065e-16i,0.815391+0.417403i,0.218644+-0.0125974i,1.69724+0.011325i,1.37735+-0.0107909i,1+3.46305e-19i,0.62265+0.0107909i,0.302755+-0.011325i,1.68092+0.00278786i,1.39741+-0.00084762i,1+-1.07422e-18i,0.602588+0.00084762i,0.319076+-0.00278786i,1.67572+-0.0095407i,1.39937+-0.00880681i,1+-1.17209e-18i,0.600629+0.00880681i,0.324284+0.0095407i,1.96717+0.0287242i,1.56436+0.0442034i,0.942425+-0.0315426i,0.364815+-0.0374299i,-0.0256152+-0.0329815i,2.05642+0.101921i,1.66933+-0.713154i,9.46715+-4.84296i,0.470724+-0.751216i,-0.0450287+0.043075i,2.01536+-0.00598527i,1.56471+-0.0181994i,0.942425+-0.0315426i,0.364464+0.0249729i,-0.0738087+0.00172794i,2.05417+-0.00612016i,1.6102+0.0274195i,0.998248+0.0372828i,0.410344+0.0272325i,-0.0238471+0.003169i,2.05597+0.00409714i,1.57764+0.0108638i,0.967626+-0.00676871i,0.371394+0.00698376i,-0.0426233+0.0207191i,1.98976+0.0356258i,1.59954+0.0816334i,1+3.4382e-18i,0.400459+-0.0816334i,0.0102354+-0.0356258i,2.0525+0.0339749i,1.5986+0.0380611i,1+-1.40025e-16i,0.401397+-0.0380611i,-0.0525033+-0.0339749i,2.04541+-0.00445322i,1.60024+-0.0431724i,1+-3.76815e-18i,0.399757+0.0431724i,-0.0454137+0.00445322i,2.03897+-0.0053631i,1.59986+0.000187017i,1+1.36292e-18i,0.400139+-0.000187017i,-0.0389722+0.0053631i,2.05085+-0.00959672i,1.60625+0.00388005i,1+1.09886e-18i,0.393753+-0.00388005i,-0.0508541+0.00959672i
1.52296+0.00655256i,1.35571+0.0469487i,1.023+0.0222776i,0.575719+0.0942222i,0.171214+0.149362i,1.63235+0.040481i,1.74522+0.0552541i,0.824752+-0.951014i,6.15799+-3.02685i,0.678794+0.388351i,1.54434+-0.000865529i,1.35892+0.0132226i,1.023+0.0222776i,0.640986+0.0602733i,0.373312+0.00748543i,1.36722+-0.0100558i,1.0628+-0.00385941i,0.703754+-0.0189666i,0.354058+-0.0344778i,0.151912+-0.0193035i,1.27217+-0.00666759i,0.87945+0.0205024i,0.494374+0.0261705i,0.210839+-0.00314168i,0.0801634+-0.0406333i,1.53532+0.0203393i,1.38992+0.062163i,1.13585+0.020917i,0.61783+0.0256824i,0.141868+0.142813i,1.66074+0.0281867i,1.60697+-0.00464617i,1.1447+-0.207441i,-1.25076+1.21074i,0.717766+0.515522i,1.56001+0.0117736i,1.39633+-0.00528906i,1.06537+-0.0126611i,0.748363+-0.0422154i,0.37523+-0.0210121i,1.35307+-0.00375569i,1.02819+-0.000326976i,0.656628+0.00596457i,0.347635+0.0107058i,0.172755+-0.0161423i,1.25748+-0.0126394i,0.860656+-0.00820097i,0.458568+0.00261446i,0.181852+0.0144767i,0.0938703+-0.0280109i,1.91649+-0.0350613i,1.60476+-0.0206416i,1.13073+-0.0181994i,0.523108+-0.0069651i,-0.004877+-0.0220283i,2.03758+-0.0242249i,1.92962+0.134757i,1.53465+-0.694124i,6.15799+-3.02685i,0.285278+-0.230623i,1.92044+-0.0131098i,1.637+-0.0219244i,1.13073+-0.0181994i,0.584193+0.0206678i,0.212504+0.035769i,1.62163+0.0048015i,1.1186+0.0188917i,0.57085+0.0346637i,0.110913+0.00157542i,-0.190834+-0.00553968i,1.46746+0.007081i,0.845791+-0.00423044i,0.234297+0.00504373i,-0.179963+0.0279767i,-0.309514+0.00528395i,1.90353+-0.025832i,1.59867+0.0107652i,1.17595+0.0523848i,0.552586+-0.0365141i,-0.0664142+-0.0601896i,2.05+0.000713407i,1.9139+-0.00682591i,1.4446+0.244325i,-1.25076+1.21074i,0.247021+0.178402i,1.9081+-0.000484613i,1.66316+0.00819962i,1.17635+-0.0196718i,0.674755+0.0187517i,0.184596+0.00654903i,1.62248+-0.00772043i,1.12981+-0.00783529i,0.564713+-0.0101145i,0.075102+-0.00357494i,-0.178899+0.00781918i,1.47879+0.000784146i,0.874119+0.00169218i,0.267972+-0.00593629i,-0.186608+0.00210693i,-0.31335+0.0211578i
1.00062+-0.015753i,0.963047+0.00443311i,0.83678+0.0332672i,0.6355+-0.0123207i,0.66333+0.557612i,1.16752+-0.00928666i,1.25676+0.0567039i,1.40326+0.052931i,0.466595+-0.863858i,-0.558394+0.60537i,1.00668+-0.00873771i,0.978318+-0.000865529i,0.83678+0.0332672i,0.59508+0.0160547i,0.246628+-0.117826i,0.66907+-0.0067915i,0.411298+0.00335695i,0.182134+-0.0253025i,-0.0181185+-0.0353894i,-0.0571106+0.0128412i,0.497315+-0.00410048i,0.10803+0.0197528i,-0.150863+0.00409665i,-0.276299+-0.0568561i,-0.322104+-0.0241424i,0.995818+-0.0059667i,0.974404+0.0256579i,0.88572+0.0504645i,0.684575+-0.0845755i,0.530255+0.371767i,1.17359+0.0059929i,1.30998+0.0163751i,1.18765+-0.0206448i,0.905246+0.0581039i,-3.16638+2.09706i,1.00282+0.00213384i,1.00495+0.0150607i,0.859174+-0.0174853i,0.603736+-0.0278248i,0.0490892+-0.408161i,0.659485+-0.0110125i,0.381416+-0.00139055i,0.140767+0.0191247i,0.0243997+0.0232315i,0.00122407+-0.0339184i,0.490699+-0.0142045i,0.0864544+-0.00427843i,-0.194948+0.0155336i,-0.270897+-0.0160706i,-0.286531+-0.0332422i,1.29838+-0.00827079i,1.25159+-0.0287894i,0.995747+-0.00598527i,0.665265+0.014176i,0.254021+0.336581i,1.55266+-0.0155685i,1.66098+-0.0301267i,1.56792+0.131344i,1.11506+-0.116439i,-0.558394+0.60537i,1.28922+-0.00592009i,1.25442+-0.0131098i,0.995747+-0.00598527i,0.621789+0.0026165i,0.208675+-0.423168i,0.766312+0.000678494i,0.343163+0.00689673i,-0.00322549+0.0240696i,-0.242872+-0.0125327i,-0.238367+0.0124462i,0.504047+0.000846089i,-0.117302+-0.00455914i,-0.55269+0.0290301i,-0.664958+0.0111857i,-0.557896+-0.0622592i,1.29337+-0.0153807i,1.23202+-0.0244676i,0.99082+0.0408092i,0.73103+0.00130966i,0.241554+0.386144i,1.53926+-0.0155441i,1.6934+0.0130392i,1.54093+-0.0457977i,1.06429+0.385123i,-3.16638+2.09706i,1.28279+-0.0126663i,1.23767+0.00689175i,1.04647+0.000730172i,0.644077+-0.0218093i,0.189193+-0.491139i,0.77408+-0.00311891i,0.359197+-0.0130396i,-0.0335509+-0.0154818i,-0.267777+0.0268254i,-0.231248+0.000571197i,0.514018+0.00293094i,-0.0903821+-0.00640191i,-0.550822+-0.00594741i,-0.685439+0.0248428i,-0.5508+-0.0797726i
