-1.7541+0.613815i,-1.62679+-0.868966i,-1.18528+0.0597018i,-1.23081+0.0640353i,-0.704941+-0.0166348i,-0.0158346+0.565677i,-0.555986+-0.0111047i,-0.710932+0.0316979i,-0.636688+0.0168866i,-0.348662+-0.0143353i,0.103514+0.119966i,0.575952+-0.0657132i,0.724714+-0.0326804i,0.597794+0.00835903i,0.355174+0.00371614i,0.55315+-0.0206277i,1.22357+-0.0452423i,1.43655+-0.000311794i,1.19221+0.0154702i,0.699145+0.011777i,0.300435+0.0182856i,0.586384+-0.0264746i,0.724714+-0.0326804i,0.597858+0.00777265i,0.355391+0.00382993i,-4.36518+2.1044i,-1.18596+0.0621949i,-1.39516+-0.030204i,-1.19286+0.0283008i,-0.697252+0.00726607i,-0.151201+0.378139i,-0.507932+-0.0753539i,-0.650844+0.0368714i,-0.637831+0.0359459i,-0.355074+0.00205927i,0.131286+0.0868625i,0.605064+-0.0458807i,0.714119+0.00647281i,0.569433+0.000641658i,0.341369+-0.000500517i,0.589475+-0.0315972i,1.22708+-0.00607665i,1.39404+0.0125528i,1.17496+-0.0086179i,0.689065+-0.00093432i,0.358672+-0.0305477i,0.625928+0.0325965i,0.687802+0.0122819i,0.569561+-0.000531096i,0.34162+-0.00036912i,-0.558394+0.60537i,-0.0849382+-0.116439i,-0.510545+0.131344i,-0.739022+-0.0301267i,-0.525799+-0.0155685i,0.773637+0.336581i,0.365265+0.014176i,-0.0434838+-0.00598527i,-0.248409+-0.0287894i,-0.260467+-0.00827079i,1.13723+-0.0704525i,1.2921+-0.0300154i,1.036+0.0240696i,0.641418+0.00719051i,0.248708+0.00201064i,1.52056+-0.0622592i,1.73504+0.0111857i,1.52577+0.0290301i,1.0827+-0.00455914i,0.504047+0.000846089i,1.32048+0.0124462i,1.25713+-0.0125327i,1.036+0.0240696i,0.643163+0.00689673i,0.246696+0.000678494i,-3.16638+2.09706i,-0.135711+0.385123i,-0.537527+-0.0457977i,-0.7066+0.0130392i,-0.539198+-0.0155441i,0.76117+0.386144i,0.43103+0.00130966i,-0.0484103+0.0408092i,-0.267981+-0.0244676i,-0.265475+-0.0153807i,1.116+-0.095152i,1.30216+-0.00813992i,1.00684+0.00865215i,0.655707+-0.0124521i,0.256788+-0.00158067i,1.52766+-0.0797726i,1.71456+0.0248428i,1.52764+-0.00594741i,1.10962+-0.00640191i,0.514018+0.00293094i,1.3276+0.000571197i,1.23222+0.0268254i,1.00568+-0.0154818i,0.659197+-0.0130396i,0.254465+-0.00311891i
-0.179209+0.384322i,4.58454+-3.02735i,-1.21981+-0.941855i,-0.512626+0.02843i,-0.449572+0.0310113i,-0.384757+0.150811i,-0.469289+0.0827191i,-0.441713+0.0396795i,-0.358051+0.0392506i,-0.241875+-0.012985i,0.178476+-0.0667813i,0.382223+-0.0517169i,0.425592+-0.0255307i,0.366374+0.0131951i,0.215587+-0.0232636i,0.417826+-0.030787i,0.743532+-0.000652635i,0.826598+0.0122454i,0.691686+0.0330197i,0.425125+-0.00442566i,0.192895+-0.0131988i,0.363845+-0.0417654i,0.425592+-0.0255307i,0.372237+0.0138151i,0.215349+-0.0197726i,-0.141292+0.517737i,-2.81071+1.20366i,-0.924976+-0.200592i,-0.63495+-0.00676327i,-0.403446+0.0139613i,-0.417231+0.149245i,-0.41369+0.0166792i,-0.345157+0.0196278i,-0.331091+0.0771896i,-0.215953+0.00658776i,0.192182+-0.0716375i,0.390711+-0.00881316i,0.400861+-0.00414669i,0.319896+0.00544678i,0.198046+-0.00821111i,0.42708+-0.0197409i,0.707653+0.020911i,0.798213+-0.00529866i,0.676532+-0.0064919i,0.402673+-0.00536886i,0.208831+-0.00976569i,0.353956+0.0110898i,0.388509+-0.000381071i,0.331622+0.0066868i,0.197772+-0.00418007i,1.48528+-0.230623i,6.15799+-3.02685i,0.334654+-0.694124i,-0.148843+0.134757i,-0.362416+-0.0242249i,1.49512+-0.0220283i,1.04272+-0.0069651i,0.530733+-0.0181994i,0.0459107+-0.0206416i,-0.183515+-0.0350613i,1.95812+-0.0300154i,1.67975+0.0181398i,1.17085+0.0346637i,0.602034+0.0181082i,0.130357+0.00333261i,2.09049+0.00528395i,1.8985+0.0279767i,1.4343+0.00504373i,0.845791+-0.00423044i,0.267463+0.007081i,1.90917+-0.00553968i,1.66976+0.00157542i,1.17085+0.0346637i,0.59898+0.0188917i,0.121633+0.0048015i,1.44702+0.178402i,-1.25076+1.21074i,0.244601+0.244325i,-0.164559+-0.00682591i,-0.350002+0.000713407i,1.43359+-0.0601896i,1.0722+-0.0365141i,0.575949+0.0523848i,0.0398214+0.0107652i,-0.196467+-0.025832i,1.97763+-0.0204429i,1.65393+0.0295538i,1.15834+-0.00153367i,0.616306+-0.00940242i,0.13255+-0.00941656i,2.08665+0.0211578i,1.89185+0.00210693i,1.46797+-0.00593629i,0.874119+0.00169218i,0.278791+0.000784146i,1.9211+0.00781918i,1.63395+-0.00357494i,1.16471+-0.0101145i,0.610199+-0.00783529i,0.122476+-0.00772043i
-0.0257625+0.0266988i,-0.0941439+-0.326257i,8.42965+-4.86505i,-0.325388+-0.68807i,0.150288+0.0574059i,-0.0484033+-0.0468901i,-0.0751413+0.0199212i,-0.0813116+0.00464227i,-0.00921016+0.0504236i,-0.00562114+0.100018i,0.0266275+-0.0339129i,0.0234343+-0.0200569i,0.0481873+0.00272599i,0.0372342+-0.0342254i,-0.0420709+-0.0311302i,0.0276026+-0.0121185i,0.0187809+0.0119734i,0.00927933+0.0453282i,0.0446948+0.0226097i,-0.00167414+-0.0385472i,0.00235839+-0.0254825i,0.0152817+-0.0174797i,0.0481873+0.00272599i,0.0398933+-0.0382041i,-0.0261685+-0.0215098i,-0.0902021+-0.0160245i,0.213633+0.419529i,0.00295121+-0.000320326i,-0.220694+-0.42385i,0.0664979+0.0164956i,-0.0311966+-0.0874131i,-0.111862+-0.0465741i,0.0105324+0.0158658i,0.11165+0.0211648i,0.000403801+0.0601242i,0.0420353+-0.0146019i,0.0187152+-0.00591612i,-0.0161356+0.00306i,-0.00610429+0.00913353i,-0.0275438+-0.016663i,0.0230697+0.00716708i,0.00503598+0.00245205i,-0.006994+-0.00606903i,-0.00252866+0.00266249i,-0.00407183+-0.0193962i,0.0140118+-0.00486729i,0.0024098+-0.000761771i,-0.0012412+0.000235385i,-0.000786001+0.00117605i,-0.00918125+-0.00555432i,2.03343+0.043075i,1.67072+-0.751216i,9.46715+-4.84296i,0.469327+-0.713154i,-0.0220396+0.101921i,2.05285+-0.0329815i,1.56482+-0.0374299i,0.942425+-0.0315426i,0.364356+0.0442034i,-0.111293+0.0287242i,2.05562+0.0240696i,1.60482+0.0346637i,0.998248+0.0372828i,0.415724+0.0199882i,-0.0253008+-0.0270208i,2.03584+0.0207191i,1.57139+0.00698376i,0.967626+-0.00676871i,0.377641+0.0108638i,-0.0224906+0.00409714i,2.05461+0.003169i,1.61034+0.0272325i,0.998248+0.0372828i,0.410205+0.0274195i,-0.0242944+-0.00612016i,2.02596+-0.0339749i,1.6014+-0.0380611i,1+-3.04065e-16i,0.398603+0.0380611i,-0.0259577+0.0339749i,2.0887+-0.0356258i,1.60046+-0.0816334i,1+-1.70348e-18i,0.399541+0.0816334i,-0.0886963+0.0356258i,2.04065+0.0294971i,1.5891+0.0146755i,1+7.81037e-19i,0.4109+-0.0146755i,-0.0406508+-0.0294971i,2.02761+0.00959672i,1.59375+-0.00388005i,1+6.35863e-19i,0.406247+0.00388005i,-0.0276069+-0.00959672i,2.03949+0.0053631i,1.60014+-0.000187017i,1+-1.36292e-18i,0.399861+0.000187017i,-0.0394887+-0.0053631i
0.375445+-0.0229582i,0.793365+0.0686305i,0.421638+-0.909361i,8.07722+-4.37235i,0.123013+-0.526871i,0.215339+-0.0339013i,0.297913+-0.0337452i,0.338648+0.0668287i,0.341275+0.0708792i,0.417953+-0.0668191i,-0.16738+0.00594376i,-0.295407+-0.00511766i,-0.371901+-0.0445769i,-0.375085+-0.0335111i,-0.23781+0.0879008i,-0.374211+0.0183792i,-0.660465+0.0339937i,-0.757003+0.00887693i,-0.676369+-0.0296656i,-0.450826+0.0126174i,-0.165403+-0.00618588i,-0.295619+-0.0172867i,-0.371901+-0.0445769i,-0.358014+-0.0241803i,-0.213482+0.0112344i,0.399634+-0.027157i,0.646351+0.0122354i,0.928157+0.199789i,2.80096+-1.20391i,0.210298+-0.489758i,0.224675+-0.0143059i,0.35489+-0.0535169i,0.332141+-0.0502906i,0.366628+0.00217782i,0.459495+-0.0411146i,-0.190927+0.0127764i,-0.339485+0.0196807i,-0.378746+0.00409631i,-0.374029+-0.0266218i,-0.24901+0.101691i,-0.397044+0.00899656i,-0.696641+0.0089908i,-0.793931+0.0103029i,-0.683031+-0.0207391i,-0.458501+0.0138012i,-0.188645+-0.00122967i,-0.339908+-0.00465728i,-0.397417+-0.00156105i,-0.339887+-0.0079602i,-0.220917+0.0131647i,2.06534+-0.0254606i,1.92097+0.141583i,1.53465+-0.694124i,8.27478+-4.23759i,0.318195+-0.539623i,1.93812+0.00968111i,1.65154+-0.0314068i,1.13073+-0.0181994i,0.57674+0.029549i,0.311118+0.0822231i,1.60174+0.0196426i,1.11156+0.0275106i,0.57085+0.0346637i,0.112423+-0.011414i,-0.248584+0.00539281i,1.44535+0.00572282i,0.837698+-0.00592262i,0.234297+0.00504373i,-0.16656+0.0258697i,-0.345236+-0.0313624i,1.61046+0.0181737i,1.11461+0.026727i,0.57085+0.0346637i,0.122414+0.00515037i,-0.199625+-0.0190829i,2.08205+-0.000713407i,1.89661+0.00682591i,1.48745+-0.244325i,2.98281+-1.21074i,0.28503+-0.178402i,1.92852+0.025832i,1.69223+-0.0107652i,1.1561+-0.0523848i,0.65985+0.0365141i,0.298465+0.0601896i,1.5995+0.00941656i,1.11574+0.00940242i,0.573711+0.00153367i,0.0781211+-0.0295538i,-0.245582+0.0204429i,1.45326+-0.000784146i,0.857932+-0.00169218i,0.264079+0.00593629i,-0.159802+-0.00210693i,-0.354599+-0.0211578i,1.60958+0.00772043i,1.12185+0.00783529i,0.567338+0.0101145i,0.0981031+0.00357494i,-0.18905+-0.00781918i
0.694897+0.00160405i,1.16981+0.0586803i,1.61525+0.0259021i,0.669559+-0.85845i,6.54181+-2.43994i,0.36117+0.00791261i,0.59506+0.00258179i,0.72615+0.019005i,0.515096+0.0476919i,0.373172+-0.247797i,-0.336894+0.020511i,-0.587415+0.0175311i,-0.645328+0.0147018i,-0.620667+-0.0227604i,-0.10108+-0.0199458i,-0.695082+0.0230233i,-1.20408+0.0310557i,-1.35306+0.0444301i,-1.18099+-0.0420278i,-0.630075+0.0604627i,-0.348903+0.0211108i,-0.594842+0.0323328i,-0.645328+0.0147018i,-0.605+-0.112349i,-0.501191+0.0743024i,0.719164+0.00840406i,1.20976+-0.0236928i,1.37173+-0.00418141i,1.1425+0.0128057i,4.47056+-2.01034i,0.378571+0.0148099i,0.634687+-0.0373763i,0.628825+-0.0498806i,0.574454+0.12872i,0.25538+-0.774387i,-0.325301+0.0236697i,-0.563564+-0.00979121i,-0.722624+-0.0504398i,-0.658416+0.124283i,0.0746291+-0.0558012i,-0.683779+0.0252903i,-1.17444+0.0111575i,-1.3731+-0.035485i,-1.27142+0.0159344i,-0.527999+0.105074i,-0.339168+0.0243623i,-0.578418+0.0198121i,-0.656027+-0.016351i,-0.627082+-0.0548944i,-0.38738+0.0530272i,1.55261+0.0113547i,1.66758+-0.0431659i,1.56792+0.131344i,1.15077+-0.501562i,5.79197+-3.02685i,1.27422+0.0183693i,1.26957+-0.00432187i,0.995747+-0.00598527i,0.584235+0.0128663i,0.251663+-0.33224i,0.739579+0.00474845i,0.33571+0.0196426i,-0.00322549+0.0240696i,-0.260065+-0.0218755i,-0.138556+0.0943556i,0.479766+-0.00423044i,-0.12692+0.00184278i,-0.55269+0.0290301i,-0.67952+-0.013657i,-0.537857+0.075911i,0.74159+0.0060806i,0.333966+0.0199363i,-0.00322549+0.0240696i,-0.225095+-0.0393581i,-0.321809+0.0114568i,1.5392+0.0155441i,1.7066+-0.0130392i,1.53753+0.0457977i,1.13571+-0.385123i,4.16638+-2.09706i,1.26548+0.0153807i,1.26798+0.0244676i,1.04841+-0.0408092i,0.56897+-0.00130966i,0.23883+-0.386144i,0.743212+0.00158067i,0.344293+0.0124521i,-0.0068416+-0.00865215i,-0.302163+0.00813992i,-0.115996+0.095152i,0.485982+-0.00293094i,-0.109618+0.00640191i,-0.527639+0.00594741i,-0.714561+-0.0248428i,-0.527661+0.0797726i,0.745535+0.00311891i,0.340803+0.0130396i,-0.00567954+0.0154818i,-0.232223+-0.0268254i,-0.327598+-0.000571197i
-0.353947+-0.089279i,-0.648054+0.0642492i,-0.710932+0.0316979i,-0.598858+-0.0190594i,-0.333656+-0.017902i,4.60662+-3.03112i,-1.64083+-0.931161i,-1.18528+0.0597018i,-1.23795+0.0357345i,-0.697265+-0.02922i,0.0612387+0.586447i,-0.607221+0.0377879i,-0.710932+0.0316979i,-0.61767+-0.0131942i,-0.337754+-0.0209937i,0.279198+0.0711957i,0.560455+-0.0590711i,0.724714+-0.0326804i,0.628297+0.00830374i,0.363689+0.00446927i,0.732149+0.0341003i,1.19649+-0.0391656i,1.43655+-0.000311794i,1.21725+0.0240881i,0.705648+0.0133953i,-0.54162+-0.378139i,-0.692068+0.0753539i,-0.734797+-0.0368714i,-0.562169+-0.0359459i,-0.337746+-0.00205927i,2.97954+-2.1044i,-1.21404+-0.0621949i,-1.37612+0.030204i,-1.20714+-0.0283008i,-0.688388+-0.00726607i,-0.0622042+0.402122i,-0.610402+0.0224314i,-0.704415+0.0263911i,-0.599794+-0.0242157i,-0.342479+-0.0056292i,0.334149+0.0305477i,0.574072+-0.0325965i,0.697838+-0.0122819i,0.630439+0.000531096i,0.351201+0.00036912i,0.796165+0.0315972i,1.17292+0.00607665i,1.37724+-0.0125528i,1.22504+0.0086179i,0.696575+0.00093432i,0.771278+-0.33224i,0.284235+0.0128663i,-0.0434838+-0.00598527i,-0.230427+-0.00432187i,-0.284625+0.0183693i,5.79197+-3.02685i,-0.049227+-0.501562i,-0.510545+0.131344i,-0.732423+-0.0431659i,-0.525855+0.0113547i,0.816624+0.427509i,0.327711+0.0244258i,-0.0434838+-0.00598527i,-0.233255+-0.0200015i,-0.275463+0.0160186i,1.23704+0.0114568i,1.27491+-0.0393581i,1.036+0.0240696i,0.633966+0.0199363i,0.221975+0.0060806i,1.5406+0.075911i,1.72048+-0.013657i,1.52577+0.0290301i,1.07308+0.00184278i,0.479766+-0.00423044i,0.758446+-0.386144i,0.26897+-0.00130966i,0.00917982+-0.0408092i,-0.232019+0.0244676i,-0.293371+0.0153807i,4.16638+-2.09706i,-0.0642888+-0.385123i,-0.540934+0.0457977i,-0.6934+-0.0130392i,-0.539263+0.0155441i,0.810807+0.491139i,0.355923+0.0218093i,-0.0464693+-0.000730172i,-0.237675+-0.00689175i,-0.282792+0.0126663i,1.23125+-0.000571197i,1.26778+-0.0268254i,1.03355+0.0154818i,0.640803+0.0130396i,0.22592+0.00311891i,1.5508+0.0797726i,1.68544+-0.0248428i,1.55082+0.00594741i,1.09038+0.00640191i,0.485982+-0.00293094i
-0.00850131+-0.107689i,-0.402009+0.06604i,-0.441713+0.0396795i,-0.373371+-0.037939i,-0.214244+-0.0243954i,-0.627304+-0.512425i,6.70243+-4.23101i,-1.21981+-0.941855i,-0.570497+0.0351933i,-0.443604+0.00682969i,-0.209067+0.037133i,-0.463766+0.0978451i,-0.441713+0.0396795i,-0.374032+0.00332344i,-0.225975+-0.0211836i,0.177599+0.00371591i,0.3563+-0.0528552i,0.425592+-0.0255307i,0.387025+0.00712833i,0.219209+-0.0125325i,0.370922+0.00340513i,0.7287+-0.0215636i,0.826598+0.0122454i,0.707974+0.0395116i,0.420495+0.00487349i,0.0172313+-0.149245i,-0.27913+-0.0166792i,-0.454843+-0.0196278i,-0.36173+-0.0771896i,-0.184047+-0.00658776i,-0.658708+-0.517737i,1.42507+-1.20366i,-0.675024+0.200592i,-0.75069+0.00676327i,-0.396554+-0.0139613i,-0.214362+0.017981i,-0.402643+0.0469311i,-0.396219+0.00907785i,-0.363052+0.00533527i,-0.197594+-0.00287907i,0.191169+0.00976569i,0.338864+-0.0110898i,0.411491+0.000381071i,0.361198+-0.0066868i,0.202228+0.00418007i,0.37292+0.0197409i,0.677988+-0.020911i,0.801787+0.00529866i,0.709109+0.0064919i,0.397327+0.00536886i,1.81112+0.0822231i,1.09636+0.029549i,0.530733+-0.0181994i,0.0926919+-0.0314068i,-0.161876+0.00968111i,1.5182+-0.539623i,8.27478+-4.23759i,0.334654+-0.694124i,-0.157489+0.141583i,-0.334656+-0.0254606i,1.59374+0.0244258i,1.03527+0.00191609i,0.530733+-0.0181994i,0.0604464+-0.030124i,-0.165836+-0.0122704i,1.90037+-0.0190829i,1.68126+0.00515037i,1.17085+0.0346637i,0.594999+0.026727i,0.11046+0.0181737i,2.05476+-0.0313624i,1.9119+0.0258697i,1.4343+0.00504373i,0.837698+-0.00592262i,0.245352+0.00572282i,1.79847+0.0601896i,1.17946+0.0365141i,0.556102+-0.0523848i,0.133384+-0.0107652i,-0.171482+0.025832i,1.48503+-0.178402i,2.98281+-1.21074i,0.28745+-0.244325i,-0.181851+0.00682591i,-0.317947+-0.000713407i,1.54746+-0.00654903i,1.0573+-0.0187517i,0.555697+0.0196718i,0.0688927+-0.00819962i,-0.176054+0.000484613i,1.91095+-0.00781918i,1.65695+0.00357494i,1.16734+0.0101145i,0.602237+0.00783529i,0.109575+0.00772043i,2.0454+-0.0211578i,1.91866+-0.00210693i,1.46408+0.00593629i,0.857932+-0.00169218i,0.25326+-0.000784146i
0.00563085+0.104514i,0.0367209+0.0664953i,-0.0813116+0.00464227i,-0.12086+0.0292588i,-0.00632055+-0.00411975i,0.130472+0.054454i,-0.307777+-0.745786i,8.42965+-4.86505i,-0.104694+-0.26422i,0.03511+0.0288347i,-0.0175266+0.0396265i,-0.0319519+0.0379032i,-0.0813116+0.00464227i,-0.0523176+0.042252i,-0.0060208+0.0405109i,-0.0219107+-0.0170521i,0.0128719+-0.016718i,0.0481873+0.00272599i,0.0406793+-0.0393802i,-0.0102661+-0.0118895i,-0.0123552+-0.0245322i,0.0137449+0.00952133i,0.00927933+0.0453282i,0.0472235+0.0199472i,0.00537848+-0.00495187i,0.0311966+0.0874131i,0.111862+0.0465741i,-0.0105324+-0.0158658i,-0.11165+-0.0211648i,-0.000403801+-0.0601242i,0.0902021+0.0160245i,-0.213633+-0.419529i,-0.00295121+0.000320326i,0.220694+0.42385i,-0.0664979+-0.0164956i,0.00445666+0.0124876i,-0.0254833+-0.01061i,0.00351079+0.0052886i,0.0254349+0.00482154i,-5.76858e-05+-0.00858918i,-0.0140118+0.00486729i,-0.0024098+0.000761771i,0.0012412+-0.000235385i,0.000786001+-0.00117605i,0.00918125+0.00555432i,-0.0230697+-0.00716708i,-0.00503598+-0.00245205i,0.006994+0.00606903i,0.00252866+-0.00266249i,0.00407183+0.0193962i,1.96717+0.0287242i,1.56436+0.0442034i,0.942425+-0.0315426i,0.364815+-0.0374299i,-0.0256152+-0.0329815i,2.05642+0.101921i,1.66933+-0.713154i,9.46715+-4.84296i,0.470724+-0.751216i,-0.0450287+0.043075i,2.01536+-0.00598527i,1.56471+-0.0181994i,0.942425+-0.0315426i,0.364464+0.0249729i,-0.0738087+0.00172794i,2.05417+-0.00612016i,1.6102+0.0274195i,0.998248+0.0372828i,0.410344+0.0272325i,-0.0238471+0.003169i,2.05597+0.00409714i,1.57764+0.0108638i,0.967626+-0.00676871i,0.371394+0.00698376i,-0.0426233+0.0207191i,1.98976+0.0356258i,1.59954+0.0816334i,1+3.4382e-18i,0.400459+-0.0816334i,0.0102354+-0.0356258i,2.0525+0.0339749i,1.5986+0.0380611i,1+-1.40025e-16i,0.401397+-0.0380611i,-0.0525033+-0.0339749i,2.04541+-0.00445322i,1.60024+-0.0431724i,1+-3.76815e-18i,0.399757+0.0431724i,-0.0454137+0.00445322i,2.03897+-0.0053631i,1.59986+0.000187017i,1+1.36292e-18i,0.400139+-0.000187017i,-0.0389722+0.0053631i,2.05085+-0.00959672i,1.60625+0.00388005i,1+1.09886e-18i,0.393753+-0.00388005i,-0.0508541+0.00959672i
0.172601+-0.00912279i,0.289433+0.0197717i,0.338648+0.0668287i,0.321057+0.0687014i,-0.0315062+0.00439344i,0.376079+0.0240792i,0.839834+0.0563951i,0.421638+-0.909361i,5.96907+-3.16843i,0.451587+0.321414i,0.192999+-0.00645127i,0.305846+-0.0116409i,0.338648+0.0668287i,0.34884+0.0617488i,0.211927+-0.0480445i,-0.185071+-0.00405603i,-0.302121+-0.0126294i,-0.371901+-0.0445769i,-0.364537+-0.0162201i,-0.177252+-0.0115675i,-0.379332+0.00279673i,-0.656645+0.0250029i,-0.757003+0.00887693i,-0.686158+-0.00892651i,-0.349499+-0.0112869i,0.175325+0.0143059i,0.33793+0.0535169i,0.467859+0.0502906i,0.326192+-0.00217782i,-0.0594952+0.0411146i,0.400366+0.027157i,0.739289+-0.0122354i,0.671843+-0.199789i,-1.41532+1.20391i,0.589702+0.489758i,0.198879+0.0173907i,0.370756+-0.0093083i,0.387402+-0.0328258i,0.381758+-0.0160831i,0.221597+-0.0194355i,-0.211355+0.00122967i,-0.352912+0.00465728i,-0.402583+0.00156105i,-0.352933+0.0079602i,-0.179083+-0.0131647i,-0.402956+-0.00899656i,-0.689+-0.0089908i,-0.806069+-0.0103029i,-0.70261+0.0207391i,-0.341499+-0.0138012i,1.91649+-0.0350613i,1.60476+-0.0206416i,1.13073+-0.0181994i,0.523108+-0.0069651i,-0.004877+-0.0220283i,2.03758+-0.0242249i,1.92962+0.134757i,1.53465+-0.694124i,6.15799+-3.02685i,0.285278+-0.230623i,1.92044+-0.0131098i,1.637+-0.0219244i,1.13073+-0.0181994i,0.584193+0.0206678i,0.212504+0.035769i,1.62163+0.0048015i,1.1186+0.0188917i,0.57085+0.0346637i,0.110913+0.00157542i,-0.190834+-0.00553968i,1.46746+0.007081i,0.845791+-0.00423044i,0.234297+0.00504373i,-0.179963+0.0279767i,-0.309514+0.00528395i,1.90353+-0.025832i,1.59867+0.0107652i,1.17595+0.0523848i,0.552586+-0.0365141i,-0.0664142+-0.0601896i,2.05+0.000713407i,1.9139+-0.00682591i,1.4446+0.244325i,-1.25076+1.21074i,0.247021+0.178402i,1.9081+-0.000484613i,1.66316+0.00819962i,1.17635+-0.0196718i,0.674755+0.0187517i,0.184596+0.00654903i,1.62248+-0.00772043i,1.12981+-0.00783529i,0.564713+-0.0101145i,0.075102+-0.00357494i,-0.178899+0.00781918i,1.47879+0.000784146i,0.874119+0.00169218i,0.267972+-0.00593629i,-0.186608+0.00210693i,-0.31335+0.0211578i
0.305466+-0.0177389i,0.560373+0.0399581i,0.72615+0.019005i,0.540643+-0.081028i,0.530841+1.09348i,0.649269+-0.0129522i,1.16005+0.0823731i,1.61525+0.0259021i,0.727057+-0.871256i,-0.00143587+1.04207i,0.31938+-0.0192925i,0.567863+0.0219203i,0.72615+0.019005i,0.583846+-0.0196621i,0.248899+-0.181464i,-0.361447+-0.021086i,-0.616424+0.0125207i,-0.645328+0.0147018i,-0.577917+-0.0574546i,-0.430229+-0.0175434i,-0.710742+-0.0207808i,-1.22963+0.0198982i,-1.35306+0.0444301i,-1.10957+-0.0579622i,-0.915555+-0.121531i,0.314249+-0.0148099i,0.565313+0.0373763i,0.756816+0.0498806i,0.625546+-0.12872i,0.43744+0.774387i,0.666477+-0.00840406i,1.19024+0.0236928i,1.39955+0.00418141i,1.2575+-0.0128057i,-3.08492+2.01034i,0.330317+-0.0166038i,0.580292+0.00130062i,0.685031+0.0244579i,0.711954+-0.00598814i,0.111882+-0.697792i,-0.353653+-0.0243623i,-0.621582+-0.0198121i,-0.729614+0.016351i,-0.572918+0.0548944i,-0.30544+-0.0530272i,-0.701862+-0.0252903i,-1.22556+-0.0111575i,-1.39819+0.035485i,-1.12858+-0.0159344i,-0.857642+-0.105074i,1.29838+-0.00827079i,1.25159+-0.0287894i,0.995747+-0.00598527i,0.665265+0.014176i,0.254021+0.336581i,1.55266+-0.0155685i,1.66098+-0.0301267i,1.56792+0.131344i,1.11506+-0.116439i,-0.558394+0.60537i,1.28922+-0.00592009i,1.25442+-0.0131098i,0.995747+-0.00598527i,0.621789+0.0026165i,0.208675+-0.423168i,0.766312+0.000678494i,0.343163+0.00689673i,-0.00322549+0.0240696i,-0.242872+-0.0125327i,-0.238367+0.0124462i,0.504047+0.000846089i,-0.117302+-0.00455914i,-0.55269+0.0290301i,-0.664958+0.0111857i,-0.557896+-0.0622592i,1.29337+-0.0153807i,1.23202+-0.0244676i,0.99082+0.0408092i,0.73103+0.00130966i,0.241554+0.386144i,1.53926+-0.0155441i,1.6934+0.0130392i,1.54093+-0.0457977i,1.06429+0.385123i,-3.16638+2.09706i,1.28279+-0.0126663i,1.23767+0.00689175i,1.04647+0.000730172i,0.644077+-0.0218093i,0.189193+-0.491139i,0.77408+-0.00311891i,0.359197+-0.0130396i,-0.0335509+-0.0154818i,-0.267777+0.0268254i,-0.231248+0.000571197i,0.514018+0.00293094i,-0.0903821+-0.00640191i,-0.550822+-0.00594741i,-0.685439+0.0248428i,-0.5508+-0.0797726i
