Ex_Re,Ex_Im,Ey_Re,Ey_Im,Ez_Re,Ez_Im,Hx_Re,Hx_Im,Hy_Re,Hy_Im,Hz_Re,Hz_Im
3.6607170982735036e-08,0.0,5.174885524296569e-18,0.0,-2.833800027011808e-18,0.0,2.999925126313204e-19,0.0,-4.6516135440852496e-08,0.0,-1.1510643297153324e-17,0.0
-9.838186035652409e-08,0.0,-1.4200843408922066e-17,0.0,3.323120221532794e-17,0.0,9.617981565005201e-18,0.0,-5.148023535235781e-07,0.0,-2.27667330247623e-17,0.0
-1.1097687205577934e-06,0.0,1.801591195994329e-17,0.0,-3.2787201391670025e-18,0.0,3.094910737147939e-18,0.0,8.000597637335198e-08,0.0,6.159434098818513e-19,0.0
5.391912553880141e-07,0.0,1.1298665522757884e-17,0.0,2.4625483725741478e-17,0.0,-2.0420671202201346e-17,0.0,3.356699492017282e-07,0.0,-8.715503476490908e-18,0.0
-3.069859393346783e-07,0.0,5.024285730552784e-19,0.0,-7.486404974608071e-18,0.0,7.820684956013162e-18,0.0,-2.9280623391451684e-07,0.0,7.431273000206363e-18,0.0
6.367433484986851e-07,0.0,1.863753943803909e-17,0.0,-3.951773881694465e-18,0.0,1.320413626326238e-17,0.0,1.135316871328052e-08,0.0,2.838062945136812e-17,0.0
-4.08404904622575e-07,0.0,-1.8992259130796762e-17,0.0,-3.234745072359664e-17,0.0,5.911399252452656e-18,0.0,-8.216603324568721e-08,0.0,-2.5400457525573904e-17,0.0
-1.5981298291555704e-06,0.0,4.2616835224683954e-17,0.0,3.360525687116343e-17,0.0,-3.637847832728595e-18,0.0,-6.860705437602748e-08,0.0,-2.8827942075577184e-17,0.0
2.527943608947493e-07,0.0,-2.0761696606357305e-17,0.0,-1.4532308068348554e-17,0.0,2.433717267295344e-18,0.0,-2.060189700136245e-07,0.0,1.0044283837496217e-17,0.0
-2.1408937389000664e-07,0.0,2.144113675180153e-18,0.0,-1.8056524371000714e-17,0.0,2.427776999271631e-17,0.0,-1.1692249793723296e-08,0.0,-1.3308800685331833e-18,0.0
9.748801519421534e-08,0.0,1.779148023482603e-18,0.0,4.1816938296025294e-17,0.0,-4.422367393473991e-18,0.0,-4.3358535765249923e-07,0.0,-1.1466325833825472e-17,0.0
5.589346651801547e-07,0.0,1.9921882868410968e-17,0.0,9.00808232571134e-18,0.0,5.081531873882184e-18,0.0,3.2286811116319063e-08,0.0,6.60807769553788e-17,0.0
-1.2816381464653712e-07,0.0,-1.4714127107222706e-17,0.0,-5.368755681943241e-18,0.0,-8.54574696081426e-18,0.0,-3.8347202544902824e-08,0.0,-3.0213951775178816e-17,0.0
-6.322914689163015e-07,0.0,1.0098442218399244e-17,0.0,-1.9031201060506475e-17,0.0,1.4374078130443663e-17,0.0,3.735091686951179e-08,0.0,3.111757652128975e-17,0.0
-5.0158596029523025e-08,0.0,-2.3411396432216832e-17,0.0,1.0897129626122762e-17,0.0,-7.793867809663721e-18,0.0,-1.677959369885277e-07,0.0,3.512049682501654e-18,0.0
-2.995141427405166e-07,0.0,-1.9691668199140643e-17,0.0,-1.6299802240860246e-17,0.0,5.0322621870554735e-18,0.0,2.7836210551155663e-08,0.0,-3.7837008486851827e-17,0.0
-4.1648708059392996e-07,0.0,6.962813295983224e-18,0.0,-6.454364728368837e-18,0.0,2.7566934619833805e-17,0.0,-8.023418936285503e-08,0.0,-1.3633569497392366e-17,0.0
2.6404407734923927e-06,0.0,-6.590546682942397e-18,0.0,2.282216997472425e-18,0.0,1.3651735483318057e-17,0.0,-8.420986005819446e-09,0.0,-3.891698117231997e-17,0.0
1.9862336987225888e-06,0.0,7.394985585219614e-18,0.0,-2.0488005614748503e-17,0.0,-1.7089781158495568e-17,0.0,5.2197177504385986e-08,0.0,1.4241904785277867e-17,0.0
-6.166188600240555e-07,0.0,-7.387852570172686e-18,0.0,6.697138722502438e-17,0.0,8.519225758955023e-19,0.0,5.060255903022856e-07,0.0,-5.0064937078905407e-17,0.0
-9.430556625095153e-07,0.0,4.574936302140178e-17,0.0,3.6090606723388496e-17,0.0,4.894161701277396e-17,0.0,-1.2760809110444262e-08,0.0,2.418197803117633e-17,0.0
3.221617036065467e-08,0.0,8.899939782251621e-18,0.0,-4.506392763627308e-17,0.0,1.1447056137950544e-17,0.0,9.865430693497642e-09,0.0,-9.29366173456566e-18,0.0
-7.98322786188856e-07,0.0,1.4706798333773795e-17,0.0,1.6531260239774212e-17,0.0,-6.655198182869579e-18,0.0,4.5751737832009555e-07,0.0,-2.0112802446915774e-17,0.0
1.1999896104259655e-07,0.0,2.5359981785101085e-17,0.0,-9.114467314190823e-18,0.0,-1.111067037473009e-17,0.0,-1.8555521942070924e-07,0.0,4.856133003348899e-18,0.0
1.8297721223513554e-07,0.0,-1.783024597803929e-17,0.0,5.598598194897628e-17,0.0,-3.6516647907017567e-19,0.0,-1.4837231474974314e-08,0.0,-9.079058101642954e-18,0.0
2.897555028163852e-07,0.0,-3.94028817423233e-18,0.0,-1.934996130423946e-17,0.0,1.737412362239925e-17,0.0,5.584820636850921e-07,0.0,-3.6295927485284095e-17,0.0
-1.0898345312089776e-06,0.0,-2.4982916040940788e-17,0.0,4.1298617762496544e-17,0.0,3.007258478554867e-17,0.0,8.41183648584795e-08,0.0,-5.537678503987876e-18,0.0
6.182781003825348e-07,0.0,-1.420380815772424e-17,0.0,-1.4238709335585378e-17,0.0,-2.408299079779778e-18,0.0,8.920597205523474e-09,0.0,1.8656283166799883e-18,0.0
-2.3673914931004103e-07,0.0,4.3205249470552536e-17,0.0,1.4794220903500807e-17,0.0,7.543111170352542e-18,0.0,-4.904480619738372e-07,0.0,1.7234991447710042e-17,0.0
7.840689477537839e-08,0.0,-2.1833049360151858e-17,0.0,3.6266830302738296e-17,0.0,-9.603910787102204e-18,0.0,4.694700326887954e-09,0.0,1.666206683389704e-17,0.0
-2.6647594077824686e-07,0.0,1.1918157411978127e-17,0.0,-3.728690993851965e-18,0.0,5.699481139322613e-18,0.0,-1.6318701044039267e-08,0.0,-3.4529076760387296e-17,0.0
-1.314448362848531e-07,0.0,1.1342089016110624e-17,0.0,-1.251106510005202e-17,0.0,-2.2884115862773206e-17,0.0,-6.757562382623043e-07,0.0,1.3022974572867674e-17,0.0
1.1961372716791178e-07,0.0,1.4050344932328622e-17,0.0,-4.3196975283966846e-17,0.0,-3.014451572345175e-17,0.0,8.337723827818512e-09,0.0,7.602610475950138e-19,0.0
2.294894879896902e-07,0.0,2.2381891923491592e-17,0.0,3.641383209678618e-17,0.0,-1.7051180535664126e-17,0.0,4.7516720906378563e-07,0.0,-9.364195381812386e-18,0.0
5.6618137704502785e-08,0.0,-3.9009519585486016e-17,0.0,-2.3670531502372326e-17,0.0,2.6217938791892343e-17,0.0,-3.1283261390972545e-08,0.0,-2.5303768388096932e-18,0.0
7.813689374957032e-08,0.0,9.133143791413568e-18,0.0,4.450568792560605e-18,0.0,-1.7024249973844755e-17,0.0,-4.724672490394953e-07,0.0,-1.1145864904600672e-17,0.0
4.6863341915014384e-07,0.0,6.53150320867091e-17,0.0,1.74228347018768e-17,0.0,-2.3372814776389463e-17,0.0,-2.033379822968366e-08,0.0,1.837032456349019e-17,0.0
3.0720270010251634e-07,0.0,-5.835866117786223e-17,0.0,1.0466611790849619e-17,0.0,2.7628594719562828e-17,0.0,7.169618346128855e-09,0.0,8.822345939135571e-18,0.0
2.215109683071919e-06,0.0,1.1389278709307469e-17,0.0,2.3213211508018976e-17,0.0,2.085903834712954e-17,0.0,-2.428776543812504e-08,0.0,2.1893986780336617e-17,0.0
9.518337781990172e-08,0.0,5.855521541485806e-18,0.0,-5.414713130764223e-17,0.0,-3.1901592590347187e-17,0.0,7.627367269585334e-08,0.0,-1.749226162925516e-17,0.0
8.63412348820954e-08,0.0,-4.00761992217979e-17,0.0,-2.241396067602132e-17,0.0,8.20205723155546e-18,0.0,-4.5598240069261467e-07,0.0,2.113221399833784e-17,0.0
3.964940337089376e-07,0.0,-1.2041438510955301e-17,0.0,3.115421408267527e-17,0.0,-6.4068876226140835e-18,0.0,-1.4603499043713958e-07,0.0,1.2410714880051636e-17,0.0
-6.197847688798453e-07,0.0,-1.2401330269903752e-17,0.0,-1.2010285235143493e-17,0.0,-1.3128115167200573e-17,0.0,-7.50344127650349e-08,0.0,-3.153845662710019e-18,0.0
-2.348771954808623e-07,0.0,-9.111752871688208e-18,0.0,3.811266427187929e-18,0.0,1.4286237815667948e-17,0.0,2.604945742314716e-07,0.0,-6.125975341113068e-19,0.0
4.301278931924289e-07,0.0,-2.714263189040487e-17,0.0,1.8694699271741503e-17,0.0,-1.2469219164549379e-17,0.0,1.3398883328221865e-07,0.0,-1.0958240019931966e-17,0.0
9.79871923097141e-07,0.0,-5.358149141830889e-18,0.0,-8.334777004120315e-18,0.0,3.119052952784285e-18,0.0,2.4934147221681653e-07,0.0,1.0893451762438215e-17,0.0
-2.2610012881101135e-06,0.0,1.9764926018566373e-17,0.0,-1.511832162997712e-17,0.0,2.724406372979026e-18,0.0,-4.587895205436622e-08,0.0,8.439335938178344e-18,0.0
3.0759512155494353e-08,0.0,5.130979400796673e-18,0.0,-9.82135627249428e-17,0.0,-6.81970241429698e-17,0.0,2.296853072012591e-09,0.0,4.823333123879654e-17,0.0
-2.728026022658351e-07,0.0,-4.788644401021873e-18,0.0,-2.014342690499352e-17,0.0,-1.3394212507896944e-17,0.0,-1.145784037802082e-07,0.0,1.90825654724215e-17,0.0
1.5826614963452604e-06,0.0,1.2804464628722456e-17,0.0,-3.1333407452578544e-17,0.0,-5.6858737547312834e-18,0.0,-1.850696927890187e-07,0.0,1.1325899953774584e-18,0.0
7.350278729696286e-08,0.0,1.4348983400546263e-17,0.0,-2.4587670061601676e-17,0.0,-1.8483893494589354e-17,0.0,-4.83453277208144e-08,0.0,2.1845847694107363e-17,0.0
-4.219209111150342e-07,0.0,-2.8128326624357277e-18,0.0,-2.2617269764825187e-17,0.0,1.3631461430520052e-17,0.0,-1.9706672521036414e-07,0.0,6.8712011600732856e-18,0.0
4.031556144928002e-07,0.0,2.7860330643617715e-17,0.0,-7.597063687036467e-18,0.0,-1.4255996685640253e-17,0.0,2.416791248242691e-08,0.0,3.705267919095258e-17,0.0
-5.981356526717578e-08,0.0,1.1162522932160897e-17,0.0,-6.080246606230773e-17,0.0,-3.535715617849998e-18,0.0,1.0025164120005568e-08,0.0,-3.516641726155789e-18,0.0
-1.5562330236055028e-06,0.0,-9.180479087166019e-17,0.0,4.0525763409836455e-17,0.0,-2.916113372386454e-17,0.0,-1.9972177665876804e-07,0.0,1.9719278222282247e-17,0.0
-3.5480045474985384e-07,0.0,3.018826208550635e-17,0.0,4.504652843465198e-18,0.0,1.0907974255721048e-18,0.0,8.819435937308591e-08,0.0,-3.8428980519693184e-17,0.0
5.099786632948246e-07,0.0,1.036235654847526e-17,0.0,3.1171133115140264e-17,0.0,-2.139789754525539e-18,0.0,5.480402659805597e-08,0.0,1.2992912991313347e-17,0.0
-5.879987305743189e-07,0.0,3.1206671927727464e-17,0.0,1.0900506008707384e-17,0.0,4.7457898486652275e-18,0.0,-4.089830697436083e-07,0.0,2.548063788684555e-17,0.0
4.779688544264629e-07,0.0,1.414631580311618e-17,0.0,9.8842375755481e-18,0.0,6.3106135056025615e-18,0.0,-1.2302573839283619e-08,0.0,1.0021084073864253e-17,0.0
4.710856677158644e-07,0.0,-3.357289261097365e-17,0.0,-3.079217442577341e-17,0.0,-2.4863294931015504e-17,0.0,1.8635183158291235e-07,0.0,3.5775678384038145e-17,0.0
-1.338748472348204e-07,0.0,-5.7238130559929034e-18,0.0,1.715755237197609e-17,0.0,4.38592826023685e-17,0.0,7.437807011294759e-08,0.0,8.499480244200451e-18,0.0
3.400974019892628e-08,0.0,2.7984526344587473e-18,0.0,-1.2934239248427498e-17,0.0,-1.090008318204409e-17,0.0,5.82663148847105e-07,0.0,1.0276847245530298e-17,0.0
-1.5569025065947896e-07,0.0,-3.3392440016973147e-17,0.0,4.481050755525814e-17,0.0,8.054807060987141e-18,0.0,-6.534807381886078e-09,0.0,2.8595671748626967e-18,0.0
-3.0545147640949e-07,0.0,1.7035167440225658e-17,0.0,-1.4010076070871312e-17,0.0,1.1209867819228341e-17,0.0,-2.9557724209589598e-08,0.0,2.713473871248635e-17,0.0
-4.6632234141237056e-07,0.0,5.04970450532772e-17,0.0,-8.14804102848366e-18,0.0,1.7616103714622025e-17,0.0,-1.696700461339656e-07,0.0,-5.672183570972993e-19,0.0
5.487531208019261e-07,0.0,-2.924572441432957e-17,0.0,-1.3686643503412221e-17,0.0,9.215732766810007e-18,0.0,-1.1777450095214118e-07,0.0,1.9907890967617898e-18,0.0
-2.3363835351758398e-07,0.0,2.6187940883057727e-17,0.0,1.2783407906652291e-17,0.0,-2.4321069501230112e-17,0.0,1.6721724622063875e-09,0.0,-2.5184684769703618e-17,0.0
1.093709312304737e-07,0.0,1.6630855375988982e-17,0.0,4.098595582596914e-17,0.0,-1.503495603014762e-17,0.0,-2.7876764648784134e-08,0.0,1.1599956072214441e-17,0.0
-3.065495011629257e-07,0.0,2.1522922566293513e-17,0.0,-2.102892338488271e-17,0.0,4.5568349475714773e-17,0.0,-1.065120437302518e-07,0.0,-9.952017610768131e-18,0.0
-1.1812230095138415e-06,0.0,3.060311945882759e-17,0.0,1.207018922009034e-17,0.0,2.3664139303124433e-17,0.0,-4.112566941702768e-07,0.0,2.2001378906452218e-17,0.0
1.1783658220479702e-07,0.0,2.6806738385186252e-17,0.0,-2.2176600241624465e-17,0.0,-7.596807218960677e-18,0.0,-2.6377053727551852e-08,0.0,-1.4947228076307155e-17,0.0
4.3878710353135954e-07,0.0,2.456509303695061e-17,0.0,-3.1673327182777058e-18,0.0,8.276509714165265e-19,0.0,3.047650163380165e-08,0.0,5.167566006101459e-17,0.0
2.603656373060312e-07,0.0,3.375076315741253e-17,0.0,3.2653571583912097e-17,0.0,7.604328668299209e-18,0.0,3.912110443840911e-07,0.0,-1.8404735103353445e-17,0.0
1.3358715500817687e-06,0.0,5.867612011741282e-17,0.0,2.996672428396718e-17,0.0,-3.930763838337046e-18,0.0,2.8320898031829887e-08,0.0,4.230994333048653e-19,0.0
1.3685102000875422e-07,0.0,-6.5187068878198904e-18,0.0,-5.458081840876964e-18,0.0,-2.9881746041117784e-17,0.0,9.098060981658821e-09,0.0,2.8762606896425347e-18,0.0
3.5820935155653215e-07,0.0,-3.1953219406675406e-18,0.0,1.1813998984732515e-17,0.0,-8.399821968397837e-18,0.0,1.6205571763661935e-08,0.0,-3.281022257567009e-17,0.0
