Ex_Re,Ex_Im,Ey_Re,Ey_Im,Ez_Re,Ez_Im,Hx_Re,Hx_Im,Hy_Re,Hy_Im,Hz_Re,Hz_Im
-0.18176379311724744,0.6833461227750038,-0.1817637931172474,0.6833461227750037,0.0,0.0,-0.18176379311724744,0.6833461227750038,-0.1817637931172474,0.6833461227750037,0.0,0.0
0.22391489169958076,0.6707176166429245,0.22391489169958073,0.6707176166429244,0.0,0.0,0.22391489169958076,0.6707176166429245,0.22391489169958073,0.6707176166429244,0.0,0.0
-0.4877746371668144,0.5119334950330781,-0.48777463716681435,0.511933495033078,0.0,0.0,-0.4877746371668144,0.5119334950330781,-0.48777463716681435,0.511933495033078,0.0,0.0
0.12313841252900887,-0.6963023275559516,0.12313841252900884,-0.6963023275559515,0.0,0.0,0.12313841252900887,-0.6963023275559516,0.12313841252900884,-0.6963023275559515,0.0,0.0
-0.6486995014094461,-0.28140532488056447,-0.6486995014094461,-0.2814053248805644,0.0,0.0,-0.6486995014094461,-0.28140532488056447,-0.6486995014094461,-0.2814053248805644,0.0,0.0
0.69597002336994,0.1250029062479961,0.6959700233699398,0.1250029062479961,0.0,0.0,0.69597002336994,0.1250029062479961,0.6959700233699398,0.1250029062479961,0.0,0.0
-0.14852338462916148,0.6913326292157042,-0.14852338462916145,0.691332629215704,0.0,0.0,-0.14852338462916148,0.6913326292157042,-0.14852338462916145,0.691332629215704,0.0,0.0
0.6854961482846604,0.1734791938155551,0.6854961482846603,0.17347919381555507,0.0,0.0,0.6854961482846604,0.1734791938155551,0.6854961482846603,0.17347919381555507,0.0,0.0
0.5367692981088042,-0.4603028574838328,0.5367692981088041,-0.46030285748383276,0.0,0.0,0.5367692981088042,-0.4603028574838328,0.5367692981088041,-0.46030285748383276,0.0,0.0
0.6807832376240729,-0.19113917277754752,0.6807832376240728,-0.19113917277754747,0.0,0.0,0.6807832376240729,-0.19113917277754752,0.6807832376240728,-0.19113917277754747,0.0,0.0
-0.6198293126952016,-0.3403110681770343,-0.6198293126952015,-0.34031106817703427,0.0,0.0,-0.6198293126952016,-0.3403110681770343,-0.6198293126952015,-0.34031106817703427,0.0,0.0
-0.2998744791189409,-0.64037121794561,-0.29987447911894083,-0.6403712179456099,0.0,0.0,-0.2998744791189409,-0.64037121794561,-0.29987447911894083,-0.6403712179456099,0.0,0.0
-0.7039322290650623,0.06692844599639855,-0.7039322290650621,0.06692844599639854,0.0,0.0,-0.7039322290650623,0.06692844599639855,-0.7039322290650621,0.06692844599639854,0.0,0.0
-0.5163386194518561,0.48310912852330934,-0.516338619451856,0.48310912852330923,0.0,0.0,-0.5163386194518561,0.48310912852330934,-0.516338619451856,0.48310912852330923,0.0,0.0
-0.024190850502531915,0.7066928630968083,-0.024190850502531912,0.7066928630968082,0.0,0.0,-0.024190850502531915,0.7066928630968083,-0.024190850502531912,0.7066928630968082,0.0,0.0
0.5885130838129933,-0.3919851402552409,0.5885130838129932,-0.39198514025524084,0.0,0.0,0.5885130838129933,-0.3919851402552409,0.5885130838129932,-0.39198514025524084,0.0,0.0
-0.06106759608651612,0.7044648669083606,-0.061067596086516115,0.7044648669083605,0.0,0.0,-0.06106759608651612,0.7044648669083606,-0.061067596086516115,0.7044648669083605,0.0,0.0
-0.49911439702062116,-0.5008840371650327,-0.4991143970206211,-0.5008840371650326,0.0,0.0,-0.49911439702062116,-0.5008840371650327,-0.4991143970206211,-0.5008840371650326,0.0,0.0
0.025501728508144115,0.7066467730366403,0.02550172850814411,0.7066467730366401,0.0,0.0,0.025501728508144115,0.7066467730366403,0.02550172850814411,0.7066467730366401,0.0,0.0
-0.4807272143765183,0.518556983713259,-0.48072721437651816,0.5185569837132589,0.0,0.0,-0.4807272143765183,0.518556983713259,-0.48072721437651816,0.5185569837132589,0.0,0.0
-0.21080291894644845,0.6749534275516031,-0.21080291894644843,0.674953427551603,0.0,0.0,-0.21080291894644845,0.6749534275516031,-0.21080291894644843,0.674953427551603,0.0,0.0
-0.6996645471357585,-0.1023206796366889,-0.6996645471357584,-0.10232067963668888,0.0,0.0,-0.6996645471357585,-0.1023206796366889,-0.6996645471357584,-0.10232067963668888,0.0,0.0
0.5055561971033709,-0.4943813624828284,0.5055561971033707,-0.49438136248282827,0.0,0.0,0.5055561971033709,-0.4943813624828284,0.5055561971033707,-0.49438136248282827,0.0,0.0
-0.6051999182045836,0.3656953089734203,-0.6051999182045835,0.36569530897342023,0.0,0.0,-0.6051999182045836,0.3656953089734203,-0.6051999182045835,0.36569530897342023,0.0,0.0
0.25771205910524764,-0.6584713316399837,0.25771205910524764,-0.6584713316399836,0.0,0.0,0.25771205910524764,-0.6584713316399837,0.25771205910524764,-0.6584713316399836,0.0,0.0
-0.7023349625173452,-0.08200975811304027,-0.7023349625173451,-0.08200975811304026,0.0,0.0,-0.7023349625173452,-0.08200975811304027,-0.7023349625173451,-0.08200975811304026,0.0,0.0
-0.7000848384264681,0.09940432085873406,-0.700084838426468,0.09940432085873403,0.0,0.0,-0.7000848384264681,0.09940432085873406,-0.700084838426468,0.09940432085873403,0.0,0.0
0.3487169090570626,-0.615139429184708,0.34871690905706254,-0.615139429184708,0.0,0.0,0.3487169090570626,-0.615139429184708,0.34871690905706254,-0.615139429184708,0.0,0.0
-0.20258926885439874,0.6774640862400311,-0.20258926885439868,0.677464086240031,0.0,0.0,-0.20258926885439874,0.6774640862400311,-0.20258926885439868,0.677464086240031,0.0,0.0
0.18925893947611902,0.6813083397613556,0.189258939476119,0.6813083397613555,0.0,0.0,0.18925893947611902,0.6813083397613556,0.189258939476119,0.6813083397613555,0.0,0.0
0.5708215536709277,-0.41732811295754846,0.5708215536709276,-0.4173281129575484,0.0,0.0,0.5708215536709277,-0.41732811295754846,0.5708215536709276,-0.4173281129575484,0.0,0.0
0.5601225979340559,0.4315815974802493,0.5601225979340558,0.43158159748024927,0.0,0.0,0.5601225979340559,0.4315815974802493,0.5601225979340558,0.43158159748024927,0.0,0.0
0.5049631274524516,0.4949871108558678,0.5049631274524516,0.4949871108558677,0.0,0.0,0.5049631274524516,0.4949871108558678,0.5049631274524516,0.4949871108558677,0.0,0.0
0.24157094008196434,-0.6645626237668772,0.24157094008196428,-0.6645626237668771,0.0,0.0,0.24157094008196434,-0.6645626237668772,0.24157094008196428,-0.6645626237668771,0.0,0.0
0.6929242704483665,0.14091116145855553,0.6929242704483664,0.1409111614585555,0.0,0.0,0.6929242704483665,0.14091116145855553,0.6929242704483664,0.1409111614585555,0.0,0.0
-0.7037898941969347,0.06840895282247474,-0.7037898941969346,0.06840895282247472,0.0,0.0,-0.7037898941969347,0.06840895282247474,-0.7037898941969346,0.06840895282247472,0.0,0.0
-0.7041715345366265,-0.06436186719116181,-0.7041715345366264,-0.0643618671911618,0.0,0.0,-0.7041715345366265,-0.06436186719116181,-0.7041715345366264,-0.0643618671911618,0.0,0.0
-0.39682225126109477,0.5852624205466097,-0.3968222512610947,0.5852624205466096,0.0,0.0,-0.39682225126109477,0.5852624205466097,-0.3968222512610947,0.5852624205466096,0.0,0.0
0.3287095294625091,0.6260591387724773,0.32870952946250903,0.6260591387724772,0.0,0.0,0.3287095294625091,0.6260591387724773,0.32870952946250903,0.6260591387724772,0.0,0.0
0.67828668030443,0.19981786537143298,0.6782866803044298,0.19981786537143295,0.0,0.0,0.67828668030443,0.19981786537143298,0.6782866803044298,0.19981786537143295,0.0,0.0
-0.6372092913467671,0.30653599955201194,-0.637209291346767,0.3065359995520119,0.0,0.0,-0.6372092913467671,0.30653599955201194,-0.637209291346767,0.3065359995520119,0.0,0.0
