(0.04108153841128598+0.01068555979235533j)
(0.002118737362819133+0.012493108037863087j)
(0.004860125281911234+0.03310713860719203j)
(0.023387339321154603+0.013831087618480967j)
(0.013473432899225557+0.0196781719471776j)
(0.01245290016476618+0.012885783206962854j)
(0.009433923628065943+0.02521990548101719j)
(0.015400618368577609+0.016409218577228848j)
(0.018851563746485507+0.013260474038100543j)
(0.01437337094122938+0.019496568778950018j)
(0.017302353948588946+0.012095869761348464j)
(0.00728182990601315+0.027801499286042957j)
(0.019632524312079+0.010265716736437752j)
(0.013412419686102798+0.014062392752019589j)
(0.019205909633062897+0.03920274187434168j)
(0.01728267366074518+0.01971709012873593j)
(-0.003579451788034359+0.00987877838551233j)
(0.0009755911617488205+0.01790746062018791j)
(0.002738111852776279+0.015562280696293885j)
(0.00039842305580993606+0.012613347212822533j)
(0.002788233409710063+0.013780295653540785j)
(3.3890872541495615e-06+0.018567771953618636j)
(0.005000900721421746+0.0143181769259683j)
(0.0018725060577492667+0.014472804310617073j)
(-0.002463390873802199+0.01604923323242576j)
(0.006062764255788836+0.011856417776825962j)
(0.004340337170561097+0.01801124263719739j)
(-0.00273359504189535+0.02065854044366528j)
(-0.007848197617998771+0.0038787317551855147j)
(0.02106527028430925+0.020516280880774118j)
(0.016208820728679598+0.01819283909057431j)
(-0.0015547717353459438+0.009335078588752637j)
(0.0026893216829037385+0.01906635093843608j)
(0.0077191314539333845+0.016248206738742756j)
(0.0066049396802234555+0.010685724518853329j)
(0.0019150553037677307+0.012914767458390115j)
(0.004838285654289801+0.01785781018789333j)
(0.0069618271003776995+0.013607904797826892j)
(0.0046505008859416275+0.01399468645815774j)
(0.0034703893485515166+0.012582155259967904j)
(0.0060271250311863325+0.014126780318031246j)
(0.005645820372649374+0.016285366971495765j)
(0.0032818523564787836+0.017286961945930195j)
(0.00018828763790411655+0.009311267045308456j)
(0.012941766911195324+0.019525495142048037j)
(0.014518365719857934+0.023100543193856574j)
(-0.0025343315607409926+0.0072724118720064925j)
(0.00028537314339914955+0.017968876646736315j)
(0.0037523854778839408+0.015867115326065953j)
(0.0021573664012719523+0.01098546086680913j)
(-0.00041495522462463123+0.014258591495120846j)
(0.0024238355683166915+0.016168531324842327j)
(0.004878913409447136+0.013517179327470104j)
(-0.00039541031540247466+0.016010375753213787j)
(-0.0011212750965969203+0.012764871791592667j)
(0.00418028318021698+0.01306842551557725j)
(0.00379163595151686+0.01629376120671343j)
(-0.0017964657914976427+0.018305546711518798j)
(-0.004073132774278831+0.0075765201512528685j)
(0.012183885242917723+0.0208535581156357j)
(0.01750435693540024+0.024223022664097187j)
(-0.0025251841157298777+0.008554722331563416j)
(0.0006805636782924035+0.020702491514653948j)
(0.004954664217788537+0.01836079661172841j)
(0.004324717644799642+0.01602913237138505j)
(0.0015018405283335444+0.015887703170226128j)
(0.0032349468822943945+0.01810485826375282j)
(0.006134735390763666+0.015633468092255583j)
(0.00205071625542275+0.019054410791408j)
(0.00038146162236401323+0.01709258959363091j)
(0.0042950482039234485+0.013513023128431303j)
(0.005562902864580254+0.0180854860122422j)
(0.00043748747481738275+0.02134626211859373j)
(-0.002759187378050974+0.009460652172217629j)
(0.018751807144995823+0.025041839724081905j)
(0.015577438175593561+0.021679154866179422j)
(-0.0018787621587875026+0.008277312999184131j)
(0.0007004687168339603+0.01893011088598362j)
(0.005937312116769824+0.017618171732875006j)
(0.005422604674839255+0.013186688836689307j)
(0.0022782344821862775+0.015023456683363365j)
(0.0030248476692500467+0.016205926544291722j)
(0.006305134836265698+0.01385003508094997j)
(0.0031451339239829757+0.01770171371326569j)
(0.0013252975705846802+0.014512623223421428j)
(0.003944569102918541+0.013695765880274241j)
(0.005038556747949943+0.016105242925368468j)
(0.0013072585235391148+0.01983457100881335j)
(-0.0025456459363987+0.008355124768808939j)
(0.018675292145108487+0.020342245026990936j)
(0.016431524134278168+0.02531818813486207j)
(-0.0019396736669390915+0.007682080088457138j)
(0.0009364283538689823+0.020903545438270457j)
(0.005784029142086015+0.016935538836966278j)
(0.005780361123686572+0.014179862738012526j)
(0.0022392385625282403+0.014533751474395017j)
(0.0024294092070247996+0.017020775637499208j)
(0.006376411509573569+0.014557526882967287j)
(0.0029547895661874574+0.01722396783946969j)
(0.0014612343285579394+0.01571112750055291j)
(0.003726274708659534+0.013522653505171022j)
(0.004926992085198927+0.01811873164004006j)
(0.001399987429142256+0.019731993598888893j)
(-0.002219619735411924+0.009561725046329772j)
(0.017075320872511505+0.020770318915326127j)
(0.009449988585520855+0.023068814223458717j)
(-0.00220087217367814+0.007154758469523529j)
(-0.002027276870146957+0.01744394741385389j)
(0.002975736183094346+0.016030551841521103j)
(0.002629452869413443+0.012025816563603915j)
(-0.00031517599159401003+0.01293412611471817j)
(0.00018841768214348294+0.015750488200873897j)
(0.0032008660900945314+0.0129114199738504j)
(0.00017834006848388515+0.016200413937322408j)
(-0.0010551036259231362+0.013434765694893502j)
(0.001477950107753775+0.012191915042880155j)
(0.0031155326865106737+0.015896467787486497j)
(-0.0013287327722215731+0.01760091170883928j)
(-0.0027516589479008526+0.00890332269692877j)
(0.012984105411411815+0.018413805118164574j)
(0.013237284746101866+0.02470302066830875j)
(-0.0007452743423462587+0.007456816033647373j)
(0.0011618735058371984+0.019162341125081726j)
(0.0053665730226241+0.01768536947704394j)
(0.005120157000809882+0.013071520866955556j)
(0.0027349831015103425+0.015081967218604131j)
(0.0030445615278832418+0.017014309138505143j)
(0.006298946767293997+0.014889035399860718j)
(0.0025768836570519782+0.017642401234040473j)
(0.0019293475494038467+0.014642966477483683j)
(0.004861903461969375+0.01354500743592163j)
(0.006319253931503633+0.015966747349749923j)
(0.0022658117680618324+0.0205670267591837j)
(-0.0018690618591689933+0.009207659076159263j)
(0.020936603748696624+0.01919722541473582j)
(0.0162527639547026+0.022614002875993258j)
(-0.0008333840477385604+0.007381829057713266j)
(0.0012501740362192847+0.019476794213501097j)
(0.005641620504629966+0.015953574562395434j)
(0.005248460549512126+0.013747215555841635j)
(0.0028147520441353046+0.01417695393439569j)
(0.0034355237028638346+0.017437098481231327j)
(0.006350165782588859+0.013904189219227932j)
(0.00332521915525427+0.016534209359942067j)
(0.0027235904038131697+0.01481714759452289j)
(0.0049237299200222216+0.012221444474853285j)
(0.006965781885882713+0.016618849548497534j)
(0.001939936879672172+0.018885933886789028j)
(-0.0011617134921420435+0.009496435571921112j)
(0.019620078849243352+0.01794771103878512j)
(0.01691516700928035+0.026362409793340275j)
(-0.001016802300551462+0.009210084068856305j)
(0.00015112547252712724+0.021363645590389342j)
