x,y,z,nx,ny,nz,t1x,t1y,t1z,t2x,t2y,t2z
0.237008508756414,0.152316119834606,0.959492973614497,0.237008508756414,0.152316119834606,0.959492973614497,0.807176853779891,0.518741065597844,-0.28173255684143,-0.540640817455598,0.841253532831181,0
0.454815997677259,0.292292493499057,0.841253532831181,0.454815997677259,0.292292493499057,0.841253532831181,0.707707506500943,0.454815997677259,-0.540640817455598,-0.540640817455598,0.841253532831181,0
0.635776999361181,0.408589067670606,0.654860733945285,0.635776999361181,0.408589067670606,0.654860733945285,0.550903905943891,0.354044442519752,-0.755749574354258,-0.540640817455597,0.841253532831181,0
0.765231129668265,0.491784185552233,0.415415013001886,0.765231129668265,0.491784185552233,0.415415013001886,0.349469347278948,0.224590312212668,-0.909631995354518,-0.540640817455598,0.841253532831181,0
0.832690784854388,0.535137873473586,0.142314838273285,0.832690784854388,0.535137873473586,0.142314838273285,0.119722860471699,0.07694121050013,-0.989821441880933,-0.540640817455598,0.841253532831181,0
0.832690784854388,0.535137873473586,-0.142314838273285,0.832690784854388,0.535137873473586,-0.142314838273285,-0.119722860471699,-0.07694121050013,-0.989821441880933,-0.540640817455598,0.841253532831181,0
0.765231129668265,0.491784185552233,-0.415415013001886,0.765231129668265,0.491784185552233,-0.415415013001886,-0.349469347278948,-0.224590312212668,-0.909631995354518,-0.540640817455598,0.841253532831181,0
0.635776999361181,0.408589067670606,-0.654860733945285,0.635776999361181,0.408589067670606,-0.654860733945285,-0.550903905943891,-0.354044442519751,-0.755749574354258,-0.540640817455597,0.841253532831181,0
0.454815997677259,0.292292493499057,-0.841253532831181,0.454815997677259,0.292292493499057,-0.841253532831181,-0.707707506500943,-0.454815997677259,-0.540640817455598,-0.540640817455597,0.841253532831181,0
0.237008508756414,0.152316119834606,-0.959492973614497,0.237008508756414,0.152316119834606,-0.959492973614497,-0.807176853779891,-0.518741065597844,-0.28173255684143,-0.540640817455598,0.841253532831181,0
0.117035933763337,0.256272947836,0.959492973614497,0.117035933763337,0.256272947836,0.959492973614497,0.398587786109285,0.872785508117596,-0.28173255684143,-0.909631995354518,0.415415013001887,0
0.224590312212668,0.491784185552233,0.841253532831181,0.224590312212668,0.491784185552233,0.841253532831181,0.349469347278948,0.765231129668265,-0.540640817455598,-0.909631995354518,0.415415013001886,0
0.313949719256544,0.687453993308192,0.654860733945285,0.313949719256544,0.687453993308192,0.654860733945285,0.272038980306306,0.595682276097974,-0.755749574354258,-0.909631995354518,0.415415013001886,0
0.377874787177129,0.827430366972642,0.415415013001886,0.377874787177129,0.827430366972642,0.415415013001886,0.172569633027357,0.377874787177129,-0.909631995354518,-0.909631995354518,0.415415013001886,0
0.411186687148514,0.900373253222839,0.142314838273285,0.411186687148514,0.900373253222839,0.142314838273285,0.0591197203916581,0.129454130307084,-0.989821441880933,-0.909631995354518,0.415415013001886,0
0.411186687148514,0.900373253222839,-0.142314838273285,0.411186687148514,0.900373253222839,-0.142314838273285,-0.0591197203916581,-0.129454130307084,-0.989821441880933,-0.909631995354518,0.415415013001886,0
0.377874787177129,0.827430366972643,-0.415415013001886,0.377874787177129,0.827430366972643,-0.415415013001886,-0.172569633027357,-0.377874787177129,-0.909631995354518,-0.909631995354518,0.415415013001886,0
0.313949719256544,0.687453993308192,-0.654860733945285,0.313949719256544,0.687453993308192,-0.654860733945285,-0.272038980306306,-0.595682276097974,-0.755749574354258,-0.909631995354518,0.415415013001886,0
0.224590312212668,0.491784185552233,-0.841253532831181,0.224590312212668,0.491784185552233,-0.841253532831181,-0.349469347278948,-0.765231129668265,-0.540640817455598,-0.909631995354518,0.415415013001886,0
0.117035933763337,0.256272947836,-0.959492973614497,0.117035933763337,0.256272947836,-0.959492973614497,-0.398587786109285,-0.872785508117596,-0.28173255684143,-0.909631995354518,0.415415013001887,0
-0.0400947232632071,0.278864925637586,0.959492973614497,-0.0400947232632071,0.278864925637586,0.959492973614497,-0.136550087364301,0.949726718617726,-0.28173255684143,-0.989821441880933,-0.142314838273285,0
-0.07694121050013,0.535137873473586,0.841253532831181,-0.07694121050013,0.535137873473586,0.841253532831181,-0.119722860471699,0.832690784854388,-0.540640817455598,-0.989821441880933,-0.142314838273285,0
-0.10755437844933,0.748057133388233,0.654860733945285,-0.10755437844933,0.748057133388233,0.654860733945285,-0.093196399442948,0.648195195904928,-0.755749574354258,-0.989821441880933,-0.142314838273285,0
-0.129454130307084,0.900373253222839,0.415415013001886,-0.129454130307084,0.900373253222839,0.415415013001886,-0.0591197203916581,0.411186687148514,-0.909631995354518,-0.989821441880933,-0.142314838273285,0
-0.140866278420715,0.979746486807249,0.142314838273285,-0.140866278420715,0.979746486807249,0.142314838273285,-0.0202535131927513,0.140866278420715,-0.989821441880933,-0.989821441880933,-0.142314838273285,0
-0.140866278420715,0.979746486807249,-0.142314838273285,-0.140866278420715,0.979746486807249,-0.142314838273285,0.0202535131927513,-0.140866278420715,-0.989821441880933,-0.989821441880933,-0.142314838273285,0
-0.129454130307084,0.900373253222839,-0.415415013001886,-0.129454130307084,0.900373253222839,-0.415415013001886,0.059119720391658,-0.411186687148514,-0.909631995354518,-0.989821441880933,-0.142314838273285,0
-0.10755437844933,0.748057133388233,-0.654860733945285,-0.10755437844933,0.748057133388233,-0.654860733945285,0.093196399442948,-0.648195195904928,-0.755749574354258,-0.989821441880933,-0.142314838273285,0
-0.07694121050013,0.535137873473586,-0.841253532831181,-0.07694121050013,0.535137873473586,-0.841253532831181,0.119722860471699,-0.832690784854388,-0.540640817455598,-0.989821441880933,-0.142314838273285,0
