px,py,pz,nx,ny,nz,t1x,t1y,t1z,t2x,t2y,t2z
-0.14086627842071472,0.9797464868072489,-0.142314838273285,-0.14086627842071472,0.9797464868072489,-0.142314838273285,0.020253513192751267,-0.14086627842071472,-0.9898214418809328,-0.9898214418809327,-0.14231483827328498,0.0
-0.12945413030708383,0.9003732532228395,-0.4154150130018863,-0.12945413030708383,0.9003732532228395,-0.4154150130018863,0.05911972039165804,-0.4111866871485136,-0.9096319953545184,-0.9898214418809327,-0.14231483827328498,0.0
-0.10755437844933025,0.7480571333882331,-0.654860733945285,-0.10755437844933026,0.7480571333882332,-0.6548607339452851,0.09319639944294796,-0.6481951959049279,-0.7557495743542583,-0.9898214418809327,-0.142314838273285,0.0
-0.07694121050013,0.535137873473586,-0.8412535328311811,-0.07694121050013,0.535137873473586,-0.8412535328311811,0.1197228604716992,-0.8326907848543883,-0.5406408174555978,-0.9898214418809326,-0.14231483827328498,0.0
-0.040094723263207135,0.27886492563758575,-0.9594929736144974,-0.04009472326320714,0.2788649256375858,-0.9594929736144975,0.13655008736430052,-0.9497267186177256,-0.28173255684142967,-0.9898214418809327,-0.142314838273285,0.0
-0.18449558894946036,0.21291925991464736,0.9594929736144974,-0.1844955889494604,0.21291925991464739,0.9594929736144975,-0.6283342729165339,0.725136406405058,-0.2817325568414297,-0.7557495743542583,-0.654860733945285,0.0
-0.3540444425197515,0.4085890676706061,0.8412535328311812,-0.3540444425197515,0.4085890676706061,0.8412535328311812,-0.5509039059438913,0.6357769993611813,-0.5406408174555976,-0.7557495743542583,-0.654860733945285,0.0
-0.4949107209404663,0.5711574191366425,0.6548607339452851,-0.49491072094046634,0.5711574191366426,0.6548607339452852,-0.4288425808633574,0.4949107209404664,-0.7557495743542583,-0.7557495743542584,-0.6548607339452851,0.0
-0.595682276097974,0.6874539933081919,0.41541501300188644,-0.5956822760979741,0.687453993308192,0.4154150130018865,-0.27203898030630547,0.31394971925654436,-0.9096319953545183,-0.7557495743542583,-0.654860733945285,0.0
-0.6481951959049278,0.7480571333882331,0.14231483827328512,-0.6481951959049279,0.7480571333882332,0.14231483827328514,-0.09319639944294804,0.10755437844933034,-0.9898214418809328,-0.7557495743542583,-0.654860733945285,0.0
-0.6481951959049279,0.7480571333882331,-0.142314838273285,-0.6481951959049279,0.7480571333882331,-0.142314838273285,0.09319639944294796,-0.10755437844933025,-0.9898214418809328,-0.7557495743542583,-0.654860733945285,0.0
-0.595682276097974,0.6874539933081919,-0.4154150130018863,-0.5956822760979741,0.687453993308192,-0.4154150130018864,0.2720389803063054,-0.31394971925654425,-0.9096319953545184,-0.7557495743542583,-0.654860733945285,0.0
-0.4949107209404663,0.5711574191366425,-0.654860733945285,-0.49491072094046634,0.5711574191366426,-0.6548607339452851,0.4288425808633574,-0.49491072094046634,-0.7557495743542584,-0.7557495743542584,-0.6548607339452851,0.0
-0.3540444425197516,0.40858906767060627,-0.8412535328311811,-0.3540444425197516,0.40858906767060627,-0.8412535328311811,0.5509039059438912,-0.6357769993611811,-0.5406408174555978,-0.7557495743542583,-0.654860733945285,0.0
-0.18449558894946036,0.21291925991464736,-0.9594929736144974,-0.1844955889494604,0.21291925991464739,-0.9594929736144975,0.6283342729165339,-0.725136406405058,-0.2817325568414297,-0.7557495743542583,-0.654860733945285,0.0
-0.2703204087277988,0.0793732335844094,0.9594929736144974,-0.27032040872779883,0.07937323358440941,0.9594929736144975,-0.9206267664155906,0.27032040872779883,-0.2817325568414297,-0.28173255684142967,-0.9594929736144975,0.0
-0.5187410655978439,0.15231611983460613,0.8412535328311812,-0.5187410655978439,0.15231611983460613,0.8412535328311812,-0.8071768537798912,0.23700850875641427,-0.5406408174555976,-0.28173255684142967,-0.9594929736144974,0.0
-0.7251364064050579,0.21291925991464736,0.6548607339452851,-0.7251364064050579,0.21291925991464736,0.6548607339452851,-0.6283342729165338,0.1844955889494604,-0.7557495743542583,-0.28173255684142967,-0.9594929736144974,0.0
-0.8727855081175955,0.2562729478359999,0.41541501300188644,-0.8727855081175956,0.25627294783599996,0.4154150130018865,-0.3985877861092851,0.11703593376333722,-0.9096319953545183,-0.28173255684142967,-0.9594929736144974,0.0
-0.9497267186177255,0.27886492563758575,0.14231483827328512,-0.9497267186177256,0.2788649256375858,0.14231483827328514,-0.13655008736430063,0.04009472326320718,-0.9898214418809328,-0.28173255684142967,-0.9594929736144974,0.0
-0.9497267186177256,0.27886492563758575,-0.142314838273285,-0.9497267186177256,0.27886492563758575,-0.142314838273285,0.13655008736430052,-0.040094723263207135,-0.9898214418809328,-0.28173255684142967,-0.9594929736144974,0.0
-0.8727855081175956,0.25627294783599996,-0.4154150130018863,-0.8727855081175956,0.25627294783599996,-0.4154150130018863,0.39858778610928497,-0.11703593376333718,-0.9096319953545184,-0.28173255684142967,-0.9594929736144974,0.0
-0.7251364064050579,0.21291925991464736,-0.654860733945285,-0.725136406405058,0.21291925991464739,-0.6548607339452851,0.6283342729165339,-0.1844955889494604,-0.7557495743542584,-0.28173255684142967,-0.9594929736144974,0.0
-0.5187410655978442,0.15231611983460622,-0.8412535328311811,-0.5187410655978442,0.15231611983460622,-0.8412535328311811,0.8071768537798911,-0.23700850875641424,-0.5406408174555978,-0.28173255684142967,-0.9594929736144974,0.0
-0.2703204087277988,0.0793732335844094,-0.9594929736144974,-0.27032040872779883,0.07937323358440941,-0.9594929736144975,0.9206267664155906,-0.27032040872779883,-0.2817325568414297,-0.28173255684142967,-0.9594929736144975,0.0
-0.2703204087277988,-0.07937323358440933,0.9594929736144974,-0.27032040872779883,-0.07937323358440934,0.9594929736144975,-0.9206267664155907,-0.27032040872779856,-0.2817325568414297,0.2817325568414294,-0.9594929736144975,0.0
-0.518741065597844,-0.152316119834606,0.8412535328311812,-0.518741065597844,-0.152316119834606,0.8412535328311812,-0.8071768537798913,-0.23700850875641405,-0.5406408174555976,0.28173255684142934,-0.9594929736144974,0.0
-0.725136406405058,-0.21291925991464714,0.6548607339452851,-0.725136406405058,-0.21291925991464714,0.6548607339452851,-0.6283342729165339,-0.1844955889494602,-0.7557495743542583,0.28173255684142934,-0.9594929736144974,0.0
-0.8727855081175956,-0.2562729478359997,0.41541501300188644,-0.8727855081175956,-0.2562729478359997,0.41541501300188644,-0.39858778610928514,-0.1170359337633371,-0.9096319953545183,0.2817325568414294,-0.9594929736144975,0.0
-0.9497267186177256,-0.27886492563758547,0.14231483827328512,-0.9497267186177257,-0.2788649256375855,0.14231483827328514,-0.13655008736430066,-0.040094723263207135,-0.9898214418809328,0.2817325568414294,-0.9594929736144975,0.0
-0.9497267186177257,-0.2788649256375855,-0.142314838273285,-0.9497267186177257,-0.2788649256375855,-0.142314838273285,0.13655008736430052,0.0400947232632071,-0.9898214418809328,0.2817325568414294,-0.9594929736144975,0.0
-0.8727855081175957,-0.2562729478359997,-0.4154150130018863,-0.8727855081175957,-0.2562729478359997,-0.4154150130018863,0.398587786109285,0.11703593376333707,-0.9096319953545184,0.2817325568414294,-0.9594929736144975,0.0
-0.725136406405058,-0.21291925991464714,-0.654860733945285,-0.725136406405058,-0.21291925991464714,-0.654860733945285,0.6283342729165339,0.1844955889494602,-0.7557495743542584,0.28173255684142934,-0.9594929736144974,0.0
-0.5187410655978443,-0.15231611983460605,-0.8412535328311811,-0.5187410655978443,-0.15231611983460605,-0.8412535328311811,0.8071768537798912,0.23700850875641402,-0.5406408174555978,0.28173255684142934,-0.9594929736144974,0.0
-0.2703204087277988,-0.07937323358440933,-0.9594929736144974,-0.27032040872779883,-0.07937323358440934,-0.9594929736144975,0.9206267664155907,0.27032040872779856,-0.2817325568414297,0.2817325568414294,-0.9594929736144975,0.0
-0.18449558894946042,-0.21291925991464733,0.9594929736144974,-0.18449558894946044,-0.21291925991464736,0.9594929736144975,-0.628334272916534,-0.7251364064050579,-0.2817325568414297,0.7557495743542582,-0.6548607339452852,0.0
-0.3540444425197516,-0.40858906767060604,0.8412535328311812,-0.3540444425197516,-0.40858906767060604,0.8412535328311812,-0.5509039059438914,-0.6357769993611811,-0.5406408174555976,0.7557495743542582,-0.6548607339452852,0.0
-0.49491072094046645,-0.5711574191366424,0.6548607339452851,-0.49491072094046645,-0.5711574191366424,0.6548607339452851,-0.4288425808633575,-0.4949107209404663,-0.7557495743542583,0.755749574354258,-0.6548607339452852,0.0
-0.5956822760979742,-0.6874539933081918,0.41541501300188644,-0.5956822760979742,-0.6874539933081918,0.41541501300188644,-0.2720389803063055,-0.3139497192565443,-0.9096319953545183,0.755749574354258,-0.6548607339452852,0.0
-0.648195195904928,-0.748057133388233,0.14231483827328512,-0.6481951959049281,-0.7480571333882331,0.14231483827328514,-0.09319639944294807,-0.10755437844933033,-0.9898214418809328,0.7557495743542582,-0.6548607339452852,0.0
-0.6481951959049281,-0.748057133388233,-0.142314838273285,-0.6481951959049281,-0.748057133388233,-0.142314838273285,0.09319639944294798,0.10755437844933023,-0.9898214418809328,0.7557495743542582,-0.6548607339452852,0.0
-0.5956822760979742,-0.6874539933081918,-0.4154150130018863,-0.5956822760979742,-0.6874539933081918,-0.4154150130018863,0.27203898030630547,0.3139497192565442,-0.9096319953545184,0.755749574354258,-0.6548607339452852,0.0
-0.49491072094046645,-0.5711574191366424,-0.654860733945285,-0.4949107209404665,-0.5711574191366425,-0.6548607339452851,0.4288425808633575,0.4949107209404663,-0.7557495743542584,0.755749574354258,-0.6548607339452852,0.0
-0.3540444425197517,-0.4085890676706062,-0.8412535328311811,-0.3540444425197517,-0.4085890676706062,-0.8412535328311811,0.5509039059438914,0.635776999361181,-0.5406408174555978,0.7557495743542582,-0.6548607339452852,0.0
-0.18449558894946042,-0.21291925991464733,-0.9594929736144974,-0.18449558894946044,-0.21291925991464736,-0.9594929736144975,0.628334272916534,0.7251364064050579,-0.2817325568414297,0.7557495743542582,-0.6548607339452852,0.0
-0.0400947232632072,-0.27886492563758575,0.9594929736144974,-0.040094723263207205,-0.2788649256375858,0.9594929736144975,-0.13655008736430074,-0.9497267186177256,-0.2817325568414297,0.9898214418809327,-0.14231483827328523,0.0
-0.07694121050013009,-0.5351378734735857,0.8412535328311812,-0.07694121050013009,-0.5351378734735857,0.8412535328311812,-0.1197228604716994,-0.8326907848543883,-0.5406408174555976,0.9898214418809328,-0.14231483827328525,0.0
-0.10755437844933041,-0.7480571333882331,0.6548607339452851,-0.10755437844933041,-0.7480571333882331,0.6548607339452851,-0.09319639944294811,-0.6481951959049279,-0.7557495743542583,0.9898214418809327,-0.14231483827328523,0.0
-0.12945413030708403,-0.9003732532228392,0.41541501300188644,-0.12945413030708405,-0.9003732532228393,0.4154150130018865,-0.05911972039165815,-0.41118668714851364,-0.9096319953545183,0.9898214418809327,-0.14231483827328523,0.0
-0.14086627842071492,-0.9797464868072486,0.14231483827328512,-0.14086627842071495,-0.9797464868072487,0.14231483827328514,-0.020253513192751316,-0.14086627842071484,-0.9898214418809328,0.9898214418809327,-0.14231483827328523,0.0
-0.14086627842071495,-0.9797464868072487,-0.142314838273285,-0.14086627842071495,-0.9797464868072487,-0.142314838273285,0.0202535131927513,0.1408662784207147,-0.9898214418809328,0.9898214418809327,-0.14231483827328523,0.0
-0.12945413030708403,-0.9003732532228393,-0.4154150130018863,-0.12945413030708403,-0.9003732532228393,-0.4154150130018863,0.05911972039165813,0.41118668714851353,-0.9096319953545184,0.9898214418809327,-0.14231483827328523,0.0
-0.10755437844933041,-0.7480571333882331,-0.654860733945285,-0.10755437844933043,-0.7480571333882332,-0.6548607339452851,0.09319639944294811,0.6481951959049279,-0.7557495743542584,0.9898214418809327,-0.14231483827328523,0.0
-0.07694121050013011,-0.5351378734735859,-0.8412535328311811,-0.07694121050013011,-0.5351378734735859,-0.8412535328311811,0.11972286047169939,0.8326907848543882,-0.5406408174555978,0.9898214418809328,-0.14231483827328525,0.0
-0.0400947232632072,-0.27886492563758575,-0.9594929736144974,-0.040094723263207205,-0.2788649256375858,-0.9594929736144975,0.13655008736430074,0.9497267186177256,-0.2817325568414297,0.9898214418809327,-0.14231483827328523,0.0
0.11703593376333711,-0.25627294783599996,0.9594929736144974,0.11703593376333712,-0.256272947836,0.9594929736144975,0.39858778610928475,-0.8727855081175957,-0.28173255684142967,0.9096319953545187,0.41541501300188616,0.0
0.22459031221266737,-0.49178418555223324,0.8412535328311812,0.22459031221266737,-0.49178418555223324,0.8412535328311812,0.3494693472789477,-0.7652311296682653,-0.5406408174555976,0.9096319953545186,0.41541501300188605,0.0
0.313949719256544,-0.687453993308192,0.6548607339452851,0.313949719256544,-0.687453993308192,0.6548607339452851,0.27203898030630524,-0.5956822760979742,-0.7557495743542583,0.9096319953545186,0.41541501300188605,0.0
0.3778747871771288,-0.8274303669726426,0.41541501300188644,0.37787478717712886,-0.8274303669726427,0.4154150130018865,0.1725696330273573,-0.37787478717712925,-0.9096319953545183,0.9096319953545184,0.41541501300188605,0.0
0.41118668714851325,-0.9003732532228395,0.14231483827328512,0.41118668714851325,-0.9003732532228395,0.14231483827328512,0.059119720391658054,-0.12945413030708397,-0.9898214418809328,0.9096319953545184,0.415415013001886,0.0
0.4111866871485133,-0.9003732532228396,-0.142314838273285,0.4111866871485133,-0.9003732532228396,-0.142314838273285,-0.059119720391658,0.12945413030708383,-0.9898214418809328,0.9096319953545186,0.415415013001886,0.0
0.3778747871771288,-0.8274303669726427,-0.4154150130018863,0.3778747871771288,-0.8274303669726427,-0.4154150130018863,-0.17256963302735726,0.37787478717712913,-0.9096319953545184,0.9096319953545186,0.41541501300188605,0.0
0.313949719256544,-0.687453993308192,-0.654860733945285,0.3139497192565441,-0.6874539933081921,-0.6548607339452851,-0.27203898030630524,0.5956822760979742,-0.7557495743542584,0.9096319953545186,0.41541501300188605,0.0
0.22459031221266745,-0.4917841855522334,-0.8412535328311811,0.22459031221266745,-0.4917841855522334,-0.8412535328311811,-0.3494693472789477,0.7652311296682652,-0.5406408174555978,0.9096319953545186,0.41541501300188605,0.0
0.11703593376333711,-0.25627294783599996,-0.9594929736144974,0.11703593376333712,-0.256272947836,-0.9594929736144975,-0.39858778610928475,0.8727855081175957,-0.28173255684142967,0.9096319953545187,0.41541501300188616,0.0
0.23700850875641427,-0.1523161198346061,0.9594929736144974,0.2370085087564143,-0.15231611983460613,0.9594929736144975,0.8071768537798913,-0.5187410655978439,-0.2817325568414297,0.5406408174555974,0.8412535328311812,0.0
0.45481599767725917,-0.29229249349905667,0.8412535328311812,0.45481599767725917,-0.29229249349905667,0.8412535328311812,0.7077075065009433,-0.4548159976772591,-0.5406408174555976,0.5406408174555974,0.8412535328311812,0.0
0.6357769993611813,-0.408589067670606,0.6548607339452851,0.6357769993611813,-0.408589067670606,0.6548607339452851,0.5509039059438914,-0.3540444425197515,-0.7557495743542584,0.5406408174555974,0.8412535328311812,0.0
0.7652311296682651,-0.491784185552233,0.41541501300188644,0.7652311296682652,-0.4917841855522331,0.4154150130018865,0.349469347278948,-0.22459031221266754,-0.9096319953545183,0.5406408174555976,0.8412535328311813,0.0
0.8326907848543883,-0.5351378734735855,0.14231483827328512,0.8326907848543884,-0.5351378734735857,0.14231483827328514,0.11972286047169932,-0.07694121050013003,-0.9898214418809328,0.5406408174555974,0.8412535328311812,0.0
0.8326907848543884,-0.5351378734735857,-0.142314838273285,0.8326907848543884,-0.5351378734735857,-0.142314838273285,-0.11972286047169921,0.07694121050012995,-0.9898214418809328,0.5406408174555974,0.8412535328311812,0.0
0.7652311296682652,-0.4917841855522331,-0.4154150130018863,0.7652311296682652,-0.4917841855522331,-0.4154150130018863,-0.34946934727894796,0.22459031221266745,-0.9096319953545184,0.5406408174555974,0.8412535328311812,0.0
0.6357769993611813,-0.408589067670606,-0.654860733945285,0.6357769993611814,-0.40858906767060604,-0.6548607339452851,-0.5509039059438914,0.3540444425197514,-0.7557495743542584,0.5406408174555974,0.8412535328311812,0.0
0.4548159976772594,-0.29229249349905684,-0.8412535328311811,0.4548159976772594,-0.29229249349905684,-0.8412535328311811,-0.7077075065009432,0.45481599767725905,-0.5406408174555978,0.5406408174555974,0.8412535328311812,0.0
0.23700850875641427,-0.1523161198346061,-0.9594929736144974,0.2370085087564143,-0.15231611983460613,-0.9594929736144975,-0.8071768537798913,0.5187410655978439,-0.2817325568414297,0.5406408174555974,0.8412535328311812,0.0
