(-277.671,0),(-277.671,0),(172.057,0),(172.057,0),(-51.9349,0),(-51.9349,0),(33.8343,0),(33.8343,0),(14.2277,0),(14.2277,0),(5.88134,0),(5.88134,0),(-11.4276,0),(-11.4276,0),(-7.024,0),(-7.024,0),(4.53011,0),(4.53011,0),(2.95763,0),(2.95763,0),(-192.297,0),(-192.297,0),(-276.91,0),(-276.91,0),(118.769,0),(118.769,0),(-0.384563,0),(-0.384563,0),(40.0651,0),(40.0651,0),(-28.5749,0),(-28.5749,0),(-16.9486,0),(-16.9486,0),(-4.59071,0),(-4.59071,0),(2.87831,0),(2.87831,0),(-2.57589,0),(-2.57589,0),(-32.5425,0),(-32.5425,0),(-22.9552,0),(-22.9552,0),(-44.0965,0),(-44.0965,0),(18.2749,0),(18.2749,0),(8.17316,0),(8.17316,0),(-4.21277,0),(-4.21277,0),(7.33806,0),(7.33806,0),(-5.10278,0),(-5.10278,0),(-3.1008,0),(-3.1008,0),(-1.27751,0),(-1.27751,0),(-7.49104,0),(-7.49104,0),(-13.9311,0),(-13.9311,0),(-10.9064,0),(-10.9064,0),(-4.50708,0),(-4.50708,0),(-1.9529,0),(-1.9529,0),(1.16643,0),(1.16643,0),(1.02615,0),(1.02615,0),(-0.723397,0),(-0.723397,0),(0.663552,0),(0.663552,0),(-2.40571,0),(-2.40571,0),(74.3416,0),(74.3416,0),(30.8798,0),(30.8798,0),(8.36419,0),(8.36419,0),(18.8752,0),(18.8752,0),(-0.743278,0),(-0.743278,0),(12.6525,0),(12.6525,0),(13.4108,0),(13.4108,0),(-2.64763,0),(-2.64763,0),(8.87081,0),(8.87081,0),(3.24721,0),(3.24721,0),(-56.4858,0),(-56.4858,0),(-27.6512,0),(-27.6512,0),(16.2264,0),(16.2264,0),(18.3587,0),(18.3587,0),(-18.9886,0),(-18.9886,0),(14.553,0),(14.553,0),(15.2944,0),(15.2944,0),(7.86836,0),(7.86836,0),(-5.43171,0),(-5.43171,0),(4.12524,0),(4.12524,0),(-51.6191,0),(-51.6191,0),(-27.55,0),(-27.55,0),(7.048,0),(7.048,0),(10.0248,0),(10.0248,0),(-12.7293,0),(-12.7293,0),(11.7403,0),(11.7403,0),(9.58449,0),(9.58449,0),(4.55974,0),(4.55974,0),(-3.1436,0),(-3.1436,0),(3.02172,0),(3.02172,0),(47.2158,0),(47.2158,0),(-4.54092,0),(-4.54092,0),(18.5551,0),(18.5551,0),(-4.0653,0),(-4.0653,0),(-7.86002,0),(-7.86002,0),(-3.47219,0),(-3.47219,0),(-0.875805,0),(-0.875805,0),(-1.2552,0),(-1.2552,0),(0.723207,0),(0.723207,0),(0.461769,0),(0.461769,0),(39.9805,0),(39.9805,0),(-23.5957,0),(-23.5957,0),(23.0584,0),(23.0584,0),(-3.0986,0),(-3.0986,0),(14.3508,0),(14.3508,0),(-15.61,0),(-15.61,0),(-10.7201,0),(-10.7201,0),(9.10408,0),(9.10408,0),(2.5068,0),(2.5068,0),(2.87077,0),(2.87077,0),(65.9452,0),(65.9452,0),(-63.5428,0),(-63.5428,0),(-64.8768,0),(-64.8768,0),(22.7352,0),(22.7352,0),(9.27148,0),(9.27148,0),(-4.16408,0),(-4.16408,0),(8.11774,0),(8.11774,0),(-6.64972,0),(-6.64972,0),(-3.15449,0),(-3.15449,0),(1.79012,0),(1.79012,0),(0.295442,0),(0.295442,0),(-1.17769,0),(-1.17769,0),(0.56709,0),(0.56709,0),(0.808011,0),(0.808011,0),(-0.996801,0),(-0.996801,0),(-3.59675,0),(-3.59675,0),(-3.421,0),(-3.421,0),(1.42713,0),(1.42713,0),(0.418974,0),(0.418974,0),(2.54492,0),(2.54492,0),(-0.000224689,0),(-0.000224689,0),(-1.68221,0),(-1.68221,0),(-1.86747,0),(-1.86747,0),(-2.43067,0),(-2.43067,0),(-1.02384,0),(-1.02384,0),(-4.52339,0),(-4.52339,0),(-3.62204,0),(-3.62204,0),(3.60444,0),(3.60444,0),(1.88506,0),(1.88506,0),(-0.442928,0),(-0.442928,0),(-0.744874,0),(-0.744874,0),(-0.977412,0),(-0.977412,0),(-2.49526,0),(-2.49526,0),(-2.29125,0),(-2.29125,0),(1.62349,0),(1.62349,0),(0.0826544,0),(0.0826544,0),(-3.78212,0),(-3.78212,0),(-2.96879,0),(-2.96879,0),(0.187361,0),(0.187361,0),(-1.18006,0),(-1.18006,0),(0.341814,0),(0.341814,0),(-0.816974,0),(-0.816974,0),(-0.818649,0),(-0.818649,0),(-0.534498,0),(-0.534498,0),(0.25318,0),(0.25318,0),(0.556774,0),(0.556774,0),(-0.402097,0),(-0.402097,0),(0.339032,0),(0.339032,0),(1.16935,0),(1.16935,0),(1.57759,0),(1.57759,0),(-1.24503,0),(-1.24503,0),(-1.49352,0),(-1.49352,0),(0.00399455,0),(0.00399455,0),(2.10259,0),(2.10259,0),(-0.575213,0),(-0.575213,0),(-0.555555,0),(-0.555555,0),(-2.23595,0),(-2.23595,0),(3.71148,0),(3.71148,0),(3.33747,0),(3.33747,0),(-1.74635,0),(-1.74635,0),(-0.600694,0),(-0.600694,0),(0.129355,0),(0.129355,0),(0.0424755,0),(0.0424755,0),(3.05218,0),(3.05218,0),(2.12758,0),(2.12758,0),(4.36974,0),(4.36974,0),(2.62849,0),(2.62849,0),(-4.37635,0),(-4.37635,0),(2.54412,0),(2.54412,0),(3.3916,0),(3.3916,0),(-0.689497,0),(-0.689497,0),(-0.0957594,0),(-0.0957594,0),(0.152122,0),(0.152122,0),(1.867,0),(1.867,0),(1.31982,0),(1.31982,0),(2.76104,0),(2.76104,0),(1.90988,0),(1.90988,0),(-2.49398,0),(-2.49398,0),(1.70081,0),(1.70081,0),(2.3594,0),(2.3594,0),(-0.471257,0),(-0.471257,0),(-0.0962417,0),(-0.0962417,0),(0.422811,0),(0.422811,0),(-0.565089,0),(-0.565089,0),(0.260836,0),(0.260836,0),(0.597198,0),(0.597198,0),(1.01452,0),(1.01452,0),(-0.517781,0),(-0.517781,0),(-0.29164,0),(-0.29164,0),(0.358675,0),(0.358675,0),(-0.204331,0),(-0.204331,0),(0.510181,0),(0.510181,0),(-2.33714,0),(-2.33714,0),(1.17615,0),(1.17615,0),(2.84647,0),(2.84647,0),(-0.0561372,0),(-0.0561372,0),(-3.93105,0),(-3.93105,0),(3.93798,0),(3.93798,0),(0.418951,0),(0.418951,0),(0.715853,0),(0.715853,0),(-1.45375,0),(-1.45375,0),(-0.683193,0),(-0.683193,0),(-2.73612,0),(-2.73612,0),(-2.28432,0),(-2.28432,0),(1.57553,0),(1.57553,0),(-0.0192226,0),(-0.0192226,0),(-3.81727,0),(-3.81727,0),(-3.51439,0),(-3.51439,0),(-0.563938,0),(-0.563938,0),(-3.47783,0),(-3.47783,0),(-277.671,0),(-277.671,0),(69.4152,0),(69.4152,0),(24.5176,0),(24.5176,0),(-18.1653,0),(-18.1653,0),(-16.502,0),(-16.502,0),(12.853,0),(12.853,0),(2.91589,0),(2.91589,0),(-7.78238,0),(-7.78238,0),(2.51583,0),(2.51583,0),(-3.77495,0),(-3.77495,0),(5.7869,0),(5.7869,0),(45.4311,0),(45.4311,0),(31.2202,0),(31.2202,0),(18.5471,0),(18.5471,0),(17.484,0),(17.484,0),(-18.2088,0),(-18.2088,0),(8.07402,0),(8.07402,0),(5.41842,0),(5.41842,0),(6.2338,0),(6.2338,0),(-1.75576,0),(-1.75576,0),(82.9907,0),(82.9907,0),(-0.591372,0),(-0.591372,0),(9.15541,0),(9.15541,0),(1.28235,0),(1.28235,0),(-8.25611,0),(-8.25611,0),(7.04757,0),(7.04757,0),(-12.8787,0),(-12.8787,0),(-1.33558,0),(-1.33558,0),(-5.75721,0),(-5.75721,0),(-2.41142,0),(-2.41142,0),(14.5906,0),(14.5906,0),(6.81356,0),(6.81356,0),(-5.43853,0),(-5.43853,0),(1.1705,0),(1.1705,0),(4.45823,0),(4.45823,0),(1.45808,0),(1.45808,0),(1.85657,0),(1.85657,0),(0.920025,0),(0.920025,0),(-0.829186,0),(-0.829186,0),(1.16964,0),(1.16964,0),(-42.589,0),(-42.589,0),(-4.62108,0),(-4.62108,0),(-16.1528,0),(-16.1528,0),(10.6162,0),(10.6162,0),(5.43374,0),(5.43374,0),(-3.60333,0),(-3.60333,0),(-1.11879,0),(-1.11879,0),(6.89141,0),(6.89141,0),(-1.6851,0),(-1.6851,0),(3.59027,0),(3.59027,0),(-27.737,0),(-27.737,0),(11.0744,0),(11.0744,0),(-15.9914,0),(-15.9914,0),(14.3694,0),(14.3694,0),(11.8377,0),(11.8377,0),(10.0548,0),(10.0548,0),(-5.0359,0),(-5.0359,0),(-9.07358,0),(-9.07358,0),(3.48698,0),(3.48698,0),(-3.31374,0),(-3.31374,0),(-32.6206,0),(-32.6206,0),(10.0347,0),(10.0347,0),(-17.7748,0),(-17.7748,0),(15.5095,0),(15.5095,0),(8.55743,0),(8.55743,0),(8.7446,0),(8.7446,0),(-0.989541,0),(-0.989541,0),(-5.28045,0),(-5.28045,0),(1.95227,0),(1.95227,0),(-2.08418,0),(-2.08418,0),(-44.6618,0),(-44.6618,0),(-7.21589,0),(-7.21589,0),(-18.2106,0),(-18.2106,0),(15.2547,0),(15.2547,0),(11.051,0),(11.051,0),(-4.10117,0),(-4.10117,0),(5.35815,0),(5.35815,0),(0.445363,0),(0.445363,0),(1.31119,0),(1.31119,0),(0.463027,0),(0.463027,0),(-14.4264,0),(-14.4264,0),(11.1612,0),(11.1612,0),(-2.10151,0),(-2.10151,0),(-6.47465,0),(-6.47465,0),(13.314,0),(13.314,0),(9.22458,0),(9.22458,0),(11.1474,0),(11.1474,0),(8.71196,0),(8.71196,0),(0.436617,0),(0.436617,0),(1.32993,0),(1.32993,0),(149.575,0),(149.575,0),(0.0518055,0),(0.0518055,0),(11.7541,0),(11.7541,0),(1.11792,0),(1.11792,0),(-8.06538,0),(-8.06538,0),(6.71805,0),(6.71805,0),(-11.134,0),(-11.134,0),(-0.986952,0),(-0.986952,0),(-6.46173,0),(-6.46173,0),(-4.88852,0),(-4.88852,0)
(-178.629,0),(-178.629,0),(-112.653,0),(-112.653,0),(54.0904,0),(54.0904,0),(-13.1382,0),(-13.1382,0),(-15.8673,0),(-15.8673,0),(-10.358,0),(-10.358,0),(0.63908,0),(0.63908,0),(-0.716199,0),(-0.716199,0),(-1.41705,0),(-1.41705,0),(0.0263959,0),(0.0263959,0),(536.504,0),(536.504,0),(-118.332,0),(-118.332,0),(5.15374,0),(5.15374,0),(-20.2028,0),(-20.2028,0),(-3.87986,0),(-3.87986,0),(3.21296,0),(3.21296,0),(-3.02093,0),(-3.02093,0),(2.78223,0),(2.78223,0),(1.45181,0),(1.45181,0),(-3.29031,0),(-3.29031,0),(45.9924,0),(45.9924,0),(-27.5089,0),(-27.5089,0),(-55.6299,0),(-55.6299,0),(3.76408,0),(3.76408,0),(-3.16017,0),(-3.16017,0),(-10.6796,0),(-10.6796,0),(3.20528,0),(3.20528,0),(-4.90516,0),(-4.90516,0),(-3.71554,0),(-3.71554,0),(2.41624,0),(2.41624,0),(-5.1612,0),(-5.1612,0),(23.5529,0),(23.5529,0),(42.7206,0),(42.7206,0),(18.8177,0),(18.8177,0),(26.6185,0),(26.6185,0),(-23.2805,0),(-23.2805,0),(-20.0347,0),(-20.0347,0),(14.7543,0),(14.7543,0),(5.01351,0),(5.01351,0),(4.95822,0),(4.95822,0),(-19.1509,0),(-19.1509,0),(-9.07496,0),(-9.07496,0),(-9.94846,0),(-9.94846,0),(-12.0323,0),(-12.0323,0),(3.4848,0),(3.4848,0),(-9.01724,0),(-9.01724,0),(-10.8144,0),(-10.8144,0),(4.19674,0),(4.19674,0),(-6.43341,0),(-6.43341,0),(-2.48391,0),(-2.48391,0),(-2.36604,0),(-2.36604,0),(5.63305,0),(5.63305,0),(8.2999,0),(8.2999,0),(5.2842,0),(5.2842,0),(-1.71331,0),(-1.71331,0),(-1.21214,0),(-1.21214,0),(1.9911,0),(1.9911,0),(1.86224,0),(1.86224,0),(-1.77416,0),(-1.77416,0),(0.648072,0),(0.648072,0),(-21.8434,0),(-21.8434,0),(-5.9938,0),(-5.9938,0),(19.4743,0),(19.4743,0),(17.4328,0),(17.4328,0),(-14.2194,0),(-14.2194,0),(8.10323,0),(8.10323,0),(11.919,0),(11.919,0),(6.51399,0),(6.51399,0),(-4.73464,0),(-4.73464,0),(3.69821,0),(3.69821,0),(59.1137,0),(59.1137,0),(41.3207,0),(41.3207,0),(3.00243,0),(3.00243,0),(24.5839,0),(24.5839,0),(-0.194864,0),(-0.194864,0),(15.7163,0),(15.7163,0),(16.6423,0),(16.6423,0),(-4.82957,0),(-4.82957,0),(11.3569,0),(11.3569,0),(5.5139,0),(5.5139,0),(-25.319,0),(-25.319,0),(-22.3483,0),(-22.3483,0),(-38.4269,0),(-38.4269,0),(-18.3963,0),(-18.3963,0),(-19.7428,0),(-19.7428,0),(15.0059,0),(15.0059,0),(14.1598,0),(14.1598,0),(-10.6641,0),(-10.6641,0),(-4.66524,0),(-4.66524,0),(-6.86609,0),(-6.86609,0),(-61.9167,0),(-61.9167,0),(-5.2617,0),(-5.2617,0),(13.9529,0),(13.9529,0),(16.0779,0),(16.0779,0),(14.6063,0),(14.6063,0),(11.6258,0),(11.6258,0),(6.38767,0),(6.38767,0),(-2.26583,0),(-2.26583,0),(3.62906,0),(3.62906,0),(-2.16973,0),(-2.16973,0),(-0.0546386,0),(-0.0546386,0),(-0.183731,0),(-0.183731,0),(-0.022677,0),(-0.022677,0),(0.110995,0),(0.110995,0),(-0.996953,0),(-0.996953,0),(0.228039,0),(0.228039,0),(-0.549648,0),(-0.549648,0),(0.608982,0),(0.608982,0),(-0.600011,0),(-0.600011,0),(-0.0863181,0),(-0.0863181,0),(-0.206308,0),(-0.206308,0),(-0.463984,0),(-0.463984,0),(0.242453,0),(0.242453,0),(-1.04589,0),(-1.04589,0),(-1.73248,0),(-1.73248,0),(-0.317148,0),(-0.317148,0),(1.06342,0),(1.06342,0),(-0.97708,0),(-0.97708,0),(0.585536,0),(0.585536,0),(-1.2779,0),(-1.2779,0),(-0.912777,0),(-0.912777,0),(-0.154212,0),(-0.154212,0),(-1.91361,0),(-1.91361,0),(-1.63417,0),(-1.63417,0),(0.875648,0),(0.875648,0),(-0.686287,0),(-0.686287,0),(-2.81504,0),(-2.81504,0),(-2.78945,0),(-2.78945,0),(-0.841152,0),(-0.841152,0),(-3.08077,0),(-3.08077,0),(-0.446362,0),(-0.446362,0),(0.792806,0),(0.792806,0),(-2.79312,0),(-2.79312,0),(0.847872,0),(0.847872,0),(2.71292,0),(2.71292,0),(-0.138755,0),(-0.138755,0),(-5.30608,0),(-5.30608,0),(4.64272,0),(4.64272,0),(0.187991,0),(0.187991,0),(-0.0886604,0),(-0.0886604,0),(0.063218,0),(0.063218,0),(0.398659,0),(0.398659,0),(0.338805,0),(0.338805,0),(-2.3036,0),(-2.3036,0),(-0.872042,0),(-0.872042,0),(1.27717,0),(1.27717,0),(2.60974,0),(2.60974,0),(-3.865,0),(-3.865,0),(-3.23156,0),(-3.23156,0),(1.18281,0),(1.18281,0),(-0.0276395,0),(-0.0276395,0),(-0.11926,0),(-0.11926,0),(-0.0199426,0),(-0.0199426,0),(0.127975,0),(0.127975,0),(0.280167,0),(0.280167,0),(0.107739,0),(0.107739,0),(-0.40945,0),(-0.40945,0),(-0.797264,0),(-0.797264,0),(0.633068,0),(0.633068,0),(0.966154,0),(0.966154,0),(0.379337,0),(0.379337,0),(0.757567,0),(0.757567,0),(-0.252374,0),(-0.252374,0),(2.63957,0),(2.63957,0),(1.56004,0),(1.56004,0),(3.56106,0),(3.56106,0),(2.09148,0),(2.09148,0),(-3.88462,0),(-3.88462,0),(1.75436,0),(1.75436,0),(3.10231,0),(3.10231,0),(-0.907576,0),(-0.907576,0),(-1.22428,0),(-1.22428,0),(-0.514438,0),(-0.514438,0),(3.2225,0),(3.2225,0),(0.607756,0),(0.607756,0),(-1.64471,0),(-1.64471,0),(-3.75164,0),(-3.75164,0),(5.66997,0),(5.66997,0),(5.38912,0),(5.38912,0),(-3.47184,0),(-3.47184,0),(0.642326,0),(0.642326,0),(-0.503092,0),(-0.503092,0),(2.05103,0),(2.05103,0),(0.227926,0),(0.227926,0),(-0.935887,0),(-0.935887,0),(-0.276305,0),(-0.276305,0),(3.15706,0),(3.15706,0),(-2.96081,0),(-2.96081,0),(-0.342309,0),(-0.342309,0),(0.398571,0),(0.398571,0),(0.851112,0),(0.851112,0),(0.669873,0),(0.669873,0),(0.333519,0),(0.333519,0),(-0.336115,0),(-0.336115,0),(-0.0953829,0),(-0.0953829,0),(2.49213,0),(2.49213,0),(-0.530036,0),(-0.530036,0),(-0.375625,0),(-0.375625,0),(-0.423544,0),(-0.423544,0),(2.88918,0),(2.88918,0),(178.629,0),(178.629,0),(3.3987,0),(3.3987,0),(-16.384,0),(-16.384,0),(13.387,0),(13.387,0),(7.0858,0),(7.0858,0),(0.103365,0),(0.103365,0),(5.92897,0),(5.92897,0),(-0.0710953,0),(-0.0710953,0),(1.125,0),(1.125,0),(0.0537771,0),(0.0537771,0),(-57.7199,0),(-57.7199,0),(44.6062,0),(44.6062,0),(21.1911,0),(21.1911,0),(17.5954,0),(17.5954,0),(6.36299,0),(6.36299,0),(5.46109,0),(5.46109,0),(3.63966,0),(3.63966,0),(-5.47572,0),(-5.47572,0),(-1.73909,0),(-1.73909,0),(-0.489543,0),(-0.489543,0),(-51.8332,0),(-51.8332,0),(49.0309,0),(49.0309,0),(-21.8079,0),(-21.8079,0),(20.1752,0),(20.1752,0),(-15.7517,0),(-15.7517,0),(9.66175,0),(9.66175,0),(-6.94647,0),(-6.94647,0),(1.05186,0),(1.05186,0),(-5.18652,0),(-5.18652,0),(-4.54647,0),(-4.54647,0),(-14.1175,0),(-14.1175,0),(-8.41418,0),(-8.41418,0),(18.6215,0),(18.6215,0),(-15.5423,0),(-15.5423,0),(-4.08945,0),(-4.08945,0),(12.7721,0),(12.7721,0),(11.0957,0),(11.0957,0),(8.75084,0),(8.75084,0),(-1.91073,0),(-1.91073,0),(1.2915,0),(1.2915,0),(21.6649,0),(21.6649,0),(4.119,0),(4.119,0),(14.5724,0),(14.5724,0),(-11.0195,0),(-11.0195,0),(-6.84659,0),(-6.84659,0),(5.12503,0),(5.12503,0),(-0.637998,0),(-0.637998,0),(-7.70313,0),(-7.70313,0),(-0.235853,0),(-0.235853,0),(-1.50221,0),(-1.50221,0),(18.1587,0),(18.1587,0),(-0.476442,0),(-0.476442,0),(6.29943,0),(6.29943,0),(-5.10116,0),(-5.10116,0),(0.151408,0),(0.151408,0),(-1.73467,0),(-1.73467,0),(-2.62508,0),(-2.62508,0),(-0.987788,0),(-0.987788,0),(0.967341,0),(0.967341,0),(-0.601308,0),(-0.601308,0),(14.9598,0),(14.9598,0),(4.79178,0),(4.79178,0),(-0.534555,0),(-0.534555,0),(1.9577,0),(1.9577,0),(7.97133,0),(7.97133,0),(4.7626,0),(4.7626,0),(-6.4205,0),(-6.4205,0),(-7.57362,0),(-7.57362,0),(2.78152,0),(2.78152,0),(-3.29515,0),(-3.29515,0),(-17.0101,0),(-17.0101,0),(-1.0343,0),(-1.0343,0),(-12.9432,0),(-12.9432,0),(8.36622,0),(8.36622,0),(4.40699,0),(4.40699,0),(-4.95145,0),(-4.95145,0),(-1.34845,0),(-1.34845,0),(9.7327,0),(9.7327,0),(-0.985107,0),(-0.985107,0),(3.85166,0),(3.85166,0),(55.1517,0),(55.1517,0),(6.3271,0),(6.3271,0),(-18.7687,0),(-18.7687,0),(13.6237,0),(13.6237,0),(8.24055,0),(8.24055,0),(-7.9445,0),(-7.9445,0),(-4.58482,0),(-4.58482,0),(-3.46199,0),(-3.46199,0),(2.5413,0),(2.5413,0),(-1.29113,0),(-1.29113,0),(-43.2752,0),(-43.2752,0),(-49.2134,0),(-49.2134,0),(25.2514,0),(25.2514,0),(-22.712,0),(-22.712,0),(14.1329,0),(14.1329,0),(-7.83565,0),(-7.83565,0),(-2.94078,0),(-2.94078,0),(-4.55898,0),(-4.55898,0),(-0.442608,0),(-0.442608,0),(2.46795,0),(2.46795,0)
