Ex_Re,Ex_Im,Ey_Re,Ey_Im,Ez_Re,Ez_Im,Hx_Re,Hx_Im,Hy_Re,Hy_Im,Hz_Re,Hz_Im
-8.997017709086603e-17,8.308408428126761e-17,-0.7346622483601539,0.6784330334192192,0.0,0.0,-8.997017709086603e-17,8.308408428126761e-17,-0.7346622483601539,0.6784330334192192,0.0,0.0
-1.0860014013596718e-16,5.660041862978461e-17,-0.8867874411755196,0.46217749206703534,0.0,0.0,-1.0860014013596718e-16,5.660041862978461e-17,-0.8867874411755196,0.46217749206703534,0.0,0.0
-9.86367100064273e-17,7.258372590137916e-17,-0.8054298600633425,0.5926911004210748,0.0,0.0,-9.86367100064273e-17,7.258372590137916e-17,-0.8054298600633425,0.5926911004210748,0.0,0.0
-1.0516723289789139e-16,6.274911115879847e-17,-0.8587556262843533,0.5123853767673001,0.0,0.0,-1.0516723289789139e-16,6.274911115879847e-17,-0.8587556262843533,0.5123853767673001,0.0,0.0
-1.2029891200479752e-16,2.2929666309838843e-17,-0.9823151629396681,0.18723493439743907,0.0,0.0,-1.2029891200479752e-16,2.2929666309838843e-17,-0.9823151629396681,0.18723493439743907,0.0,0.0
-1.1217264276133665e-16,-4.914159177881936e-17,-0.9159591389079333,-0.4012715487684584,0.0,0.0,-1.1217264276133665e-16,-4.914159177881936e-17,-0.9159591389079333,-0.4012715487684584,0.0,0.0
-1.0727412453241803e-16,5.907503730360096e-17,-0.875959702071703,0.48238428700202624,0.0,0.0,-1.0727412453241803e-16,5.907503730360096e-17,-0.875959702071703,0.48238428700202624,0.0,0.0
-9.5779947844521e-17,-7.631382192970952e-17,-0.7821026267427207,-0.623149645945608,0.0,0.0,-9.5779947844521e-17,-7.631382192970952e-17,-0.7821026267427207,-0.623149645945608,0.0,0.0
-1.2045775016641107e-16,-2.2080041926252556e-17,-0.9836121749575343,-0.18029722481310972,0.0,0.0,-1.2045775016641107e-16,-2.2080041926252556e-17,-0.9836121749575343,-0.18029722481310972,0.0,0.0
-7.901517456725362e-17,-9.356388199901185e-17,-0.645207864196167,-0.7640070758699951,0.0,0.0,-7.901517456725362e-17,-9.356388199901185e-17,-0.645207864196167,-0.7640070758699951,0.0,0.0
-1.077852212765864e-16,-5.813728494671801e-17,-0.8801331237025293,-0.4747269579048869,0.0,0.0,-1.077852212765864e-16,-5.813728494671801e-17,-0.8801331237025293,-0.4747269579048869,0.0,0.0
-1.2146825951747276e-16,1.559037383818817e-17,-0.9918636099979496,0.1273050633786231,0.0,0.0,-1.2146825951747276e-16,1.559037383818817e-17,-0.9918636099979496,0.1273050633786231,0.0,0.0
-1.178589143146886e-16,3.326971811094089e-17,-0.9623910697904617,0.27166786484155725,0.0,0.0,-1.178589143146886e-16,3.326971811094089e-17,-0.9623910697904617,0.27166786484155725,0.0,0.0
-1.1063369832575601e-16,-5.2514594365606485e-17,-0.9033927039435656,-0.42881420506034224,0.0,0.0,-1.1063369832575601e-16,-5.2514594365606485e-17,-0.9033927039435656,-0.42881420506034224,0.0,0.0
-1.139985580388607e-16,-4.474289431495338e-17,-0.930868868625884,-0.365353458206114,0.0,0.0,-1.139985580388607e-16,-4.474289431495338e-17,-0.930868868625884,-0.365353458206114,0.0,0.0
-1.1220618121429404e-16,-4.906496432204539e-17,-0.9162330011593248,-0.4006458380996572,0.0,0.0,-1.1220618121429404e-16,-4.906496432204539e-17,-0.9162330011593248,-0.4006458380996572,0.0,0.0
-6.644708982730685e-17,1.0287070564597286e-16,-0.5425816641465107,0.8400030581682445,0.0,0.0,-6.644708982730685e-17,1.0287070564597286e-16,-0.5425816641465107,0.8400030581682445,0.0,0.0
-1.0103749215977179e-16,6.92027673195417e-17,-0.8250337340539169,0.565083478499461,0.0,0.0,-1.0103749215977179e-16,6.92027673195417e-17,-0.8250337340539169,0.565083478499461,0.0,0.0
-7.987431354765765e-17,9.283152407403991e-17,-0.6522232663594864,0.7580269195875319,0.0,0.0,-7.987431354765765e-17,9.283152407403991e-17,-0.6522232663594864,0.7580269195875319,0.0,0.0
-1.1729434203452198e-16,3.52084528672753e-17,-0.9577809872706716,0.28749883551558536,0.0,0.0,-1.1729434203452198e-16,3.52084528672753e-17,-0.9577809872706716,0.28749883551558536,0.0,0.0
-1.224300637363457e-16,2.911583784284371e-18,-0.999717337452613,0.023774885839015207,0.0,0.0,-1.224300637363457e-16,2.911583784284371e-18,-0.999717337452613,0.023774885839015207,0.0,0.0
-7.954568078868793e-17,9.311327775608988e-17,-0.6495397762364686,0.760327612997633,0.0,0.0,-7.954568078868793e-17,9.311327775608988e-17,-0.6495397762364686,0.760327612997633,0.0,0.0
-1.1510406786467375e-16,4.18168792190804e-17,-0.9398960414122152,0.34146073176523173,0.0,0.0,-1.1510406786467375e-16,4.18168792190804e-17,-0.9398960414122152,0.34146073176523173,0.0,0.0
-1.1823088471626176e-16,-3.192265223675182e-17,-0.9654284386206595,-0.26066823723360577,0.0,0.0,-1.1823088471626176e-16,-3.192265223675182e-17,-0.9654284386206595,-0.26066823723360577,0.0,0.0
-8.149833623646563e-17,9.140907513647958e-17,-0.6654844179824578,0.7464117425540339,0.0,0.0,-8.149833623646563e-17,9.140907513647958e-17,-0.6654844179824578,0.7464117425540339,0.0,0.0
