frequency,beta,direction,flux,type
3.055555555555556,0.0,Z2,0.0017625984610441933,scattered
3.3333333333333335,0.0,Z2,6.514695732050424e-06,scattered
1.6666666666666665,14.999999999999998,X1,3.614673818414842e-09,scattered
1.9444444444444444,14.999999999999998,X1,1.1661411840134202e-06,scattered
2.2222222222222223,14.999999999999998,X1,8.012938794048443e-05,scattered
2.5,14.999999999999998,X1,4.179387551770939e-05,scattered
2.7777777777777777,14.999999999999998,X1,8.21928921051873e-05,scattered
3.055555555555556,14.999999999999998,X1,5.3222042837133525e-06,scattered
3.3333333333333335,14.999999999999998,X1,-3.482225880020064e-07,scattered
1.6666666666666665,14.999999999999998,X2,-3.6146738184155305e-09,scattered
1.9444444444444444,14.999999999999998,X2,-1.1661411840134137e-06,scattered
2.2222222222222223,14.999999999999998,X2,-8.012938794048427e-05,scattered
2.5,14.999999999999998,X2,-4.179387551770898e-05,scattered
2.7777777777777777,14.999999999999998,X2,-8.219289210518732e-05,scattered
3.055555555555556,14.999999999999998,X2,-5.322204283713358e-06,scattered
3.3333333333333335,14.999999999999998,X2,3.4822258800200365e-07,scattered
1.6666666666666665,14.999999999999998,Y1,5.195034568499626e-09,scattered
1.9444444444444444,14.999999999999998,Y1,2.0603200214351412e-06,scattered
2.2222222222222223,14.999999999999998,Y1,0.0001809980076224204,scattered
2.5,14.999999999999998,Y1,0.0007145487600236792,scattered
2.7777777777777777,14.999999999999998,Y1,0.0006661859565879712,scattered
3.055555555555556,14.999999999999998,Y1,6.512007334245657e-05,scattered
3.3333333333333335,14.999999999999998,Y1,-2.788653526384605e-06,scattered
1.6666666666666665,14.999999999999998,Y2,-5.195034568499608e-09,scattered
1.9444444444444444,14.999999999999998,Y2,-2.0603200214350807e-06,scattered
2.2222222222222223,14.999999999999998,Y2,-0.00018099800762242017,scattered
2.5,14.999999999999998,Y2,-0.0007145487600236805,scattered
2.7777777777777777,14.999999999999998,Y2,-0.0006661859565879716,scattered
3.055555555555556,14.999999999999998,Y2,-6.512007334245658e-05,scattered
3.3333333333333335,14.999999999999998,Y2,2.7886535263846866e-06,scattered
1.6666666666666665,14.999999999999998,Z1,1.4170070868719852e-07,scattered
1.9444444444444444,14.999999999999998,Z1,0.00012710683309790196,scattered
2.2222222222222223,14.999999999999998,Z1,0.012257096559850711,scattered
2.5,14.999999999999998,Z1,0.050606112509989726,scattered
2.7777777777777777,14.999999999999998,Z1,0.025386768470203054,scattered
3.055555555555556,14.999999999999998,Z1,0.001545261821710917,scattered
3.3333333333333335,14.999999999999998,Z1,2.3850721071380126e-05,scattered
1.6666666666666665,14.999999999999998,Z2,1.6253135468211383e-07,scattered
1.9444444444444444,14.999999999999998,Z2,0.00013372614574759238,scattered
2.2222222222222223,14.999999999999998,Z2,0.012985094099808673,scattered
2.5,14.999999999999998,Z2,0.05308696530254431,scattered
2.7777777777777777,14.999999999999998,Z2,0.027670042310746924,scattered
3.055555555555556,14.999999999999998,Z2,0.0017625984610441937,scattered
3.3333333333333335,14.999999999999998,Z2,6.514695732050429e-06,scattered
1.6666666666666665,29.999999999999996,X1,3.948643341218303e-09,scattered
1.9444444444444444,29.999999999999996,X1,1.355103406479727e-06,scattered
2.2222222222222223,29.999999999999996,X1,0.00010144543541837635,scattered
2.5,29.999999999999996,X1,0.00018396371093661496,scattered
2.7777777777777777,29.999999999999996,X1,0.00020560514785457424,scattered
3.055555555555556,29.999999999999996,X1,1.7958980914069155e-05,scattered
3.3333333333333335,29.999999999999996,X1,-8.63946327586369e-07,scattered
1.6666666666666665,29.999999999999996,X2,-3.9486433412188996e-09,scattered
1.9444444444444444,29.999999999999996,X2,-1.3551034064797241e-06,scattered
2.2222222222222223,29.999999999999996,X2,-0.00010144543541837631,scattered
2.5,29.999999999999996,X2,-0.000183963710936615,scattered
2.7777777777777777,29.999999999999996,X2,-0.00020560514785457432,scattered
3.055555555555556,29.999999999999996,X2,-1.7958980914069202e-05,scattered
3.3333333333333335,29.999999999999996,X2,8.639463275863568e-07,scattered
1.6666666666666665,29.999999999999996,Y1,4.861065045696417e-09,scattered
1.9444444444444444,29.999999999999996,Y1,1.8713577989688316e-06,scattered
2.2222222222222223,29.999999999999996,Y1,0.00015968196014452815,scattered
2.5,29.999999999999996,Y1,0.0005723789246047724,scattered
2.7777777777777777,29.999999999999996,Y1,0.0005427737008385838,scattered
3.055555555555556,29.999999999999996,Y1,5.248329671210062e-05,scattered
3.3333333333333335,29.999999999999996,Y1,-2.2729297868002464e-06,scattered
1.6666666666666665,29.999999999999996,Y2,-4.861065045696463e-09,scattered
1.9444444444444444,29.999999999999996,Y2,-1.8713577989687749e-06,scattered
2.2222222222222223,29.999999999999996,Y2,-0.00015968196014452802,scattered
2.5,29.999999999999996,Y2,-0.0005723789246047735,scattered
2.7777777777777777,29.999999999999996,Y2,-0.0005427737008385842,scattered
3.055555555555556,29.999999999999996,Y2,-5.248329671210063e-05,scattered
3.3333333333333335,29.999999999999996,Y2,2.2729297868003116e-06,scattered
1.6666666666666665,29.999999999999996,Z1,1.4170070868719908e-07,scattered
1.9444444444444444,29.999999999999996,Z1,0.0001271068330979019,scattered
2.2222222222222223,29.999999999999996,Z1,0.012257096559850708,scattered
2.5,29.999999999999996,Z1,0.05060611250998971,scattered
2.7777777777777777,29.999999999999996,Z1,0.025386768470203044,scattered
3.055555555555556,29.999999999999996,Z1,0.0015452618217109155,scattered
3.3333333333333335,29.999999999999996,Z1,2.3850721071380065e-05,scattered
1.6666666666666665,29.999999999999996,Z2,1.6253135468211442e-07,scattered
1.9444444444444444,29.999999999999996,Z2,0.00013372614574759222,scattered
2.2222222222222223,29.999999999999996,Z2,0.012985094099808659,scattered
2.5,29.999999999999996,Z2,0.05308696530254428,scattered
2.7777777777777777,29.999999999999996,Z2,0.0276700423107469,scattered
3.055555555555556,29.999999999999996,Z2,0.0017625984610441922,scattered
3.3333333333333335,29.999999999999996,Z2,6.514695732050434e-06,scattered
1.6666666666666665,45.0,X1,4.404854193457602e-09,scattered
1.9444444444444444,45.0,X1,1.6132306027242705e-06,scattered
2.2222222222222223,45.0,X1,0.00013056369778145208,scattered
2.5,45.0,X1,0.00037817131777069296,scattered
2.7777777777777777,45.0,X1,0.00037418942434657923,scattered
3.055555555555556,45.0,X1,3.522113881308472e-05,scattered
3.3333333333333335,45.0,X1,-1.56843805719332e-06,scattered
1.6666666666666665,45.0,X2,-4.404854193458074e-09,scattered
1.9444444444444444,45.0,X2,-1.6132306027242724e-06,scattered
2.2222222222222223,45.0,X2,-0.00013056369778145218,scattered
2.5,45.0,X2,-0.00037817131777069356,scattered
2.7777777777777777,45.0,X2,-0.0003741894243465794,scattered
3.055555555555556,45.0,X2,-3.522113881308483e-05,scattered
3.3333333333333335,45.0,X2,1.5684380571932946e-06,scattered
1.6666666666666665,45.0,Y1,4.404854193457475e-09,scattered
1.9444444444444444,45.0,Y1,1.6132306027242885e-06,scattered
2.2222222222222223,45.0,Y1,0.00013056369778145232,scattered
2.5,45.0,Y1,0.00037817131777069404,scattered
2.7777777777777777,45.0,Y1,0.0003741894243465792,scattered
3.055555555555556,45.0,Y1,3.522113881308495e-05,scattered
3.3333333333333335,45.0,Y1,-1.5684380571933048e-06,scattered
1.6666666666666665,45.0,Y2,-4.4048541934576054e-09,scattered
1.9444444444444444,45.0,Y2,-1.6132306027242364e-06,scattered
2.2222222222222223,45.0,Y2,-0.00013056369778145232,scattered
2.5,45.0,Y2,-0.00037817131777069475,scattered
2.7777777777777777,45.0,Y2,-0.0003741894243465794,scattered
3.055555555555556,45.0,Y2,-3.522113881308494e-05,scattered
3.3333333333333335,45.0,Y2,1.568438057193348e-06,scattered
1.6666666666666665,45.0,Z1,1.4170070868720003e-07,scattered
1.9444444444444444,45.0,Z1,0.00012710683309790198,scattered
2.2222222222222223,45.0,Z1,0.012257096559850716,scattered
2.5,45.0,Z1,0.05060611250998974,scattered
2.7777777777777777,45.0,Z1,0.025386768470203065,scattered
3.055555555555556,45.0,Z1,0.001545261821710916,scattered
3.3333333333333335,45.0,Z1,2.385072107138001e-05,scattered
1.6666666666666665,45.0,Z2,1.6253135468211545e-07,scattered
1.9444444444444444,45.0,Z2,0.0001337261457475922,scattered
2.2222222222222223,45.0,Z2,0.01298509409980866,scattered
2.5,45.0,Z2,0.05308696530254432,scattered
2.7777777777777777,45.0,Z2,0.02767004231074691,scattered
3.055555555555556,45.0,Z2,0.0017625984610441926,scattered
3.3333333333333335,45.0,Z2,6.514695732050449e-06,scattered
1.6666666666666665,59.99999999999999,X1,4.861065045696898e-09,scattered
1.9444444444444444,59.99999999999999,X1,1.8713577989688121e-06,scattered
2.2222222222222223,59.99999999999999,X1,0.0001596819601445276,scattered
2.5,59.99999999999999,X1,0.0005723789246047704,scattered
2.7777777777777777,59.99999999999999,X1,0.0005427737008385838,scattered
3.055555555555556,59.99999999999999,X1,5.248329671210024e-05,scattered
3.3333333333333335,59.99999999999999,X1,-2.272929786800269e-06,scattered
1.6666666666666665,59.99999999999999,X2,-4.861065045697242e-09,scattered
1.9444444444444444,59.99999999999999,X2,-1.871357798968819e-06,scattered
2.2222222222222223,59.99999999999999,X2,-0.0001596819601445279,scattered
2.5,59.99999999999999,X2,-0.0005723789246047716,scattered
2.7777777777777777,59.99999999999999,X2,-0.000542773700838584,scattered
3.055555555555556,59.99999999999999,X2,-5.248329671210042e-05,scattered
3.3333333333333335,59.99999999999999,X2,2.2729297868002303e-06,scattered
1.6666666666666665,59.99999999999999,Y1,3.9486433412185265e-09,scattered
1.9444444444444444,59.99999999999999,Y1,1.3551034064797436e-06,scattered
2.2222222222222223,59.99999999999999,Y1,0.00010144543541837635,scattered
2.5,59.99999999999999,Y1,0.00018396371093661528,scattered
2.7777777777777777,59.99999999999999,Y1,0.00020560514785457427,scattered
3.055555555555556,59.99999999999999,Y1,1.7958980914069243e-05,scattered
3.3333333333333335,59.99999999999999,Y1,-8.639463275863618e-07,scattered
1.6666666666666665,59.99999999999999,Y2,-3.948643341218744e-09,scattered
1.9444444444444444,59.99999999999999,Y2,-1.3551034064796962e-06,scattered
2.2222222222222223,59.99999999999999,Y2,-0.00010144543541837649,scattered
2.5,59.99999999999999,Y2,-0.0001839637109366157,scattered
2.7777777777777777,59.99999999999999,Y2,-0.00020560514785457424,scattered
3.055555555555556,59.99999999999999,Y2,-1.7958980914069226e-05,scattered
3.3333333333333335,59.99999999999999,Y2,8.639463275863827e-07,scattered
1.6666666666666665,59.99999999999999,Z1,1.4170070868720083e-07,scattered
1.9444444444444444,59.99999999999999,Z1,0.00012710683309790193,scattered
2.2222222222222223,59.99999999999999,Z1,0.012257096559850713,scattered
2.5,59.99999999999999,Z1,0.05060611250998971,scattered
2.7777777777777777,59.99999999999999,Z1,0.025386768470203054,scattered
3.055555555555556,59.99999999999999,Z1,0.0015452618217109142,scattered
3.3333333333333335,59.99999999999999,Z1,2.3850721071379927e-05,scattered
1.6666666666666665,59.99999999999999,Z2,1.625313546821163e-07,scattered
1.9444444444444444,59.99999999999999,Z2,0.00013372614574759203,scattered
2.2222222222222223,59.99999999999999,Z2,0.012985094099808647,scattered
2.5,59.99999999999999,Z2,0.053086965302544295,scattered
2.7777777777777777,59.99999999999999,Z2,0.027670042310746885,scattered
3.055555555555556,59.99999999999999,Z2,0.0017625984610441907,scattered
3.3333333333333335,59.99999999999999,Z2,6.514695732050457e-06,scattered
1.6666666666666665,74.99999999999999,X1,5.195034568500364e-09,scattered
1.9444444444444444,74.99999999999999,X1,2.060320021435121e-06,scattered
2.2222222222222223,74.99999999999999,X1,0.00018099800762241974,scattered
2.5,74.99999999999999,X1,0.0007145487600236764,scattered
2.7777777777777777,74.99999999999999,X1,0.0006661859565879713,scattered
3.055555555555556,74.99999999999999,X1,6.51200733424561e-05,scattered
3.3333333333333335,74.99999999999999,X1,-2.7886535263846333e-06,scattered
1.6666666666666665,74.99999999999999,X2,-5.195034568500617e-09,scattered
1.9444444444444444,74.99999999999999,X2,-2.0603200214351315e-06,scattered
2.2222222222222223,74.99999999999999,X2,-0.00018099800762242014,scattered
2.5,74.99999999999999,X2,-0.0007145487600236782,scattered
2.7777777777777777,74.99999999999999,X2,-0.0006661859565879716,scattered
3.055555555555556,74.99999999999999,X2,-6.512007334245632e-05,scattered
3.3333333333333335,74.99999999999999,X2,2.788653526384586e-06,scattered
1.6666666666666665,74.99999999999999,Y1,3.6146738184153225e-09,scattered
1.9444444444444444,74.99999999999999,Y1,1.1661411840134357e-06,scattered
2.2222222222222223,74.99999999999999,Y1,8.012938794048424e-05,scattered
2.5,74.99999999999999,Y1,4.1793875517708955e-05,scattered
2.7777777777777777,74.99999999999999,Y1,8.219289210518725e-05,scattered
3.055555555555556,74.99999999999999,Y1,5.3222042837133254e-06,scattered
3.3333333333333335,74.99999999999999,Y1,-3.482225880020044e-07,scattered
1.6666666666666665,74.99999999999999,Y2,-3.6146738184156037e-09,scattered
1.9444444444444444,74.99999999999999,Y2,-1.1661411840133918e-06,scattered
2.2222222222222223,74.99999999999999,Y2,-8.012938794048447e-05,scattered
2.5,74.99999999999999,Y2,-4.179387551770912e-05,scattered
2.7777777777777777,74.99999999999999,Y2,-8.219289210518706e-05,scattered
3.055555555555556,74.99999999999999,Y2,-5.322204283713301e-06,scattered
3.3333333333333335,74.99999999999999,Y2,3.482225880020091e-07,scattered
1.6666666666666665,74.99999999999999,Z1,1.4170070868720154e-07,scattered
1.9444444444444444,74.99999999999999,Z1,0.00012710683309790204,scattered
2.2222222222222223,74.99999999999999,Z1,0.012257096559850723,scattered
2.5,74.99999999999999,Z1,0.050606112509989754,scattered
2.7777777777777777,74.99999999999999,Z1,0.025386768470203075,scattered
3.055555555555556,74.99999999999999,Z1,0.0015452618217109148,scattered
3.3333333333333335,74.99999999999999,Z1,2.3850721071379896e-05,scattered
1.6666666666666665,74.99999999999999,Z2,1.625313546821171e-07,scattered
1.9444444444444444,74.99999999999999,Z2,0.00013372614574759203,scattered
2.2222222222222223,74.99999999999999,Z2,0.012985094099808648,scattered
2.5,74.99999999999999,Z2,0.05308696530254434,scattered
2.7777777777777777,74.99999999999999,Z2,0.027670042310746896,scattered
3.055555555555556,74.99999999999999,Z2,0.0017625984610441913,scattered
3.3333333333333335,74.99999999999999,Z2,6.5146957320504694e-06,scattered
1.6666666666666665,90.0,X1,5.317275897936196e-09,scattered
1.9444444444444444,90.0,X1,2.1294849952133553e-06,scattered
2.2222222222222223,90.0,X1,0.00018880022250760333,scattered
2.5,90.0,X1,0.0007665865314388484,scattered
2.7777777777777777,90.0,X1,0.0007113579773305889,scattered
3.055555555555556,90.0,X1,6.974545461111582e-05,scattered
3.3333333333333335,90.0,X1,-2.9774215164072198e-06,scattered
1.6666666666666665,90.0,X2,-5.317275897936415e-09,scattered
1.9444444444444444,90.0,X2,-2.129484995213367e-06,scattered
2.2222222222222223,90.0,X2,-0.0001888002225076038,scattered
2.5,90.0,X2,-0.0007665865314388503,scattered
2.7777777777777777,90.0,X2,-0.0007113579773305892,scattered
3.055555555555556,90.0,X2,-6.974545461111605e-05,scattered
3.3333333333333335,90.0,X2,2.9774215164071685e-06,scattered
1.6666666666666665,90.0,Y1,3.492432488979581e-09,scattered
1.9444444444444444,90.0,Y1,1.0969762102351996e-06,scattered
2.2222222222222223,90.0,Y1,7.232717305530045e-05,scattered
2.5,90.0,Y1,-1.0243895897463497e-05,scattered
2.7777777777777777,90.0,Y1,3.702087136256936e-05,scattered
3.055555555555556,90.0,Y1,6.968230150535349e-07,scattered
3.3333333333333335,90.0,Y1,-1.5945459797941886e-07,scattered
1.6666666666666665,90.0,Y2,-3.492432488979885e-09,scattered
1.9444444444444444,90.0,Y2,-1.096976210235157e-06,scattered
2.2222222222222223,90.0,Y2,-7.232717305530072e-05,scattered
2.5,90.0,Y2,1.0243895897463427e-05,scattered
2.7777777777777777,90.0,Y2,-3.7020871362569116e-05,scattered
3.055555555555556,90.0,Y2,-6.968230150535078e-07,scattered
3.3333333333333335,90.0,Y2,1.5945459797941765e-07,scattered
1.6666666666666665,90.0,Z1,1.4170070868720173e-07,scattered
1.9444444444444444,90.0,Z1,0.00012710683309790198,scattered
2.2222222222222223,90.0,Z1,0.01225709655985072,scattered
2.5,90.0,Z1,0.05060611250998973,scattered
2.7777777777777777,90.0,Z1,0.025386768470203068,scattered
3.055555555555556,90.0,Z1,0.001545261821710914,scattered
3.3333333333333335,90.0,Z1,2.3850721071379866e-05,scattered
1.6666666666666665,90.0,Z2,1.6253135468211728e-07,scattered
1.9444444444444444,90.0,Z2,0.00013372614574759195,scattered
2.2222222222222223,90.0,Z2,0.012985094099808641,scattered
2.5,90.0,Z2,0.053086965302544316,scattered
2.7777777777777777,90.0,Z2,0.027670042310746882,scattered
3.055555555555556,90.0,Z2,0.0017625984610441904,scattered
3.3333333333333335,90.0,Z2,6.5146957320504694e-06,scattered
