(-0.00093112957309904+0.0008686904389126437j),(-0.012820949632785784+0.012545543519647531j),(1.319187382290164e-06+0.00029523860896042947j)
(-0.001070152489002672+0.0007622361776763261j),(-0.018304261983715087+0.011582112172604634j),(-0.00040306171790646824+0.00023465036772672639j)
(-0.0011838114944511698+0.0005963789895507822j),(-0.023492925263446433+0.00958724413390594j),(-0.0007809638445269527+8.02982573868419e-05j)
(-0.0012504492422888542+0.0003789008611254056j),(-0.02815829103835434+0.006898677767963815j),(-0.001118427128308232-0.00013377131585903275j)
(-0.0012567208953869725+0.00012268157342305164j),(-0.03219729765588668+0.0038888830849065272j),(-0.0014140093796159625-0.0003730820304666777j)
(-0.001198308521617076-0.00015870851397509114j),(-0.03560668028646059+0.0009220174422168028j),(-0.0016749865406112225-0.0006057932036675043j)
(-0.0010791774609071189-0.0004543362639072877j),(-0.03844690738083253-0.0016731168765657816j),(-0.001913119427166247-0.0008039320521343232j)
(-0.0009101757895404988-0.0007578167643210979j),(-0.0408035051675868-0.0036165844734242425j),(-0.002140586062264286-0.0009433519664549482j)
(-0.0007076056162716373-0.0010677964106683621j),(-0.04275104771161754-0.004681949506616945j),(-0.002366375100111488-0.0010030875967648532j)
(-0.0004921323629268747-0.0013871672288071207j),(-0.044323038800904206-0.004697332817371446j),(-0.0025932399137481533-0.0009647620378987066j)
(-0.00028812009555781817-0.0017212234471557651j),(-0.04548963013720092-0.0035477376173344657j),(-0.0028152475909066325-0.0008126135177423407j)
(-0.00012322948935033023-0.0020749638718761416j),(-0.04614469251459141-0.0011822675856792443j),(-0.0030160141615911237-0.0005345778506955879j)
(-2.7910401527191293e-05-0.002449738693277255j),(-0.04610400114492033+0.0023719125154482864j),(-0.003167867558661453-0.00012468927053420353j)
(-3.427697856243808e-05-0.0028394894986285054j),(-0.04511683760441225+0.00698927238810415j),(-0.003232376237411893+0.00041317524587373175j)
(-0.00017379100587575487-0.003226971228031638j),(-0.0428936318979109+0.012422356514521j),(-0.0031628578258274405+0.0010605143379161632j)
(-0.00047323651954295806-0.0035805826754213553j),(-0.03915175989967138+0.018281069161889492j),(-0.0029095499139878125+0.001779132970672523j)
(-0.0009486994489856318-0.003852737933655907j),(-0.03367965532526928+0.02402388183496951j),(-0.0024279749681756792+0.0025070719344560625j)
(-0.0015977273281260924-0.003981003929810027j),(-0.026415515101860854+0.028972266599911135j),(-0.0016905490889444074+0.0031573678091946222j)
(-0.002390567322157917-0.003893367966713056j),(-0.01753098277091401+0.03236000192406783j),(-0.0007005865033671674+0.0036218547425453792j)
(-0.0032623272715492195-0.003518788730444448j),(-0.007502903793216902+0.03342603151056498j),(0.000493454301627146+0.0037821666817521656j)
(-0.0020499147222684993+0.000123916860088061j),(-0.013124981910918144+0.012821185180398953j),(8.89743663087435e-05+0.00012572238687074108j)
(-0.0020633164018806077-0.00015222454764884523j),(-0.01843181071444343+0.011212212217864934j),(-0.00018219421524728652-2.8110256164698625e-05j)
(-0.002028713531599131-0.0004308314383500199j),(-0.02330359485604255+0.008632653199353052j),(-0.00040896858488820493-0.00024267100226012882j)
(-0.001942016407024229-0.0007023316645869327j),(-0.027568117137076492+0.00543050107532225j),(-0.0005918524413222124-0.0004891385026629872j)
(-0.0018039695561305508-0.0009570399427195708j),(-0.031175561582396573+0.001970550124094784j),(-0.0007404845712090438-0.0007420657208046645j)
(-0.0016196959540773922-0.0011876431049037625j),(-0.034169885419952306-0.0014020203954313664j),(-0.0008699255909165219-0.0009803599026346125j)
(-0.001397619939098268-0.001390837940855285j),(-0.03665245767937256-0.0043821254552720845j),(-0.0009971795432060487-0.001186820073462416j)
(-0.0011483241303541112-0.0015680462936483697j),(-0.03874460984364142-0.006712348449023785j),(-0.0011381990635420782-0.0013468280381413592j)
(-0.0008837397259567384-0.001725303846372635j),(-0.04055333772802188-0.008182422689740995j),(-0.001305374386865022-0.0014467797253121014j)
(-0.0006168776088739205-0.0018724713909306862j),(-0.04214243810659945-0.00862588141963913j),(-0.0015053769420375676-0.0014727776608352051j)
(-0.0003621210549572094-0.0020218860119110347j),(-0.04351022988824129-0.00791867389181038j),(-0.0017372185144977222-0.0014100269154174437j)
(-0.0001359344654081935-0.0021865010843757j),(-0.044574762157479665-0.005983492466537259j),(-0.0019904830739592575-0.0012433019795210954j)
(4.230459623691884e-05-0.0023775052945205575j),(-0.04516788979361738-0.0028020739632130575j),(-0.0022438690790187736-0.0009587687855504443j)
(0.00014977447532556852-0.0026014048247417943j),(-0.04504047631856979+0.0015641623456751344j),(-0.0024644163901289453-0.0005473204975337276j)
(0.00016051385962732376-0.0028566352534106086j),(-0.043881803369336614+0.006947161505379734j),(-0.002608040605769169-9.371426056932778e-06j)
