11428.9,19229.6,24714.3,26413.4,23871.6,17770.1,9743.69
-7145.53,-21307.3,-29223.7,-28773.6,-20077.6,-5465.74,11146.7
-2141.39,-742.179,1032.08,2705.98,3830.99,4105.68,3456.44
-20.0057,-123.153,-178.286,-170.631,-102.241,8.56065,132.084
56.96,441.943,861.455,1203.09,1375.3,1331.95,1084.65
-5.48458,10.6234,25.6738,35.6339,37.8349,31.6869,18.8375
-3.04775,0.294411,8.12565,18.3476,28.2213,35.1011,37.1435
