-7.54885e-06,9.55196e-06,1.4637e-06,-2.37254e-05
0.000107644,8.66628e-05,1.67433e-05,-3.21943e-05
0.000172844,0.000116977,-3.50531e-06,-6.81207e-05
0.000314738,0.000207661,-8.66279e-06,-0.00011791
