-0.029097,-0.0290948,-0.0290962,-0.0290999
-0.0287918,-0.0287916,-0.028792,-0.0287925
-0.0286639,-0.0286632,-0.0286624,-0.0286624
-0.0286349,-0.0286318,-0.0286306,-0.0286326
