-20883.6,-47854.9,-73225.1,-90196.4,-94221.3,-84221.3,-62876
-5251.66,-10067.5,-13287.3,-14048.2,-12146.4,-8091.48,-2969.9
15343.7,12686.4,8612.74,4214.19,669.395,-1071.84,-542.944
4448.16,4611.96,4125.13,3118.13,1860.78,689.988,-80.5344
-97.229,-232.233,-459.342,-717.702,-938.085,-1061.44,-1054.71
-91.7583,-113.217,-114.137,-94.2717,-58.9439,-17.6198,18.6279
-17.0492,-9.32095,2.56764,15.431,25.8224,30.9575,29.4604
