5388.13,-7047.2,-8707.07,853.295,19072.2,41067.9,60946.7
24913.8,28984.6,42315.7,61335,80946.4,95894.8,102175
18569.9,13822.6,8272.05,3405.44,526.796,407.439,3079.35
5098.55,4576.64,3357.08,1766.65,231.502,-837.015,-1152.6
353.789,540.646,699.89,788.851,783.692,685.795,521.392
408.875,382.07,308.133,206.877,105.432,30.9804,3.47212
24.1502,9.66696,-1.63127,-6.7172,-4.22805,5.16922,18.9566
