3918.66,-10364.4,-26377.9,-39831.1,-47119.3,-46289.5,-37564.1
-1620.24,-5655.86,-10515.7,-14897.4,-17627.1,-17973.3,-15843.2
-3773.45,-3541.5,-2841.28,-1860.41,-861.716,-112.797,185.674
-896.283,-673.432,-367.068,-59.2827,167.454,252.389,172.762
-108.785,-157.675,-207.664,-245.358,-260.657,-249.462,-214.772
19.7175,-4.21321,-25.4155,-38.2083,-39.1638,-28.0259,-7.77908
-12.0388,-9.98008,-3.35592,6.05878,15.7414,23.0974,26.1558
