0.00968764+0.0100159i
-0.00657626+0.00281076i
-0.00747438+-0.0112562i
0.0103746+0.00778802i
1.33414e-05+-0.00193002i
-0.000962173+0.00424121i
-0.00442067+-0.00579297i
-9.40729e-17+-1.55378e-16i
0.00442067+0.00579297i
0.000962173+-0.00424121i
-1.33414e-05+0.00193002i
-0.0103746+-0.00778802i
0.00747438+0.0112562i
0.00657626+-0.00281076i
-0.00968764+-0.0100159i
-0.00570257+-0.00448871i
0.0038206+-0.0020939i
0.00158163+0.000909348i
-0.000827484+0.00195141i
-0.00341874+-0.000817523i
0.00360025+0.000763636i
-0.000737046+-0.00201194i
-7.36926e-17+2.2277e-17i
0.000737046+0.00201194i
-0.00360025+-0.000763636i
0.00341874+0.000817523i
0.000827484+-0.00195141i
-0.00158163+-0.000909348i
-0.0038206+0.0020939i
0.00570257+0.00448871i
0.00222433+-0.000569105i
-0.000996976+0.00107573i
-0.000151129+-0.00142166i
0.000329803+0.00112514i
0.000812604+0.000976505i
-0.00110801+0.000124331i
0.00027966+-0.00213307i
-5.48021e-17+-8.92492e-18i
-0.00027966+0.00213307i
0.00110801+-0.000124331i
-0.000812604+-0.000976505i
-0.000329803+-0.00112514i
0.000151129+0.00142166i
0.000996976+-0.00107573i
-0.00222433+0.000569105i
-4.55825e-05+0.00131261i
0.00134434+-0.000639785i
0.000960636+0.000558177i
-0.000671806+-0.000166805i
-0.00140812+0.000967399i
0.000314998+-0.00133075i
0.00152405+5.59766e-05i
-1.07598e-16+8.99531e-17i
-0.00152405+-5.59766e-05i
-0.000314998+0.00133075i
0.00140812+-0.000967399i
0.000671806+0.000166805i
-0.000960636+-0.000558177i
-0.00134434+0.000639785i
4.55825e-05+-0.00131261i
-0.00272857+-0.00109584i
0.00101595+0.000302017i
-0.000342404+0.000468181i
-0.00065951+-0.000832715i
-0.000196879+-0.00137469i
0.000499039+0.000717045i
0.000697881+0.00077316i
-2.2267e-16+-1.31207e-16i
-0.000697881+-0.00077316i
-0.000499039+-0.000717045i
0.000196879+0.00137469i
0.00065951+0.000832715i
0.000342404+-0.000468181i
-0.00101595+-0.000302017i
0.00272857+0.00109584i
-0.000520657+-0.00118367i
0.000227447+0.000306225i
-0.000788101+2.91936e-05i
0.00057503+-0.000731723i
-0.000158681+0.000272169i
0.000369606+2.05114e-05i
-0.000253406+0.000781753i
-2.27936e-16+-8.24005e-17i
0.000253406+-0.000781753i
-0.000369606+-2.05114e-05i
0.000158681+-0.000272169i
-0.00057503+0.000731723i
0.000788101+-2.91936e-05i
-0.000227447+-0.000306225i
0.000520657+0.00118367i
0.00306663+0.00253251i
-0.000892205+-0.000100564i
0.000505591+-0.000700641i
-4.39903e-05+0.00132095i
0.00038145+-0.00025814i
-0.000412791+0.000554559i
-0.000221201+-6.05668e-05i
-1.90144e-16+8.62568e-17i
0.000221201+6.05668e-05i
0.000412791+-0.000554559i
-0.00038145+0.00025814i
4.39903e-05+-0.00132095i
-0.000505591+0.000700641i
0.000892205+0.000100564i
-0.00306663+-0.00253251i
1.73801e-17+-5.10236e-19i
-2.2273e-17+1.2827e-16i
-4.40428e-17+1.61779e-16i
-9.77978e-17+-1.87784e-16i
2.97288e-16+3.62074e-16i
-6.37979e-17+-1.75652e-16i
7.88358e-17+3.62632e-17i
-1.00362e-16+5.2618e-17i
6.28636e-17+-2.40659e-16i
1.45869e-16+1.5585e-16i
