-1.22829e-08+1.27243e-09i
2.01174e-09+2.14012e-08i
2.10238e-08+-1.34261e-08i
2.85763e-09+1.00134e-08i
-1.43045e-08+-3.00625e-08i
-1.23404e-08+-1.97793e-08i
1.87573e-08+-1.60948e-08i
-3.15776e-09+2.43649e-08i
1.04574e-08+4.03585e-09i
8.78519e-09+5.18091e-09i
-7.6509e-09+-1.65138e-08i
2.06567e-08+8.21072e-09i
1.39949e-09+-1.29704e-08i
8.80868e-09+1.73903e-08i
1.47525e-08+2.84277e-08i
-1.93e-09+2.6656e-08i
6.33751e-09+9.54659e-09i
-1.72042e-09+1.84495e-08i
-9.57342e-09+-5.24786e-09i
7.7805e-09+1.31489e-08i
-2.10859e-09+-1.09536e-08i
1.39225e-09+-1.90995e-08i
-3.01432e-09+2.03525e-08i
-4.98365e-09+8.15598e-09i
1.57404e-08+-2.28956e-08i
-1.96947e-08+-5.1457e-09i
-1.19308e-09+-1.25327e-08i
-1.24577e-08+-6.25846e-09i
2.92725e-09+1.89714e-08i
9.05019e-09+1.25921e-08i
1.37177e-08+9.79146e-09i
-1.25841e-08+1.37281e-08i
-2.11432e-08+-3.17518e-09i
-2.42401e-09+5.81231e-09i
-4.9622e-09+-1.45483e-08i
3.78431e-10+-1.76096e-08i
-1.4736e-08+4.18526e-09i
-2.48684e-08+-1.95733e-08i
-7.26954e-09+-2.7164e-09i
-9.19506e-09+-9.00581e-09i
5.42207e-09+8.2439e-09i
6.95023e-09+2.59275e-09i
1.27595e-09+1.3145e-09i
5.58128e-09+-3.31946e-09i
-7.43348e-09+9.94465e-09i
3.98532e-09+-4.28097e-09i
-4.14513e-09+3.10713e-09i
-7.9162e-09+-3.16756e-09i
9.64429e-09+-1.03976e-08i
2.31137e-08+-1.74817e-09i
8.80192e-09+-4.76087e-09i
-2.13446e-08+-7.06507e-09i
-1.47555e-09+-1.64114e-08i
-9.50056e-09+3.89018e-09i
-8.82256e-09+-4.72057e-09i
1.41761e-08+3.39588e-09i
1.34246e-08+3.89486e-09i
-3.28257e-09+1.07317e-08i
