Ex_Re,Ex_Im,Ey_Re,Ey_Im,Ez_Re,Ez_Im,Hx_Re,Hx_Im,Hy_Re,Hy_Im,Hz_Re,Hz_Im
5.401521016730693e-17,0.0,-3.264638369850331e-07,0.0,-1.2832630400727191e-18,0.0,-2.02637991953228e-08,0.0,-1.858854357924407e-17,0.0,-3.537326386186933e-18,0.0
4.21225018864745e-18,0.0,-9.125271797111077e-07,0.0,-3.5483919448959533e-17,0.0,3.388438035576803e-07,0.0,-1.7704340433225702e-17,0.0,7.931503803477504e-18,0.0
-7.853223120656488e-18,0.0,-6.033608302336276e-07,0.0,-6.493944186887877e-19,0.0,8.511422247615485e-08,0.0,2.018406626940235e-17,0.0,2.244425687310087e-17,0.0
1.4216054098153787e-17,0.0,-4.344798846204762e-08,0.0,-1.6719284323205266e-17,0.0,7.16765760399541e-07,0.0,1.2745222713633578e-18,0.0,1.0577622288098078e-17,0.0
1.039191321482979e-17,0.0,3.758007644994738e-07,0.0,-3.764118893290676e-17,0.0,1.0019722779430468e-07,0.0,1.565959949960927e-17,0.0,-1.871951759300087e-17,0.0
4.115960865697005e-17,0.0,3.660717094995857e-08,0.0,5.971392523618529e-18,0.0,4.651613543040808e-08,0.0,3.8073330013594206e-17,0.0,3.041854248930366e-17,0.0
4.5369975804255744e-17,0.0,-9.838186035736864e-08,0.0,9.52476083547363e-18,0.0,5.148023536582787e-07,0.0,-2.2789618838684927e-17,0.0,-5.621823828336573e-17,0.0
9.24615954981454e-18,0.0,-1.1097687205579823e-06,0.0,-8.804229532340005e-18,0.0,-8.000597638696552e-08,0.0,-6.3678797542882295e-18,0.0,3.8460443399783775e-18,0.0
2.6995475074129453e-18,0.0,5.391912553505109e-07,0.0,2.9476361697849773e-17,0.0,-3.3566994933089846e-07,0.0,6.293777167554813e-17,0.0,3.663855765008158e-18,0.0
1.9190367941072216e-17,0.0,-3.069859393296331e-07,0.0,8.866145188410391e-18,0.0,2.928062339951065e-07,0.0,-7.979619252918423e-17,0.0,-3.7538780459540505e-17,0.0
