64.1583,63.4578
59.1529,60.1091
59.4576,60.5557
59.939,61.1874
60.2802,61.8173
59.8678,60.2077
59.7952,60.7454
59.7577,61.4087
59.6499,62.0618
59.4945,62.6856
59.1392,62.9747
58.9565,63.4637
55.0388,61.452
55.2035,61.7787
55.3766,62.0254
22.9824,21.9807
23.1772,22.1847
23.2992,22.3574
23.3937,22.5115
23.4615,22.6489
23.5036,22.7708
23.5966,22.9476
23.1979,22.786
23.1666,22.8556
23.1133,22.9085
23.0398,22.9441
22.948,22.9617
22.8822,23.0759
22.7588,23.0657
22.625,23.0343
22.4841,22.9812
22.0724,22.4952
21.9528,22.4244
21.835,22.3356
27.1877,23.6903
27.4751,23.888
27.6895,24.1032
27.4524,24.1544
27.6933,24.3564
27.9156,24.553
28.1183,24.7426
28.3007,24.9242
28.4624,25.0965
28.6193,25.2214
28.7441,25.3716
28.8483,25.5093
28.9323,25.6339
28.9968,25.7451
28.5826,24.841
28.6081,24.9196
28.6184,24.9869
28.6346,25.0362
28.6184,25.0821
28.59,25.1173
28.5509,25.1422
28.5025,25.1575
28.4464,25.1639
28.384,25.1622
28.3167,25.1533
28.2461,25.138
28.1734,25.1173
15.839,16.5362
15.9291,16.603
16.0149,16.6646
16.096,16.7208
16.1722,16.7714
16.2667,16.7945
16.3329,16.8331
16.3932,16.8656
16.4474,16.8918
16.4952,16.9117
16.5366,16.9251
16.5714,16.9322
16.2589,16.4956
16.2734,16.4827
16.2819,16.4646
16.3209,16.4413
16.3177,16.413
16.3089,16.3801
16.2948,16.3427
16.2754,16.3011
16.2513,16.2555
16.2225,16.2061
16.1895,16.1533
16.1525,16.0974
16.1119,16.0387
16.0681,15.9776
16.0214,15.9143
15.9721,15.8493
15.9484,15.7362
15.5398,15.6044
15.4764,15.5233
15.411,15.4414
15.344,15.3592
15.276,15.2771
15.2073,15.1956
15.1385,15.115
15.0699,15.0358
15.0021,14.9584
14.9354,14.8832
