642435,314808
3.55211e+06,1.89779e+06
112360,146586
90155.1,106417
25578.2,12174.8
1438.71,1815.46
899.694,1064.08
4399.28,2704.57
314.786,341.838
208.132,229.608
1082.18,797.889
712.756,470.33
28.5159,38.9557
15.7527,16.6574
22.9818,18.7165
11.9552,11.5109
8.57,8.80922
5.8245,7.00837
3.08925,2.47809
1.99199,1.57084
