49.2187,50.7142,52.0839,53.2904,54.3009,55.0876,55.6292,55.9109,55.9251,55.6712,55.1563,54.3944,53.4063,52.2189,50.8647,49.3805,47.8068,46.1866,44.5641,42.9835
49.6667,51.211,52.6299,53.8848,54.9414,55.7708,56.3505,56.6647,56.7047,56.4695,55.9655,55.2065,54.2131,53.0124,51.6373,50.1251,48.5172,46.8575,45.1911,43.5636
43.8628,45.2519,46.5212,47.6358,48.5655,49.2849,49.7743,50.0204,50.0165,49.7627,49.2659,48.5397,47.6038,46.4839,45.2104,43.8181,42.3449,40.8311,39.318,37.8468
48.5144,50.1969,51.7537,53.1424,54.3252,55.2697,55.9502,56.3481,56.4526,56.2609,55.7781,55.0174,53.9996,52.7524,51.3099,49.7113,48.0004,46.2238,44.4299,42.6677
48.8477,50.5707,52.169,53.599,54.8217,55.8038,56.5183,56.946,57.075,56.9019,56.4314,55.6763,54.6572,53.402,51.9448,50.3254,48.588,46.78,44.9507,43.1499
49.1942,50.9579,52.5978,54.0694,55.3324,56.3524,57.1015,57.5594,57.7135,57.5597,57.1021,56.3532,55.3334,54.0706,52.5992,50.9594,49.1958,47.3566,45.492,43.6527
49.5551,51.3591,53.0405,54.5536,55.8569,56.9149,57.6988,58.1872,58.3668,58.2327,57.7885,57.0463,56.0264,54.7567,53.2717,51.6119,49.8227,47.9528,46.0532,44.1758
49.931,51.7747,53.4971,55.0512,56.3944,57.4903,58.3089,58.8279,59.0331,58.9189,58.4885,57.7535,56.7341,55.458,53.9601,52.2811,50.467,48.5672,46.6334,44.7186
50.3221,52.2047,53.9672,55.5614,56.944,58.0771,58.9299,59.4792,59.7099,59.6158,59.1994,58.472,57.4536,56.1719,54.6618,52.9646,51.1265,49.1977,47.2308,45.2795
50.7284,52.6485,54.4497,56.083,57.5038,58.6734,59.5597,60.1388,60.3947,60.3205,59.9182,59.1988,58.1819,56.8952,55.3739,53.6595,51.7986,49.8421,47.8434,45.8569
51.1491,53.1051,54.9436,56.6145,58.0722,59.2769,60.1958,60.8039,61.0844,61.0299,60.6417,59.9305,58.9156,57.6247,56.0932,54.3626,52.4803,50.4975,48.4685,46.4484
51.5833,53.5733,55.4472,57.1539,58.6469,59.8854,60.8356,61.4716,61.7761,61.7407,61.3665,60.6636,59.6512,58.357,56.8161,55.0708,53.1684,51.1611,49.1034,47.0516
52.0294,54.0514,55.9587,57.6993,59.2257,60.4963,61.4763,62.1391,62.4666,62.4499,62.0894,61.3949,60.3855,59.0885,57.5395,55.7806,53.8598,51.8296,49.7453,47.6638
52.486,54.5378,56.4763,58.2486,59.8064,61.1071,62.1154,62.8037,63.1532,63.1544,62.8072,62.1212,61.115,59.8161,58.2599,56.4889,54.5514,52.5002,50.3913,48.2822
52.9513,55.0305,56.9979,58.7996,60.3866,61.7156,62.7504,63.4626,63.833,63.8513,63.517,62.8394,61.8369,60.5368,58.9745,57.1928,55.2402,53.1699,51.0385,48.9041
53.4234,55.5277,57.5215,59.3503,60.9644,62.3196,63.379,64.1136,64.5036,64.5381,64.2164,63.5471,62.5484,61.2478,59.6806,57.8895,55.9235,53.8361,51.6844,49.5269
53.9005,56.0275,58.0453,59.8989,61.5377,62.917,63.9991,64.7547,65.1629,65.2128,64.903,64.2419,63.2475,61.9469,60.3757,58.5767,56.599,54.4965,52.3265,50.1483
54.3808,56.5282,58.5676,60.4436,62.1049,63.5062,64.6092,65.384,65.8094,65.8737,65.5752,64.922,63.9321,62.6322,61.0581,59.2524,57.2646,55.1489,52.9629,50.7662
54.8628,57.0282,59.0869,60.983,62.6646,64.0858,65.2079,66.0004,66.4415,66.5193,66.2316,65.5862,64.6009,63.3023,61.7261,59.9151,57.9188,55.7916,53.5916,51.3787
50.2138,52.0534,53.805,55.4209,56.8569,58.0738,59.0386,59.7248,60.1138,60.1949,59.9659,59.4331,58.611,57.522,56.1959,54.6688,52.9823,51.1825,49.3184,47.441
50.8139,52.6819,54.4632,56.1091,57.5746,58.8199,59.8109,60.5207,60.9298,61.0271,60.81,60.2843,59.4645,58.3728,57.0391,55.4997,53.7966,51.9763,50.0885,48.1845
51.4115,53.3055,55.1139,56.7872,58.2798,59.5511,60.5664,61.2979,61.7257,61.8381,61.6322,61.1134,60.2959,59.2021,57.8617,56.3114,54.5934,52.7546,50.8452,48.9171
52.0043,53.9218,55.7548,57.4531,58.9705,60.2656,61.3031,62.0546,62.4997,62.6262,62.4307,61.9184,61.1035,60.0081,58.662,57.1021,55.3708,53.5154,51.5864,49.6366
52.5902,54.5289,56.384,58.105,59.6449,60.9617,62.0195,62.7894,63.2504,63.39,63.2043,62.6983,61.886,60.7895,59.4386,57.8703,56.1272,54.257,52.3107,50.3413
53.1674,55.1251,57.0002,58.7417,60.302,61.6384,62.7147,63.5014,63.977,64.1287,63.9522,63.4523,62.6428,61.5456,60.1908,58.6152,56.8619,54.9786,53.0168,51.0299
53.7346,55.7092,57.6023,59.3621,60.9407,62.295,63.3881,64.1901,64.6792,64.842,64.6741,64.1801,63.3734,62.2761,60.9181,59.3363,57.5741,55.6794,53.7039,51.7015
31.75,32.8679,33.9286,34.903,35.7646,36.4898,37.059,37.4565,37.6716,37.6983,37.5359,37.189,36.6668,35.9837,35.1583,34.2131,33.1739,32.0691,30.9287,29.7839
31.5145,32.6209,33.6711,34.6367,35.4912,36.2114,36.7776,37.1744,37.3909,37.4213,37.2647,36.9254,36.4126,35.7403,34.9269,33.9946,32.9687,31.8773,30.7502,29.618
31.2793,32.3737,33.4134,34.3698,35.217,35.9318,36.4947,36.8903,37.1079,37.1416,36.9903,36.6583,36.1546,35.493,34.6914,33.7717,32.7591,31.6812,30.5673,29.4478
31.0446,32.1271,33.1559,34.103,34.9426,35.6516,36.2109,36.605,36.8234,36.8599,36.7137,36.3887,35.8938,35.2425,34.4525,33.5454,32.5459,31.4814,30.3807,29.2741
30.8109,31.8814,32.8993,33.8369,34.6686,35.3716,35.9269,36.3193,36.5381,36.5772,36.4357,36.1174,35.631,34.9897,34.211,33.3163,32.3298,31.2785,30.1911,29.0973
30.5786,31.637,32.644,33.5719,34.3956,35.0924,35.6435,36.0338,36.2527,36.2941,36.157,35.845,35.3668,34.7353,33.9677,33.0851,32.1114,31.0733,29.9991,28.918
30.3481,31.3945,32.3904,33.3086,34.1241,34.8146,35.3613,35.7492,35.9679,36.0113,35.8782,35.5723,35.102,34.4799,33.7232,32.8525,31.8914,30.8663,29.8051,28.7367
30.1196,31.1541,32.1389,33.0474,33.8546,34.5386,35.0807,35.4661,35.6843,35.7294,35.6001,35.2999,34.8371,34.2243,33.4781,32.619,31.6703,30.658,29.6097,28.5539
29.8936,30.9161,31.89,32.7886,33.5875,34.2649,34.8022,35.1849,35.4024,35.4489,35.3231,35.0284,34.5728,33.9689,33.233,32.3852,31.4486,30.4489,29.4133,28.3699
29.6701,30.6809,31.6438,32.5327,33.3233,33.9939,34.5263,34.9061,35.1227,35.1704,35.0478,34.7582,34.3096,33.7142,32.9882,32.1515,31.2268,30.2394,29.2163,28.1852
29.4495,30.4486,31.4008,32.2799,33.0621,33.7259,34.2534,34.63,34.8456,34.8942,34.7745,34.4898,34.0478,33.4607,32.7443,31.9183,31.0052,30.0299,29.019,28.0001
29.2318,30.2195,31.1609,32.0304,32.8043,33.4613,33.9837,34.3571,34.5714,34.6207,34.5037,34.2235,33.7879,33.2087,32.5016,31.6861,30.7842,29.8208,28.8219,27.8148
29.0173,29.9937,30.9246,31.7845,32.55,33.2002,33.7174,34.0875,34.3003,34.3502,34.2356,33.9597,33.5301,32.9585,32.2604,31.455,30.5641,29.6122,28.625,27.6297
28.806,29.7714,30.6918,31.5423,32.2995,32.9429,33.4549,33.8215,34.0328,34.0829,33.9705,33.6986,33.2748,32.7104,32.021,31.2254,30.3452,29.4044,28.4288,27.4448
28.598,29.5525,30.4627,31.3038,32.0529,32.6895,33.1962,33.5593,33.7688,33.819,33.7086,33.4405,33.022,32.4647,31.7836,30.9974,30.1276,29.1977,28.2332,27.2605
24.4649,25.3821,26.2645,27.0881,27.8303,28.4709,28.9925,29.3809,29.6254,29.7193,29.6601,29.4495,29.0931,28.6007,27.9858,27.265,26.4581,25.587,24.6755,23.7486
24.3359,25.2451,26.1204,26.9378,27.6752,28.3124,28.8319,29.2198,29.4652,29.5617,29.5064,29.301,28.9511,28.4661,27.8594,27.1474,26.3496,25.4878,24.5854,23.6671
24.2113,25.1126,25.9807,26.792,27.5245,28.1581,28.6754,29.0626,29.3088,29.4075,29.356,29.1556,28.8119,28.3341,27.7354,27.032,26.2432,25.3904,24.497,23.5873
24.0911,24.9844,25.8454,26.6506,27.3781,28.0079,28.523,28.9092,29.1561,29.2569,29.2089,29.0133,28.6755,28.2047,27.6137,26.9188,26.1388,25.2949,24.4103,23.5091
23.975,24.8604,25.7143,26.5134,27.2358,27.8619,28.3745,28.7598,29.0071,29.1098,29.065,28.874,28.5419,28.0779,27.4945,26.8078,26.0364,25.2013,24.3255,23.4326
23.863,24.7406,25.5875,26.3803,27.0977,27.7199,28.23,28.6141,28.8617,28.9661,28.9243,28.7377,28.4111,27.9537,27.3777,26.699,25.936,25.1096,24.2424,23.3578
23.7549,24.6248,25.4645,26.2513,26.9635,27.5817,28.0892,28.472,28.7197,28.8256,28.7868,28.6043,28.2831,27.832,27.2632,26.5924,25.8377,25.0198,24.161,23.2847
23.6505,24.5127,25.3455,26.126,26.833,27.4473,27.952,28.3334,28.5811,28.6884,28.6523,28.4737,28.1577,27.7127,27.151,26.4878,25.7412,24.9317,24.0812,23.2131
23.5497,24.4043,25.23,26.0043,26.7062,27.3163,27.8182,28.1981,28.4457,28.5542,28.5206,28.3458,28.0347,27.5957,27.0408,26.3851,25.6466,24.8453,24.003,23.1429
23.4523,24.2993,25.118,25.8861,26.5827,27.1887,27.6877,28.066,28.3132,28.4227,28.3915,28.2204,27.9141,27.4809,26.9326,26.2843,25.5536,24.7603,23.9263,23.0741
23.3579,24.1974,25.0091,25.7711,26.4624,27.0642,27.5602,27.9367,28.1835,28.294,28.2649,28.0973,27.7955,27.368,26.8262,26.1851,25.462,24.6768,23.8508,23.0065
23.2665,24.0985,24.9033,25.659,26.345,26.9426,27.4354,27.8101,28.0564,28.1675,28.1406,27.9762,27.6789,27.2568,26.7214,26.0873,25.3718,24.5944,23.7764,22.94
23.1777,24.0022,24.8001,25.5496,26.2302,26.8235,27.3131,27.6859,27.9315,28.0433,28.0182,27.857,27.564,27.1472,26.6179,25.9908,25.2827,24.5131,23.7029,22.8742
23.0914,23.9085,24.6994,25.4427,26.1179,26.7068,27.1931,27.5638,27.8086,27.9209,27.8976,27.7393,27.4504,27.0388,26.5156,25.8952,25.1945,24.4325,23.6301,22.8091
23.0072,23.8169,24.6009,25.3379,26.0077,26.5921,27.0751,27.4436,27.6875,27.8001,27.7784,27.623,27.3381,26.9314,26.4142,25.8004,25.1069,24.3524,23.5578,22.7445
22.9248,23.7272,24.5043,25.235,25.8994,26.4792,26.9588,27.325,27.5678,27.6807,27.6605,27.5077,27.2266,26.8249,26.3134,25.7061,25.0197,24.2727,23.4857,22.68
22.8442,23.6392,24.4094,25.1338,25.7926,26.3678,26.8439,27.2077,27.4494,27.5623,27.5434,27.3932,27.1158,26.7188,26.2129,25.6121,24.9326,24.193,23.4136,22.6154
