1.39253e+13,2.18172e+13
5.68742e+11,1.01708e+12
9.36215e+10,3.6015e+10
4.32654e+10,3.86696e+10
4.30809e+08,8.62957e+08
7.88005e+08,2.05458e+08
1.13552e+08,1.28125e+08
5.38324e+06,3.58534e+06
2.83759e+06,824908
1.30131e+06,759427
40044.9,115499
508300,265305
3791.46,13236
9093.48,10321.8
2315.94,11942.9
1483.9,1718.89
1193.33,1004.98
918.609,647.59
363.186,627.79
936.243,619.999
